,TimeEnding,Intensity_Index,Energy,Total_Emissions,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,INTERCONNECTORID,SETTLEMENTDATE,METEREDMWFLOW.1,MWFLOW,MWLOSSES,New_Energy_N_Q,New_Emissions_N_Q,New_Energy_V_N,New_Emissions_V_N,New_Intensity_Index
1885,2022-03-20 13:00:00,0.5487082441666667,5481.2065265,3007.2678886,2022-03-20 13:00:00,-521.485,-521.7825,VIC1-NSW1,2022-03-20 13:00:00,181.87,171.18166666666664,6.1225,521.485,311.2004098136663,181.87,167.81575091403636,0.5637075537836357
1886,2022-03-20 14:00:00,0.57683642825,5655.0669576,3262.1617885,2022-03-20 14:00:00,-795.245,-829.1316666666667,VIC1-NSW1,2022-03-20 14:00:00,-0.7149999999999986,-91.5125,2.1141666666666667,795.245,496.8922639459078,-0.7149999999999986,-0.4124523540155184,0.582771547555825
1887,2022-03-20 15:00:00,0.59900627325,6044.8213141,3622.2241498000003,2022-03-20 15:00:00,-751.8466666666667,-765.2141666666666,VIC1-NSW1,2022-03-20 15:00:00,-95.8325,-174.2508333333333,4.676666666666667,751.8466666666667,479.77986870491526,-95.8325,-57.425485022362736,0.603593170596661
1888,2022-03-20 16:00:00,0.6526170664166667,6756.3277524000005,4414.1282031,2022-03-20 16:00:00,-618.735,-638.4466666666667,VIC1-NSW1,2022-03-20 16:00:00,84.735,21.100000000000005,0.2083333333333333,618.735,410.857350536472,84.735,71.53559122084388,0.6563879219489542
1889,2022-03-20 17:00:00,0.7209460796666667,7421.8502367,5353.3594496999995,2022-03-20 17:00:00,-229.66416666666666,-206.62166666666667,VIC1-NSW1,2022-03-20 17:00:00,508.5216666666667,530.8825,10.915833333333332,229.66416666666666,162.4357243904252,508.5216666666667,387.75783565690676,0.7234714355525166
1890,2022-03-20 18:00:00,0.7702292537500001,7548.3657379,5813.9083224,2022-03-20 18:00:00,4.897499999999994,-1.4624999999999915,VIC1-NSW1,2022-03-20 18:00:00,756.9375,734.2983333333333,19.11916666666667,-4.897499999999994,-3.772156384260667,756.9375,547.4486430940811,0.7659366312758449
1891,2022-03-20 19:00:00,0.7710482998333333,7383.1478957,5692.9029896,2022-03-20 19:00:00,-76.22500000000001,-88.14,VIC1-NSW1,2022-03-20 19:00:00,618.2866666666666,612.0925000000001,12.019166666666663,76.22500000000001,55.85058585846342,618.2866666666666,458.7026923990304,0.7684721322965455
1892,2022-03-20 20:00:00,0.7845247596666667,6801.4488005,5334.9360804,2022-03-20 20:00:00,-4.944166666666675,-32.272499999999994,VIC1-NSW1,2022-03-20 20:00:00,875.4625,853.3924999999999,42.7475,4.944166666666675,3.6195380776031474,875.4625,662.3438877852528,0.7811783926307317
1893,2022-03-20 21:00:00,0.7833385505833333,6656.6369315,5214.4063638,2022-03-20 21:00:00,-4.063333333333333,-17.833333333333336,VIC1-NSW1,2022-03-20 21:00:00,670.9275,649.5758333333333,26.576666666666668,4.063333333333333,3.030562768062626,670.9275,545.1582133254861,0.7859912320609401
1894,2022-03-20 22:00:00,0.7851903288333334,6548.6528311,5141.7924463,2022-03-20 22:00:00,-229.69166666666666,-238.10166666666666,VIC1-NSW1,2022-03-20 22:00:00,308.70416666666665,298.8975,4.498333333333333,229.69166666666666,171.98350790577854,308.70416666666665,271.9814891199939,0.7881641156717525
1895,2022-03-20 23:00:00,0.7786798154166666,6475.7607025,5042.8365906,2022-03-20 23:00:00,-339.0908333333333,-372.4333333333334,VIC1-NSW1,2022-03-20 23:00:00,17.360000000000003,-6.587499999999999,0.6841666666666667,339.0908333333333,251.98516089566715,17.360000000000003,15.81620911601391,0.7772941356921754
1896,2022-03-21 00:00:00,0.7519346665833333,6313.3949552,4747.0884746,2022-03-21 00:00:00,-399.8566666666667,-404.14,VIC1-NSW1,2022-03-21 00:00:00,-135.68333333333334,-172.66166666666666,6.392500000000001,399.8566666666667,295.90774963841335,-135.68333333333334,-102.0213042954751,0.7511856514749583
1897,2022-03-21 01:00:00,0.7653353445,6092.4285722,4662.0366236,2022-03-21 01:00:00,-382.68,-386.44750000000005,VIC1-NSW1,2022-03-21 01:00:00,-274.7658333333333,-258.9075,9.340833333333334,382.68,284.53939358910134,-274.7658333333333,-210.25578925275948,0.76388038974795
1898,2022-03-21 02:00:00,0.7707732339166666,5801.3304138,4471.4963762,2022-03-21 02:00:00,-520.2508333333334,-520.8191666666667,VIC1-NSW1,2022-03-21 02:00:00,-299.12,-277.63916666666665,9.895833333333334,520.2508333333334,384.26264229402045,-299.12,-230.55297675638553,0.7679926614619916
1899,2022-03-21 03:00:00,0.7679264410833334,5803.0113084,4456.2675132,2022-03-21 03:00:00,-420.26333333333326,-435.77166666666665,VIC1-NSW1,2022-03-21 03:00:00,-204.1225,-183.0925,4.990833333333334,420.26333333333326,311.9395548713297,-204.1225,-156.7504209661738,0.7661306008751586
1900,2022-03-21 04:00:00,0.7640532179166667,6139.4491897,4690.0692345,2022-03-21 04:00:00,-380.65166666666664,-376.61333333333334,VIC1-NSW1,2022-03-21 04:00:00,-219.74166666666667,-238.1433333333333,7.234166666666667,380.65166666666664,281.27113967021273,-219.74166666666667,-167.86581312540306,0.7624128111453807
1901,2022-03-21 05:00:00,0.7413636017499999,7039.1169515,5216.1292497,2022-03-21 05:00:00,-338.6008333333333,-348.89166666666665,VIC1-NSW1,2022-03-21 05:00:00,-382.7341666666667,-390.61,18.235833333333336,338.6008333333333,251.61423779959094,-382.7341666666667,-283.61382476876366,0.7411210584206557
1902,2022-03-21 06:00:00,0.7264813705833334,7781.0678024,5652.8828903,2022-03-21 06:00:00,-378.8375,-368.33,VIC1-NSW1,2022-03-21 06:00:00,-457.6158333333333,-444.4091666666666,27.94333333333333,378.8375,277.274328837441,-457.6158333333333,-332.45420555035986,0.7267583276463628
1903,2022-03-21 07:00:00,0.6559227324166667,7951.9483355,5219.0853067,2022-03-21 07:00:00,-443.03083333333336,-418.41416666666663,VIC1-NSW1,2022-03-21 07:00:00,-519.495,-460.3766666666666,30.161666666666665,443.03083333333336,296.3640983486295,-519.495,-340.9590463886782,0.6570377449474951
1904,2022-03-21 08:00:00,0.5884769094166667,7485.3728556,4405.7450632,2022-03-21 08:00:00,-404.96583333333336,-383.92,VIC1-NSW1,2022-03-21 08:00:00,-296.3041666666667,-279.2825,11.616666666666667,404.96583333333336,258.51693538306864,-296.3041666666667,-174.3988769404617,0.5912355426457124
1905,2022-03-21 09:00:00,0.56817648725,6893.9284667,3918.0244416,2022-03-21 09:00:00,-324.1108333333333,-311.62416666666667,VIC1-NSW1,2022-03-21 09:00:00,89.33333333333333,85.22166666666666,1.37,324.1108333333333,201.8943835454206,89.33333333333333,79.4390120984701,0.5746741062675429
1906,2022-03-21 10:00:00,0.5469396163333333,6800.9648833,3719.6744405,2022-03-21 10:00:00,-256.2808333333333,-270.37583333333333,VIC1-NSW1,2022-03-21 10:00:00,-9.7025,-34.060833333333335,-0.0583333333333333,256.2808333333333,158.7300991536118,-9.7025,-5.306620733709686,0.5495671044313385
1907,2022-03-21 11:00:00,0.5502901422500001,6677.6431923,3674.5600785,2022-03-21 11:00:00,-302.6283333333333,-259.76666666666665,VIC1-NSW1,2022-03-21 11:00:00,-66.86,-64.0,-0.2933333333333333,302.6283333333333,184.37647846544027,-66.86,-36.79158645849859,0.5528594611119722
1908,2022-03-21 12:00:00,0.5517183268333333,6813.7597784,3759.2144677,2022-03-21 12:00:00,-263.8208333333333,-274.635,VIC1-NSW1,2022-03-21 12:00:00,-199.9075,-213.935,1.5008333333333332,263.8208333333333,163.8046120916812,-199.9075,-110.2908219018844,0.5543631103061979
1909,2022-03-21 13:00:00,0.5553430585833333,6963.7716556,3867.1403522,2022-03-21 13:00:00,-340.74666666666667,-287.19083333333333,VIC1-NSW1,2022-03-21 13:00:00,-340.44666666666666,-321.4533333333333,6.774166666666666,340.74666666666667,210.40929111373833,-340.44666666666666,-189.0577559905954,0.5583647153021898
1910,2022-03-21 14:00:00,0.5727774033333334,7037.7191382,4031.5131574,2022-03-21 14:00:00,-304.37083333333334,-296.8016666666666,VIC1-NSW1,2022-03-21 14:00:00,-202.97333333333336,-214.2225,3.270833333333333,304.37083333333334,193.90595473913962,-202.97333333333336,-116.27199776886224,0.5755820114190381
1911,2022-03-21 15:00:00,0.5933327261666667,7537.3823954,4474.2245979,2022-03-21 15:00:00,-360.95666666666665,-303.4958333333333,VIC1-NSW1,2022-03-21 15:00:00,-333.02416666666664,-382.5558333333333,18.468333333333334,360.95666666666665,232.72450640398304,-333.02416666666664,-197.68466558158156,0.5960445138198024
1912,2022-03-21 16:00:00,0.64826780075,8033.1563618,5207.9090243,2022-03-21 16:00:00,-273.6983333333333,-266.095,VIC1-NSW1,2022-03-21 16:00:00,-124.695,-83.82166666666667,9.836666666666666,273.6983333333333,182.69090518233367,-124.695,-80.83998201170039,0.6489435730066262
1913,2022-03-21 17:00:00,0.6934348400833333,8187.0244654,5675.5596540999995,2022-03-21 17:00:00,73.78166666666667,77.39,VIC1-NSW1,2022-03-21 17:00:00,642.3958333333334,634.5258333333334,15.523333333333332,-73.78166666666667,-51.14828376479376,642.3958333333334,435.48402002588097,0.6921134648210941
1914,2022-03-21 18:00:00,0.7493636605833333,7999.5905492,5994.4710764,2022-03-21 18:00:00,81.94416666666669,86.43,VIC1-NSW1,2022-03-21 18:00:00,799.665,791.3533333333334,25.949166666666667,-81.94416666666669,-61.40463489248936,799.665,558.1453292312276,0.7446346110504924
1915,2022-03-21 19:00:00,0.7682705505,7722.2440652000005,5929.962824,2022-03-21 19:00:00,-19.39166666666668,-32.5125,VIC1-NSW1,2022-03-21 19:00:00,605.9716666666667,617.6975,13.995833333333335,19.39166666666668,14.042804410919452,605.9716666666667,446.49942216338485,0.7655493059840249
1916,2022-03-21 20:00:00,0.7932473829166667,7233.7938509,5737.3581497,2022-03-21 20:00:00,-72.8775,-107.93666666666667,VIC1-NSW1,2022-03-21 20:00:00,601.4633333333333,559.6266666666667,14.716666666666669,72.8775,52.515189401951346,601.4633333333333,460.33904318511355,0.7903522931581181
1917,2022-03-21 21:00:00,0.8169987399166666,7025.4407927,5739.8131035,2022-03-21 21:00:00,-256.61,-251.9,VIC1-NSW1,2022-03-21 21:00:00,322.12416666666667,295.65416666666664,2.7225,256.61,187.28822556215377,322.12416666666667,272.12246247914254,0.8152394999677407
1918,2022-03-21 22:00:00,0.8177408465833333,6894.9610756,5638.3774049,2022-03-21 22:00:00,-207.65833333333336,-211.16500000000002,VIC1-NSW1,2022-03-21 22:00:00,285.3933333333333,281.88416666666666,4.433333333333334,207.65833333333336,152.549660794208,285.3933333333333,254.8139776627167,0.8183176253567304
1919,2022-03-21 23:00:00,0.8192958384166666,6549.618185400001,5365.7773702,2022-03-21 23:00:00,-410.35833333333335,-443.5191666666666,VIC1-NSW1,2022-03-21 23:00:00,220.35333333333327,201.47916666666663,1.3341666666666665,410.35833333333335,300.7457577883962,220.35333333333327,200.1648993873447,0.8170499333936826
1920,2022-03-22 00:00:00,0.8205927974999999,5994.3284717,4919.0378591,2022-03-22 00:00:00,-541.2199999999999,-557.1125,VIC1-NSW1,2022-03-22 00:00:00,368.07,361.39416666666665,6.05,541.2199999999999,392.7369499570294,368.07,335.26022737385455,0.8179819118886381
1921,2022-03-22 01:00:00,0.8251576824166666,5715.7693995,4716.3323709,2022-03-22 01:00:00,-468.5875,-474.2808333333333,VIC1-NSW1,2022-03-22 01:00:00,284.56,284.98833333333334,3.9291666666666663,468.5875,343.30005873576835,284.56,268.61421259851284,0.8236690507874842
