,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,Capacity factor,Unnamed: 0,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
118,QLD1,Cell 809,2021,5.895874723591689,102447387.43328564,60,1.0,5040.042089744495,-0.0,0.0,0.0,-0.0,0.0,0.0,-9198899.21610221,-0.0,AA,0,0,20275.31208150666,19962.419541032268,17609.240697871526,78706.65142663431,Lined Rock,182.34239314513036,0,0.0,1576800.0,53200.10791504679,0,1,0,1,0.282079151370652,,,,,,,,,,
119,QLD1,Cell 870,2021,5.389347105863978,93828419.855134,60,1.0,5554.686415418297,-0.0,0.0,0.0,-0.0,0.0,0.0,-7059866.314320376,-0.0,AA,0,0,18389.05997463405,17405.14895342579,15977.73621196047,85617.54374770366,Lined Rock,171.31035422742647,0,0.0,1576800.0,65003.911914600256,0,1,0,1,0.3102101010010151,,,,,,,,,,
120,QLD1,Cell 871,2021,5.268712009580717,91670106.76743735,60,1.0,5612.412228823196,-0.0,0.0,0.0,-0.0,0.0,0.0,-7282268.671191411,-0.0,AA,0,0,18207.046412887976,16392.69320277826,15813.39906393951,75362.36103451476,Lined Rock,188.39892791428832,0,0.0,1576800.0,60101.06962015916,0,1,0,1,0.32179113580511093,,,,,,,,,,
121,QLD1,Cell 872,2021,5.910300434094406,102693118.08191788,60,1.0,5062.109171614194,-0.0,0.0,0.0,-0.0,0.0,0.0,-9702636.296725243,-0.0,AA,0,0,20186.56266741701,20630.30381629825,17532.477328499186,74861.63487648842,Lined Rock,189.35876306781304,0,0.0,1576800.0,49550.065638455984,0,1,0,1,0.2796052284437611,,,,,,,,,,
122,QLD1,Cell 874,2021,6.011711348010283,104374882.92399436,60,1.0,4981.467105978482,-0.0,0.0,0.0,-0.0,0.0,0.0,-8399584.662295464,-0.0,AA,0,0,20514.702633112454,21637.72845464565,17816.30037849773,64477.67403910874,Lined Rock,212.51167438853088,0,0.0,1576800.0,33989.042011726706,0,1,0,1,0.26725257484392734,,,,,,,,,,
123,QLD1,Cell 933,2021,5.296545962315484,92168487.09698676,60,1.0,5622.5644535425245,-0.0,0.0,0.0,-0.0,0.0,0.0,-7044426.563133372,-0.0,AA,0,0,18166.051405469727,16954.644005554364,15784.8460465036,75909.1668025022,Lined Rock,187.3532322402542,0,0.0,1576800.0,60028.37312847559,0,1,0,1,0.3162452828981088,,,,,,,,,,
124,QLD1,Cell 934,2021,5.262107714515808,91506668.45322868,60,1.0,5591.7205307671975,-0.0,0.0,0.0,-0.0,0.0,0.0,-7263193.714832929,-0.0,AA,0,0,18266.715818511293,16320.329427318646,15871.915235638247,68966.16937895506,Lined Rock,201.6430822317282,0,0.0,1576800.0,50684.6942795126,0,1,0,1,0.3218361358115862,,,,,,,,,,
125,QLD1,Cell 935,2021,5.940648478565932,103205953.74408305,60,1.0,5030.208816054373,-0.0,0.0,0.0,-0.0,0.0,0.0,-9624868.871805236,-0.0,AA,0,0,20315.1103528282,20741.84827399625,17643.664016979514,74244.24411462303,Lined Rock,190.5422303933313,0,0.0,1576800.0,46971.50648863398,0,1,0,1,0.27777251668902403,,,,,,,,,,
126,QLD1,Cell 936,2021,7.059377701904129,118155245.13844548,60,1.0,2763.199342724136,-0.0,0.0,0.0,-0.0,0.0,0.0,-8996572.287323393,-0.0,AA,0,0,0.0,55087.52460610201,32119.041472491183,118647.82548939247,Lined Rock,136.2455896476173,0,0.0,1576800.0,64438.25344645899,0,1,0,1,0.20615930821917808,,,,,,,,,,
127,QLD1,Cell 937,2021,6.129503297355291,106473581.81752253,60,1.0,4928.940581825543,-0.0,0.0,0.0,-0.0,0.0,0.0,-8215021.622393963,-0.0,AA,0,0,20734.2125130143,22529.97068990692,18006.164369878792,73812.42547400258,Lined Rock,191.3771307150024,0,0.0,1576800.0,38713.60819610963,0,1,0,1,0.25993447204583386,,,,,,,,,,
128,QLD1,Cell 995,2021,5.246107909139963,91259459.63966472,60,1.0,5728.066374369997,-0.0,0.0,0.0,-0.0,0.0,0.0,-7237175.006481552,-0.0,AA,0,0,17829.923831407094,17655.074075357636,15494.114153919603,63809.40486143798,Lined Rock,214.2309582611128,0,0.0,1576800.0,49445.97835312505,0,1,0,1,0.3136126841320414,,,,,,,,,,
129,QLD1,Cell 996,2021,5.331711719080827,92751109.13432048,60,1.0,5680.956106558258,-0.0,0.0,0.0,-0.0,0.0,0.0,-7805951.986623133,-0.0,AA,0,0,17978.47372885837,18570.047772342383,15622.601657361229,64340.56963288472,Lined Rock,212.86291283906897,0,0.0,1576800.0,50295.36455167008,0,1,0,1,0.306283331291907,,,,,,,,,,
130,QLD1,Cell 997,2021,5.258356964415235,91431836.82812448,60,1.0,5663.715235148731,-0.0,0.0,0.0,-0.0,0.0,0.0,-7509556.641911265,-0.0,AA,0,0,18033.45599405507,17292.38036116826,15670.158297317732,61343.40751200946,Lined Rock,221.0579020398454,0,0.0,1576800.0,43062.919589938574,0,1,0,1,0.3158981516603451,,,,,,,,,,
131,QLD1,Cell 998,2021,5.905019155300368,102544489.43809275,60,1.0,5040.186327556022,-0.0,0.0,0.0,-0.0,0.0,0.0,-8722236.638275921,-0.0,AA,0,0,20274.72946252685,20538.2188429405,17608.736764449317,67420.75688372126,Lined Rock,205.211405787554,0,0.0,1576800.0,46203.56176207634,0,1,0,1,0.2768911696508703,,,,,,,,,,
132,QLD1,Cell 999,2021,6.760640466771401,116333144.15941206,60,1.0,3934.19429619322,-0.0,0.0,0.0,-0.0,0.0,0.0,-8323268.750627644,-0.0,AA,0,0,18802.446141604785,29876.81142885287,22558.955558344336,73903.46107946955,Lined Rock,191.19547337108528,0,0.0,1576800.0,35248.975758908375,0,1,0,1,0.23136387739067762,,,,,,,,,,
133,QLD1,Cell 1000,2021,6.155799268969576,106825702.8809684,60,1.0,4877.4122041038245,-0.0,0.0,0.0,-0.0,0.0,0.0,-8063635.009291033,-0.0,AA,0,0,20954.14515181058,22778.273427229466,18196.39402448693,59817.76955218421,Lined Rock,225.51242104238008,0,0.0,1576800.0,29023.09364308512,0,1,0,1,0.2566231903837926,,,,,,,,,,
134,QLD1,Cell 1056,2021,5.236743151885374,91098993.28862256,60,1.0,5777.686844715399,-0.0,0.0,0.0,-0.0,0.0,0.0,-7338636.553260793,-0.0,AA,0,0,17676.078226230344,18113.515089585548,15361.04615411768,60561.31599422639,Lined Rock,223.3388590249429,0,0.0,1576800.0,45142.6652113333,0,1,0,1,0.3112751670155032,,,,,,,,,,
135,QLD1,Cell 1057,2021,5.2563200685459694,91426903.3957486,60,1.0,5748.94034988382,-0.0,0.0,0.0,-0.0,0.0,0.0,-7174356.572182708,-0.0,AA,0,0,17764.88157724213,18179.96863431214,15437.85617596566,59842.12978162468,Lined Rock,225.43635372718668,0,0.0,1576800.0,46071.37407754766,0,1,0,1,0.3094005892867402,,,,,,,,,,
136,QLD1,Cell 1058,2021,5.276434637754096,91812136.0469414,60,1.0,5765.884291239303,-0.0,0.0,0.0,-0.0,0.0,0.0,-7497735.124615272,-0.0,AA,0,0,17712.431398437828,18532.552904429565,15392.489651684906,63852.6544628441,Lined Rock,214.1128695183541,0,0.0,1576800.0,46691.04698548663,0,1,0,1,0.30785723617819355,,,,,,,,,,
137,QLD1,Cell 1059,2021,5.572486387018734,96936871.05259562,60,1.0,5485.573971091778,-0.0,0.0,0.0,-0.0,0.0,0.0,-7830159.017372285,-0.0,AA,0,0,18621.794540529718,20263.00691947364,16179.038830471443,70112.41287634058,Lined Rock,199.0733931089833,0,0.0,1576800.0,52204.368141283245,0,1,0,1,0.2879802513813072,,,,,,,,,,
138,QLD1,Cell 1060,2021,5.692164555553916,98949715.99710892,60,1.0,5320.410813353762,-0.0,0.0,0.0,-0.0,0.0,0.0,-8166322.005285376,-0.0,AA,0,0,19202.468289605225,20456.646200205807,16681.2897347996,67863.17914406223,Lined Rock,204.1457699941901,0,0.0,1576800.0,50212.53044000846,0,1,0,1,0.2831776332203946,,,,,,,,,,
139,QLD1,Cell 1061,2021,6.1035264210973965,105932299.12065944,60,1.0,4939.993051580594,-0.0,0.0,0.0,-0.0,0.0,0.0,-8679732.49151705,-0.0,AA,0,0,20687.636139272385,22841.249148824067,17965.87836440766,57929.36071151895,Lined Rock,231.40917135193777,0,0.0,1576800.0,39959.7876222496,0,1,0,1,0.2595348352204926,,,,,,,,,,
140,QLD1,Cell 1062,2021,6.591298979575195,113878095.74437584,60,1.0,4304.314927302047,-0.0,0.0,0.0,-0.0,0.0,0.0,-9866160.733339151,-0.0,AA,0,0,20776.674476334152,26770.295708917,20619.14980308873,57836.86744103002,Lined Rock,231.69799107658557,0,0.0,1576800.0,28164.385491886293,0,1,0,1,0.24053122396742274,,,,,,,,,,
141,QLD1,Cell 1120,2021,5.353369320851147,93121739.20852315,60,1.0,5704.800725325536,-0.0,0.0,0.0,-0.0,0.0,0.0,-7278833.274001236,-0.0,AA,0,0,17902.979330305272,19319.61485658092,15557.303148507604,60313.199415743125,Lined Rock,224.0624869251842,0,0.0,1576800.0,43795.6256534581,0,1,0,1,0.2989557129689782,,,,,,,,,,
142,QLD1,Cell 1121,2021,5.359811032789577,93217967.17754504,60,1.0,5705.441387073137,-0.0,0.0,0.0,-0.0,0.0,0.0,-7210403.952839048,-0.0,AA,0,0,17900.959637464864,19549.057942925843,15555.556225115182,57116.93060928583,Lined Rock,234.1110402474557,0,0.0,1576800.0,40194.27017314614,0,1,0,1,0.2969361126130432,,,,,,,,,,
143,QLD1,Cell 1123,2021,6.2708532367678735,108631623.20588233,60,1.0,4665.942073692431,-0.0,0.0,0.0,-0.0,0.0,0.0,-7861184.504792501,-0.0,AA,0,0,19855.065644482547,25176.261364705417,19021.092179029245,70235.87332957261,Lined Rock,198.80901924484397,0,0.0,1576800.0,45686.848960539646,0,1,0,1,0.24871833184381786,,,,,,,,,,
144,QLD1,Cell 1125,2021,6.352840273626748,109809306.88049711,60,1.0,4473.427203804045,-0.0,0.0,0.0,-0.0,0.0,0.0,-10145992.184559347,-0.0,AA,0,0,20508.028942362984,24765.27027885761,19839.66883606509,50741.64595689724,Lined Rock,258.0137759706727,0,0.0,1576800.0,19015.16546276958,0,1,0,1,0.2532959227313829,,,,,,,,,,
145,QLD1,Cell 1182,2021,5.4763489846410325,95251416.82074474,60,1.0,5554.717859244028,-0.0,0.0,0.0,-0.0,0.0,0.0,-7347580.419200789,-0.0,AA,0,0,18388.955406323963,19579.3836116776,15977.645766114843,65963.5046109698,Lined Rock,208.7214013754885,0,0.0,1576800.0,48650.77181033236,0,1,0,1,0.29345813977978125,,,,,,,,,,
146,QLD1,Cell 1183,2021,5.595104470939003,97324470.0291358,60,1.0,5474.877566501353,-0.0,0.0,0.0,-0.0,0.0,0.0,-7350743.173515076,-0.0,AA,0,0,18658.33950913153,20558.96243530684,16210.648221386942,69016.04866292849,Lined Rock,201.5299060043676,0,0.0,1576800.0,51037.609175974445,0,1,0,1,0.28414094354697167,,,,,,,,,,
147,QLD1,Cell 1185,2021,5.72338550998311,99431982.31837285,60,1.0,5298.07319543379,-0.0,0.0,0.0,-0.0,0.0,0.0,-7557118.820927594,-0.0,AA,0,0,19283.78129166312,21082.67324809408,16751.62101614679,57822.16670225886,Lined Rock,231.74726429603868,0,0.0,1576800.0,40487.08461226533,0,1,0,1,0.27650025463913847,,,,,,,,,,
148,QLD1,Cell 1186,2021,6.246737621793364,108173485.85118526,60,1.0,4657.397840628679,-0.0,0.0,0.0,-0.0,0.0,0.0,-7038127.907966822,-0.0,AA,0,0,19623.99591379737,25222.62450281468,19055.98733943147,68830.46290208724,Lined Rock,201.9510005869409,0,0.0,1576800.0,44903.66443766575,0,1,0,1,0.2476352653787168,,,,,,,,,,
149,QLD1,Cell 1187,2021,6.581494347203771,113254028.85506064,60,1.0,4086.965147702808,-0.0,0.0,0.0,-0.0,0.0,0.0,-6273092.391757166,-0.0,AA,0,0,17916.227557939113,30333.787829881807,21715.701279126784,61826.463137587336,Lined Rock,219.6490782918578,0,0.0,1576800.0,35756.752216691435,0,1,0,1,0.22843785416427334,,,,,,,,,,
150,QLD1,Cell 1188,2021,6.739173794790269,115336500.4037219,60,1.0,3657.996315728794,-0.0,0.0,0.0,-0.0,0.0,0.0,-7169747.701944773,-0.0,AA,0,0,14571.481528641596,34452.7137674653,24262.27547143656,91926.3272314284,Lined Rock,162.68336556159778,0,0.0,1576800.0,47859.88254325625,0,1,0,1,0.22712587473860307,,,,,,,,,,
151,QLD1,Cell 1249,2021,5.569526854401726,96779723.9029269,60,1.0,5438.819761047526,-0.0,0.0,0.0,-0.0,0.0,0.0,-7726604.15862602,-0.0,AA,0,0,18782.59239133012,20230.310395394037,16318.120140944136,55703.280830100375,Lined Rock,238.88206180207024,0,0.0,1576800.0,38576.3056006876,0,1,0,1,0.2867256012250843,,,,,,,,,,
152,QLD1,Cell 1251,2021,6.695528418036814,114129947.68876272,60,1.0,3520.283304470964,-0.0,0.0,0.0,-0.0,0.0,0.0,-6248560.945776952,-0.0,AA,0,0,12040.349815630056,37340.25255925612,25211.41243745708,87915.80255023076,Lined Rock,168.0197556220991,0,0.0,1576800.0,49967.54592549599,0,1,0,1,0.22338992085062975,,,,,,,,,,
153,QLD1,Cell 1252,2021,6.361781803084865,109874928.7135337,60,1.0,4327.741908929103,-0.0,0.0,0.0,-0.0,0.0,0.0,-7248348.889783679,-0.0,AA,0,0,17838.763371423298,27345.06976143751,20507.533987319817,96865.2118184498,Lined Rock,156.72541584882106,0,0.0,1576800.0,38818.21410888813,0,1,0,1,0.2463765960650636,,,,,,,,,,
154,QLD1,Cell 1308,2021,5.741446362499018,99764391.6498652,60,1.0,5319.957022138996,-0.0,0.0,0.0,-0.0,0.0,0.0,-7361126.614277264,-0.0,AA,0,0,19204.113377290712,21624.389442468688,16682.712645304942,58139.499763767126,Lined Rock,230.75299060616345,0,0.0,1576800.0,44992.30570777632,0,1,0,1,0.2729887809328373,,,,,,,,,,
155,QLD1,Cell 1309,2021,5.931670382352619,102977997.16542517,60,1.0,5128.174963778153,-0.0,0.0,0.0,-0.0,0.0,0.0,-6602558.313630861,-0.0,AA,0,0,19779.07723377004,22898.32763535797,17306.608084277614,53433.58297119694,Lined Rock,247.18258754068364,0,0.0,1576800.0,43497.62293874589,0,1,0,1,0.2590127431275446,,,,,,,,,,
156,QLD1,Cell 1311,2021,5.588413604666775,97195426.6117126,60,1.0,5496.025903078587,-0.0,0.0,0.0,-0.0,0.0,0.0,-6440970.8181401575,-0.0,AA,0,0,18586.222237189515,20822.782193028444,16148.270741591905,65199.73309036999,Lined Rock,210.6618804297017,0,0.0,1576800.0,49926.51277703119,0,1,0,1,0.2801162813272961,,,,,,,,,,
157,QLD1,Cell 1312,2021,5.637621190887711,97946592.58777273,60,1.0,5365.288297204937,-0.0,0.0,0.0,-0.0,0.0,0.0,-7929269.936201161,-0.0,AA,0,0,19041.15263033984,20499.37649207837,16541.76054844092,56322.61673741064,Lined Rock,236.77338275505508,0,0.0,1576800.0,39745.96479638474,0,1,0,1,0.283335335579323,,,,,,,,,,
158,QLD1,Cell 1313,2021,6.46248803120772,110774119.98440558,60,1.0,3891.14227991724,-0.0,0.0,0.0,-0.0,0.0,0.0,-6103668.295777224,-0.0,AA,0,0,15375.925634956197,31168.132777104685,22808.55026653028,74171.61955421386,Lined Rock,190.6814440425802,0,0.0,1576800.0,39465.26609892377,0,1,0,1,0.2365670854910655,,,,,,,,,,
159,QLD1,Cell 1314,2021,6.034479882282461,104731536.558177,60,1.0,4946.468085754088,-0.0,0.0,0.0,-0.0,0.0,0.0,-9248064.870562486,-0.0,AA,0,0,20197.781580181418,22380.00124207597,17942.360639365776,66016.7879375012,Lined Rock,208.5930610431158,0,0.0,1576800.0,13921.59219648665,0,1,0,1,0.2668865895257946,,,,,,,,,,
160,QLD1,Cell 1371,2021,5.776128896793995,100398133.53234395,60,1.0,5296.387445778527,-0.0,0.0,0.0,-0.0,0.0,0.0,-6646902.4514992265,-0.0,AA,0,0,19289.945561434582,21694.408643735,16756.952770978525,64274.851553485954,Lined Rock,213.03127117314037,0,0.0,1576800.0,52387.76473380661,0,1,0,1,0.2699548297432675,,,,,,,,,,
161,QLD1,Cell 1372,2021,5.891930385167977,102362795.51067571,60,1.0,5162.683238057187,-0.0,0.0,0.0,-0.0,0.0,0.0,-7084173.569323509,-0.0,AA,0,0,19791.682536169083,22021.77574386241,17190.92770044016,63506.21081291561,Lined Rock,215.05879857794707,0,0.0,1576800.0,50081.424131346575,0,1,0,1,0.26580164537224765,,,,,,,,,,
162,QLD1,Cell 1373,2021,5.527706994401321,96144295.42635944,60,1.0,5540.985457053892,-0.0,0.0,0.0,-0.0,0.0,0.0,-6655232.528560369,-0.0,AA,0,0,18434.736246443365,20323.267652051207,16017.243678690462,64766.33176864497,Lined Rock,211.77218178978455,0,0.0,1576800.0,50676.80904242111,0,1,0,1,0.28529289074756825,,,,,,,,,,
163,QLD1,Cell 1374,2021,5.453378847291952,94676684.11780028,60,1.0,5417.483160420255,-0.0,0.0,0.0,-0.0,0.0,0.0,-7198794.964072329,-0.0,AA,0,0,18856.895887710976,18353.652585078617,16382.38858481895,47849.907250069984,Lined Rock,270.92581345822543,0,0.0,1576800.0,26525.29228389597,0,1,0,1,0.2988157835158454,,,,,,,,,,
164,QLD1,Cell 1375,2021,5.74302619521186,99783149.73555976,60,1.0,5232.843770146631,-0.0,0.0,0.0,-0.0,0.0,0.0,-9767611.431625206,-0.0,AA,0,0,19525.201759982974,20365.379295358096,16960.436463254857,64940.22468544099,Lined Rock,211.3266973568832,0,0.0,1576800.0,10858.780532996943,0,1,0,1,0.286308446859772,,,,,,,,,,
165,QLD1,Cell 1425,2021,4.850945505743073,84466665.88913327,60,1.0,6226.726175309851,-0.0,0.0,0.0,-0.0,0.0,0.0,-7575797.871980036,-0.0,AA,0,0,16395.350316721207,15957.415482361186,14253.286845601902,57984.52055844041,Lined Rock,231.23692907187373,0,0.0,1576800.0,57355.5768053315,0,1,0,1,0.3449613633564376,,,,,,,,,,
166,QLD1,Cell 1426,2021,4.8501735231321685,84450926.38188823,60,1.0,6184.115578454353,-0.0,0.0,0.0,-0.0,0.0,0.0,-7503473.854064648,-0.0,AA,0,0,16508.89492352432,15482.954039542194,14351.496695004009,60564.70351141198,Lined Rock,223.32897938706049,0,0.0,1576800.0,59610.97459363318,0,1,0,1,0.34855520905316917,,,,,,,,,,
167,QLD1,Cell 1427,2021,4.97608097996999,86636712.44032818,60,1.0,6032.035615533214,-0.0,0.0,0.0,-0.0,0.0,0.0,-7065077.71040652,-0.0,AA,0,0,16927.22275743144,16045.206663761912,14713.327298195438,65206.14905224788,Lined Rock,210.64544381347065,0,0.0,1576800.0,59302.80781285049,0,1,0,1,0.33686269045799344,,,,,,,,,,
168,QLD1,Cell 1428,2021,5.123325248587201,89168315.21127735,60,1.0,5903.807185354729,-0.0,0.0,0.0,-0.0,0.0,0.0,-7107246.472850521,-0.0,AA,0,0,17296.688794091144,17366.071673717706,15032.895130091272,63119.51835790296,Lined Rock,216.1146248660867,0,0.0,1576800.0,55420.81440748743,0,1,0,1,0.32059949474408833,,,,,,,,,,
169,QLD1,Cell 1431,2021,5.602456362595581,97386268.69892624,60,1.0,5431.021607393543,-0.0,0.0,0.0,-0.0,0.0,0.0,-6429047.211189945,-0.0,AA,0,0,18809.681321239404,20492.90577978107,16341.55057768401,60951.40495505353,Lined Rock,222.20117101813491,0,0.0,1576800.0,49263.82130627172,0,1,0,1,0.28070264404861095,,,,,,,,,,
170,QLD1,Cell 1432,2021,5.715173872784474,99290261.12963802,60,1.0,5313.160964228545,-0.0,0.0,0.0,-0.0,0.0,0.0,-6812995.505677923,-0.0,AA,0,0,19228.784120483837,21156.608120663637,16704.05148333386,56854.77438872878,Lined Rock,234.9897226856372,0,0.0,1576800.0,44047.402286266464,0,1,0,1,0.27426855743161993,,,,,,,,,,
171,QLD1,Cell 1433,2021,5.37778116244632,93446041.82690293,60,1.0,5550.691598750374,-0.0,0.0,0.0,-0.0,0.0,0.0,-6815414.651694666,-0.0,AA,0,0,18402.35461113557,18330.550219351968,15989.235342438202,54434.10762197074,Lined Rock,243.46060788004883,0,0.0,1576800.0,37893.0920232531,0,1,0,1,0.3016687669360492,,,,,,,,,,
172,QLD1,Cell 1434,2021,5.274903313092657,91567307.03536227,60,1.0,5501.932081255308,-0.0,0.0,0.0,-0.0,0.0,0.0,-7494321.928302874,-0.0,AA,0,0,18566.18080251604,16362.726797605748,16130.93600120661,47119.58347091283,Lined Rock,274.5592149195147,0,0.0,1576800.0,10690.185014918525,0,1,0,1,0.31945534913923357,,,,,,,,,,
173,QLD1,Cell 1487,2021,5.137602224022015,89432919.03019963,60,1.0,5885.001113919874,-0.0,0.0,0.0,-0.0,0.0,0.0,-7027264.618076289,-0.0,AA,0,0,17352.22876213179,17285.75550658789,15080.934152380662,66817.62374656563,Lined Rock,206.6641357674712,0,0.0,1576800.0,61914.99997153364,0,1,0,1,0.3204061388826201,,,,,,,,,,
174,QLD1,Cell 1488,2021,5.289873766874519,92049667.543046,60,1.0,5721.657841027378,-0.0,0.0,0.0,-0.0,0.0,0.0,-7124501.010292971,-0.0,AA,0,0,17849.987714194747,18175.61777945003,15511.468310690798,67482.27598980238,Lined Rock,205.06322843010116,0,0.0,1576800.0,59446.05809517276,0,1,0,1,0.3085574382649652,,,,,,,,,,
175,QLD1,Cell 1489,2021,5.38864396734112,93752051.65369706,60,1.0,5613.295413514152,-0.0,0.0,0.0,-0.0,0.0,0.0,-6938406.358020273,-0.0,AA,0,0,18196.18623056458,18621.945409490345,15810.91101530853,69390.00374919147,Lined Rock,200.68140092382035,0,0.0,1576800.0,55604.9411068936,0,1,0,1,0.30119404703619806,,,,,,,,,,
176,QLD1,Cell 1490,2021,5.507039773346157,95706476.59873708,60,1.0,5480.335136553526,-0.0,0.0,0.0,-0.0,0.0,0.0,-7184048.966448582,-0.0,AA,0,0,18639.67553823654,19604.364137873625,16194.504911524573,57121.11153832587,Lined Rock,234.0970268133477,0,0.0,1576800.0,45050.78498876396,0,1,0,1,0.29072199112383057,,,,,,,,,,
177,QLD1,Cell 1491,2021,5.395394574285655,93774640.63171706,60,1.0,5549.394406099915,-0.0,0.0,0.0,-0.0,0.0,0.0,-6884779.478431884,-0.0,AA,0,0,18406.675748257217,18486.198752828608,15992.972888746368,57836.86744101359,Lined Rock,231.69799107663917,0,0.0,1576800.0,42766.32908682886,0,1,0,1,0.30056987991086503,,,,,,,,,,
178,QLD1,Cell 1492,2021,5.286135755437419,91801934.75204596,60,1.0,5529.892716057054,-0.0,0.0,0.0,-0.0,0.0,0.0,-7062719.438294289,-0.0,AA,0,0,18471.883047121457,16703.718607673927,16049.373621301324,51358.14082856146,Lined Rock,255.41408334102175,0,0.0,1576800.0,33219.45807905906,0,1,0,1,0.315796682837353,,,,,,,,,,
179,QLD1,Cell 1548,2021,5.173205481132037,90010912.38117723,60,1.0,5808.025168833648,-0.0,0.0,0.0,-0.0,0.0,0.0,-7286346.281010169,-0.0,AA,0,0,17583.310832207004,17235.79711638063,15280.80745275646,64023.95879021687,Lined Rock,213.67401661658397,0,0.0,1576800.0,56527.06545761917,0,1,0,1,0.31960669300711103,,,,,,,,,,
180,QLD1,Cell 1549,2021,5.407944653093758,94030080.36218144,60,1.0,5545.429185989319,-0.0,0.0,0.0,-0.0,0.0,0.0,-7531042.883500054,-0.0,AA,0,0,18419.897006952848,18414.57578119731,16004.40855145166,64204.86462401437,Lined Rock,213.2105660641083,0,0.0,1576800.0,54290.42429374557,0,1,0,1,0.3030552731267805,,,,,,,,,,
181,QLD1,Cell 1550,2021,5.456541849348437,94831751.34338616,60,1.0,5509.983272708417,-0.0,0.0,0.0,-0.0,0.0,0.0,-7576593.531969294,-0.0,AA,0,0,18538.92989891505,19085.357704951257,16107.36546611832,57383.9817178969,Lined Rock,233.21595136215356,0,0.0,1576800.0,46172.587525907344,0,1,0,1,0.29667813617577277,,,,,,,,,,
182,QLD1,Cell 1551,2021,5.36726412261609,93267720.18416938,60,1.0,5535.623512029557,-0.0,0.0,0.0,-0.0,0.0,0.0,-7124524.87666048,-0.0,AA,0,0,18537.068611070863,17774.33103064968,16032.758386268257,56071.7474098722,Lined Rock,237.6142343355289,0,0.0,1576800.0,38898.66862736259,0,1,0,1,0.30595421505152104,,,,,,,,,,
183,QLD1,Cell 1607,2021,5.411869640076552,94079152.99316314,60,1.0,5521.531800357909,-0.0,0.0,0.0,-0.0,0.0,0.0,-7940988.724407981,-0.0,AA,0,0,18499.98029738589,18276.597711362672,16073.67619977507,62701.23990246865,Lined Rock,217.25669220411257,0,0.0,1576800.0,49066.25213273929,0,1,0,1,0.3046409959270045,,,,,,,,,,
184,QLD1,Cell 1608,2021,5.4361649564046655,94503028.75632524,60,1.0,5517.425815504794,-0.0,0.0,0.0,-0.0,0.0,0.0,-8066087.164962159,-0.0,AA,0,0,18852.022548772125,18154.10482745884,16085.63798652471,58066.71295975908,Lined Rock,230.9802748678252,0,0.0,1576800.0,43312.87121921416,0,1,0,1,0.30333012643233126,,,,,,,,,,
185,QLD1,Cell 1609,2021,5.59574214981113,97266660.5549853,60,1.0,5342.704810676744,-0.0,0.0,0.0,-0.0,0.0,0.0,-7398543.417640373,-0.0,AA,0,0,19121.992016420383,19081.243833271277,16611.682177977247,68926.9200807858,Lined Rock,201.73213867950864,0,0.0,1576800.0,40063.667561193135,0,1,0,1,0.291671639039402,,,,,,,,,,
186,QLD1,Cell 1662,2021,5.431545067816954,94440258.87393735,60,1.0,5504.318030190526,-0.0,0.0,0.0,-0.0,0.0,0.0,-7547785.707281424,-0.0,AA,0,0,18558.09675868432,18266.433184795394,16123.943747240171,66693.90834338794,Lined Rock,206.9621212207991,0,0.0,1576800.0,46574.22949287359,0,1,0,1,0.303169820798962,,,,,,,,,,
187,QLD1,Cell 1663,2021,6.269498156229656,108231021.79812576,60,1.0,4421.831935862011,-0.0,0.0,0.0,-0.0,0.0,0.0,-7275379.375605537,-0.0,AA,0,0,18330.82842208729,26571.429853991205,20071.1640725012,68898.52842723402,Lined Rock,201.7965597302212,0,0.0,1576800.0,56505.60646481306,0,1,0,1,0.24809339485099238,,,,,,,,,,
188,QLD1,Cell 1664,2021,6.240200602542835,107890463.86907844,60,1.0,4509.512292873974,-0.0,0.0,0.0,-0.0,0.0,0.0,-7449933.827079211,-0.0,AA,0,0,18900.20597704598,25317.284424931768,19680.911930533828,75775.03585522115,Lined Rock,187.60787717020548,0,0.0,1576800.0,44716.40501955261,0,1,0,1,0.2523891568193635,,,,,,,,,,
189,QLD1,Cell 1702,2021,4.849567291172952,84744186.97377561,60,1.0,6350.209266397974,-0.0,0.0,0.0,-0.0,0.0,0.0,-7502107.976714919,-0.0,AA,0,0,16074.910890058369,15292.779792820907,13976.124338979234,102768.45614425933,Lined Rock,150.3321822218343,0,0.0,1576800.0,67027.28953367267,0,1,0,1,0.35551196143829883,,,,,,,,,,
