,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,h2_storage_p,h2_storage_level,price,CO2,Mean_CO2,Load,Time
6182,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5546.60139309089,-1762.6687331629344,0.0,0.0,1762.6687331629344,5546.60139309089,-8755.799349925173,8755.799349925173,-150.81347305481353,150.8134730548045,72806.96284053696,0.042753404999999994,525.3405414576062,960.7725176882277,0.0,2021-09-15 14:00:00
6183,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4746.189497154996,-1100.3470577038715,0.0,0.0,1100.3470577038715,4746.189497154996,-7293.065778530216,7293.065778530216,-125.61875110657361,125.61875110658002,72932.58159164354,0.053285461666666666,1063.9821310434015,981.68294757286,0.0,2021-09-15 15:00:00
6184,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4852.364400845162,-817.4026266355028,0.0,0.0,817.4026266355028,4852.364400845162,-7116.296251152014,7116.296251152014,-122.57400038893724,122.57400038892229,73055.15559203246,0.09681868583333333,796.0510201303757,987.6017664065547,0.0,2021-09-15 16:00:00
6185,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4105.060440108235,-1511.277318169158,0.0,0.0,1511.277318169158,4105.060440108235,-7062.866981948741,7062.866981948741,-121.65371277962892,121.65371277963277,73176.8093048121,0.08398182333333334,547.498787230131,1017.4723766905436,0.0,2021-09-15 17:00:00
6186,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-910.9649904122563,-1155.9674339414044,0.0,0.0,1155.9674339414044,910.9649904122563,-620.4032006823119,620.4032006823119,-10.6860787519099,10.686078751910827,73187.495383564,0.20884832750000001,-382.26040861743076,-1037.7865412019735,0.0,2021-09-15 18:00:00
6187,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2135.5785535929535,0.0,0.0,2135.5785535929535,0.0,-3582.107777264302,3582.107777264302,-61.6996910453989,61.6996910454036,73249.19507460941,0.07493956,775.7856201683255,1030.4135331696475,0.0,2021-09-15 19:00:00
6188,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1041.9700458291825,0.0,0.0,1041.9700458291825,0.0,-2488.499269500531,2488.499269500531,-42.86293033096388,42.86293033095717,73292.05800494037,0.0722957675,1012.868013176282,1042.84589782641,0.0,2021-09-15 20:00:00
6189,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-665.8789255446089,0.0,0.0,665.8789255446089,0.0,-2112.4081492159576,2112.4081492159576,-36.38498288511738,36.38498288512346,73328.44298782549,0.07152599,900.75027820035,1057.4946663833248,0.0,2021-09-15 21:00:00
6190,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-663.5292488734932,0.0,0.0,663.5292488734932,0.0,-2110.058472544842,2110.058472544842,-36.34451109206175,36.34451109205838,73364.78749891755,0.073076125,783.0777062217326,1064.592665704131,0.0,2021-09-15 22:00:00
6191,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-571.3516030818528,0.0,0.0,571.3516030818528,0.0,-2017.8808267532015,2017.8808267532015,-34.75680557891833,34.7568055789161,73399.54430449646,0.061497530833333335,1173.4297258018137,1065.8979822135614,0.0,2021-09-15 23:00:00
6192,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-356.0227905917862,0.0,0.0,356.0227905917862,0.0,-1802.5520142631349,1802.5520142631349,-31.04789394646148,-3468.9521060535335,69930.59219844293,0.06348437333333334,1204.7370612165719,1079.1119302365178,3500.0,2021-09-16 00:00:00
