,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,h2_storage_p,h2_storage_level,price,CO2,Mean_CO2,Load
4402,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-4724.706130349504,-6602.778592551183,0.0,0.0,6602.778592551183,4724.706130349504,-9880.955499229338,9880.955499229338,-170.19362326428487,170.19362326428487,73350.9036895137,0.7966224941666665,-644.8195203258643,-1049.5237850400201,0.0
4403,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-4629.053790515923,-6419.405144700113,0.0,0.0,6419.405144700113,4629.053790515923,-9601.929711544686,9601.929711544686,-165.3875688504252,165.3875688504252,73516.29125836412,1.2895174999999999,-853.0020941260995,-1060.848824102328,0.0
4404,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-4416.214644021035,-6333.29146363567,0.0,0.0,6333.29146363567,4416.214644021035,-9302.976883985357,9302.976883985357,-160.23828294266116,160.23828294266116,73676.52954130678,0.22868416666666666,-905.451736975148,-1049.4859496216461,0.0
4405,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-4108.527981524614,-4876.052879855208,0.0,0.0,4876.052879855208,4108.527981524614,-7538.051637708472,7538.051637708472,-129.83848785423058,129.83848785423058,73806.368029161,0.28309416666666665,-996.4559956523792,-1073.943761585377,0.0
4406,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-3412.2044799359883,-4232.5361940417615,0.0,0.0,4232.5361940417615,3412.2044799359883,-6198.211450306401,6198.211450306401,-106.76053187043506,106.76053187043506,73913.12856103144,0.17182167166666668,-1133.1707376391043,-1071.1976249414888,0.0
4407,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-3616.3444572073417,-3785.7659721540663,0.0,0.0,3785.7659721540663,3616.3444572073417,-5955.5812056900595,5955.5812056900595,-102.5813691924961,102.5813691924961,74015.70993022394,0.17844867166666664,-1028.1238910127245,-1053.4400032611145,0.0
4408,0.0,0.0,0.0,0.0,0.0,-3901.0796391480544,-4946.102741406857,0.0,0.0,4946.102741406857,3901.0796391480544,-8847.18238055491,8847.18238055491,-152.38749179105406,152.38749179105406,74168.097422015,0.14361644416666666,0.0,0.0,0.0
4409,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-2609.524891085566,-3872.078237984974,0.0,0.0,3872.078237984974,2609.524891085566,-5035.073905399191,5035.073905399191,-86.7261745516593,86.7261745516593,74254.82359656665,0.26526865916666664,-352.14298934750536,-1050.6314956523368,0.0
4410,0.0,0.0,0.0,0.0,0.0,-169.4036238487122,-3772.8772364307993,0.0,0.0,3772.8772364307993,169.4036238487122,-3942.2808602795108,3942.2808602795108,-67.9034596996963,67.9034596996963,74322.72705626635,0.1452052,0.0,0.0,0.0
4411,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-4941.709531824001,0.0,0.0,4941.709531824001,0.0,-6388.238755495349,6388.238755495349,-110.03363998146517,110.03363998146517,74432.76069624782,0.09266678666666667,696.07037896213,1033.0010775328487,0.0
4412,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-4290.48420538518,0.0,0.0,4290.48420538518,0.0,-5737.013429056528,5737.013429056528,-98.81666831544217,98.81666831544217,74531.57736456326,0.08344304583333333,710.021650896623,1015.7147251889306,0.0
4413,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-9791.62181792265,0.0,0.0,9791.62181792265,0.0,-11238.151041594,11238.151041594,-193.57051498808562,193.57051498808562,74725.14787955134,0.073459615,433.28648541205723,1049.7767726344475,0.0
4414,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-10383.103426580397,0.0,0.0,10383.103426580397,0.0,-11829.632650251746,11829.632650251746,-203.75843639705272,203.75843639705272,74928.90631594839,0.0623443925,295.3315598639657,1055.5511733656856,0.0
4415,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-12629.239231401472,0.0,0.0,12629.239231401472,0.0,-14075.76845507282,14075.76845507282,-242.44679917694327,242.44679917694327,75171.35311512534,0.062559145,0.0,1069.6222147857525,0.0
4416,-679.9871605681728,0.0,679.9871605681728,-679.9871605681728,0.0,0.0,-13785.305076145316,0.0,0.0,13785.305076145316,0.0,-14465.292236713489,14465.292236713489,-249.1561162819744,-3250.8438837180256,71920.50923140731,0.050484596666666666,319.79816028479377,500.21077184994346,3500.0
4417,0.0,0.0,0.0,0.0,0.0,0.0,-14465.292236713487,0.0,0.0,14465.292236713487,0.0,-14465.292236713487,14465.292236713487,-249.15611628197442,249.15611628197442,72169.66534768928,0.045324999166666664,0.0,0.0,0.0
4418,-55.92995529839209,0.0,55.92995529839209,-55.92995529839209,0.0,0.0,-14409.362281415095,0.0,0.0,14409.362281415095,0.0,-14465.292236713487,14465.292236713487,-249.15611628197442,249.15611628197442,72418.82146397127,0.03886462,48.68985460957547,41.14382332010998,0.0
4419,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-10513.517150955331,0.0,0.0,10513.517150955331,0.0,-11960.04637462668,11960.04637462668,-206.00473578343198,206.00473578343198,72624.8261997547,0.03869068083333334,1253.5283954957251,1056.6232110002732,0.0
4420,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-10325.815841976,0.0,0.0,10325.815841976,0.0,-11772.345065647349,11772.345065647349,-202.77169158349272,202.77169158349272,72827.59789133818,0.040535695833333336,1235.6277659583434,1053.5599775511173,0.0
4421,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-10121.381766501727,0.0,0.0,10121.381766501727,0.0,-11567.910990173075,11567.910990173075,-199.25043536223308,199.25043536223308,73026.84832670042,0.051374805,765.3446120114194,1053.0885850185894,0.0
4422,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-11121.875279003749,0.0,0.0,11121.875279003749,0.0,-12568.404502675097,12568.404502675097,-216.48334527245493,216.48334527245493,73243.33167197288,0.04505213916666667,1391.878895511413,1061.8101082269052,0.0
4423,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-5253.332463091709,0.0,0.0,5253.332463091709,0.0,-6699.861686763057,6699.861686763057,-115.40116094326132,115.40116094326132,73358.73283291614,0.0486021175,1103.5695046078235,1052.1509587589214,0.0
4424,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-564.7256082440912,-10136.004128806902,0.0,0.0,10136.004128806902,564.7256082440912,-12147.258960722342,12147.258960722342,-209.22936202031593,209.22936202031593,73567.96219493645,0.02067974333333333,845.2617152858812,941.795598684694,0.0
4425,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-1324.2994967164827,-5786.572641273359,0.0,0.0,5786.572641273359,1324.2994967164827,-8557.40136166119,8557.40136166119,-147.3961848711327,147.3961848711327,73715.35837980759,0.002818135833333333,307.0474191016127,874.9106489442978,0.0
