,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
43,SA1,Cell 480,2023,5.182525979,90421057.61,60,1,5849.57044,0,0,0,0,0,0,-6774016.309,0,AA,0,0,17457.83636,16300.25233,15172.27892,103957.9013,Lined Rock,149.1216233,0,0,1576800,69117.91113,0,1,0,1,2.035606515,0.986841139,0.769089046,1.390989279,0.193754526,0.123016871,0.379870137,0,5.182525979
44,SA1,Cell 537,2023,5.176174175,90146134.07,60,1,5703.961394,0,0,0,0,0,0,-6432480.441,0,AA,0,0,17905.62602,15390.08411,15559.59239,86913.0822,Lined Rock,169.446775,0,0,1576800,50448.16664,0,1,0,1,2.087819374,0.931738223,0.730629089,1.425987489,0.198724287,0.116147895,0.389056796,0,5.176174175
45,SA1,Cell 538,2023,5.239556509,91362917.93,60,1,5738.730107,0,0,0,0,0,0,-6904241.888,0,AA,0,0,17796.63706,16246.32285,15465.32292,101412.0869,Lined Rock,151.734371,0,0,1576800,63286.50164,0,1,0,1,2.07511112,0.983576169,0.763400057,1.417469163,0.197514681,0.122609869,0.386820825,0,5.239556509
46,SA1,Cell 540,2023,5.056837331,88216007.55,60,1,5902.643753,0,0,0,0,0,0,-6203249.701,0,AA,0,0,17300.11449,14801.95289,15035.85817,102059.5459,Lined Rock,151.0536773,0,0,1576800,68383.85137,0,1,0,1,2.017215939,0.896131898,0.764827393,1.378662101,0.192004061,0.11170931,0.376634383,0,5.056837331
47,SA1,Cell 597,2023,5.119368845,89119984.03,60,1,5665.677581,0,0,0,0,0,0,-5769684.904,0,AA,0,0,18027.18107,14099.52225,15664.73083,85910.54021,Lined Rock,170.8735406,0,0,1576800,54873.8068,0,1,0,1,2.101992852,0.853605718,0.728282321,1.435487953,0.200073357,0.106408114,0.391550566,0,5.119368845
48,SA1,Cell 598,2023,5.174410478,90198645.22,60,1,5780.161187,0,0,0,0,0,0,-6633693.176,0,AA,0,0,17668.4758,15804.61491,15354.47047,95454.65848,Lined Rock,158.3653956,0,0,1576800,58351.01339,0,1,0,1,2.06016735,0.956834524,0.749956231,1.407452374,0.196092292,0.11927633,0.384191524,0,5.174410478
49,SA1,Cell 659,2023,5.124370451,89304661.87,60,1,5809.676314,0,0,0,0,0,0,-6451085.564,0,AA,0,0,17578.28982,15428.64388,15276.46456,91155.72043,Lined Rock,163.6860356,0,0,1576800,63002.89563,0,1,0,1,2.049651547,0.934072688,0.740242572,1.400403645,0.19509137,0.116438903,0.382341308,0,5.124370451
50,TAS1,Cell 2,2023,5.458440511,95029297.14,60,1,5153.870611,0,0,0,0,0,0,-4690384.841,0,AA,0,0,19825.66717,12648.21095,17220.32255,120000,Lined Rock,135.209626,0,0,1576800,76115.31885,0,1,0,1,2.31169868,0.765741208,0.804947132,1.576053492,0.220033724,0.095455169,0.428447529,0,5.458440511
51,TAS1,Cell 3,2023,5.372113706,93538017.57,60,1,5210.292837,0,0,0,0,0,0,-5840077.926,0,AA,0,0,19610.07111,11915.86114,17033.84379,120000,Lined Rock,135.209626,0,0,1576800,68673.00322,0,1,0,1,2.286559898,0.721403678,0.804947132,1.559202999,0.217640946,0.089928176,0.424024453,0,5.372113706
52,TAS1,Cell 4,2023,5.284850319,91843349.14,60,1,5052.677144,0,0,0,0,0,0,-4176931.561,0,AA,0,0,20224.40155,8919.870919,17565.20588,108542.9172,Lined Rock,144.7408088,0,0,1576800,51814.96761,0,1,0,1,2.358191629,0.540022044,0.779418993,1.607217654,0.224459048,0.067317646,0.43662779,0,5.284850319
53,TAS1,Cell 6,2023,5.457072263,95053326.16,60,1,5239.604721,0,0,0,0,0,0,-5656320.36,0,AA,0,0,19499.89959,13673.58957,16938.55148,120000,Lined Rock,135.209626,0,0,1576800,68129.48329,0,1,0,1,2.273713755,0.82781913,0.804947132,1.550592246,0.216418216,0.10319363,0.421764222,0,5.457072263
