,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time,,
2863,3072.233925,-3072.233925,0,0,3072.233925,-6297.962408,-13499.41492,0,1.82E-12,13499.41492,6297.962408,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1055.854483,0.032537958,-2031.870847,-2163.101531,180,180,30/04/2021 7:00,,
2864,-498.0463536,0,498.0463536,-498.0463536,0,-11906.97375,-4320.123301,0,0,4320.123301,11906.97375,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1168.683587,0,218.8004244,333.5780791,180,180,30/04/2021 8:00,,
2865,-2516.597951,0,2516.597951,-2516.597951,0,-12618.44569,-1590.09976,-4.55E-13,0,1590.09976,12618.44569,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1281.51269,0,1116.4656,1652.644967,180,180,30/04/2021 9:00,,
2866,-3550.351267,0,3550.351267,-3550.351267,0,-12308.40833,-866.3838096,-6.82E-13,0,866.3838096,12308.40833,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1394.341793,0.010685012,2098.003091,2287.775189,180,180,30/04/2021 10:00,,
2867,-4539.285186,0,4539.285186,-4539.285186,0,-11617.95586,-567.9023522,0,0,567.9023522,11617.95586,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1507.170897,0.022515009,3018.115202,2973.132377,180,180,30/04/2021 11:00,,
2868,-5193.926278,0,5193.926278,-5193.926278,0,-11114.802,-416.4151187,0,0,416.4151187,11114.802,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1620,0.025746021,4160.361378,3569.623475,180,180,30/04/2021 12:00,,
2869,1035.535255,-1035.535255,0,0,1035.535255,-11316.36383,0,0,0,0,11316.36383,-10131.42857,10131.42857,-180,149.4,180,-180,-180,1620,0.038585255,-926.8532141,-728.0514191,180,180,30/04/2021 13:00,,
2870,14461.4482,-14461.4482,0,0,14461.4482,-11645.91928,-2815.528915,0,0,2815.528915,11645.91928,0,0,0,0,0,-180,0,1440,0.042109327,-10743.55676,-10054.33942,180,0,30/04/2021 14:00,,
2871,0,0,0,0,0,-10810.95788,-1500.346408,0,0,1500.346408,10810.95788,-12132.39761,12132.39761,-215.5502114,178.9066755,215.5502114,-180,-215.5502114,1475.550211,0.041748827,0,0,180,180,30/04/2021 15:00,,
2872,0,0,0,0,0,-4321.943391,-2275.719194,0,0,2275.719194,4321.943391,-6501.785995,6501.785995,-115.5139644,95.87659043,115.5139644,-180,-115.5139644,1411.064176,0.036141322,0,0,180,115.5139644,30/04/2021 16:00,,
2873,2965.53658,-2965.53658,0,0,2965.53658,-122.1757413,-2843.360838,0,0,2843.360838,122.1757413,0,0,0,0,0,-180,0,1231.064176,0.072281829,-1394.365351,-2120.659493,180,0,30/04/2021 17:00,,
2874,2791.489165,-2791.489165,0,0,2791.489165,0,-2791.489165,0,0,2791.489165,0,0,0,0,0,0,-180,0,1051.064176,0.065451416,-1143.585444,-1985.943093,180,0,30/04/2021 18:00,,
2875,2418.750535,-2418.750535,0,0,2418.750535,0,-2418.750535,0,0,2418.750535,0,0,0,0,0,0,-180,0,871.0641758,0.056152197,-927.2654311,-1726.857427,180,0,30/04/2021 19:00,,
2876,2424.406571,-2424.406571,0,0,2424.406571,0,-2424.406571,0,0,2424.406571,0,0,0,0,0,0,-180,0,691.0641758,0.058740483,-948.1732964,-1768.348637,180,0,30/04/2021 20:00,,
2877,1889.871986,-1889.871986,0,0,1889.871986,0,-1889.871986,0,0,1889.871986,0,0,0,0,0,0,-180,0,511.0641758,0.042670372,-892.8917952,-1370.605433,180,0,30/04/2021 21:00,,
2878,0,0,0,0,0,0,-1264.468634,0,0,1264.468634,0,-1246.093499,1246.093499,-22.13871699,18.3751351,22.13871699,-180,-22.13871699,353.2028927,0.038382669,0,0,180,22.13871699,30/04/2021 22:00,,
2879,0,0,0,0,0,0,-709.8786661,0,0,709.8786661,0,-699.5627784,699.5627784,-12.42878033,10.31588767,12.42878033,-180,-12.42878033,185.6316731,0.034729722,0,0,180,12.42878033,30/04/2021 23:00,,
2880,0,0,0,0,0,0,-660.3847229,0,0,660.3847229,0,-650.7880764,650.7880764,-11.56222471,9.596646508,11.56222471,-180,-11.56222471,17.19389778,0.032377799,0,0,180,11.56222471,1/05/2021 0:00,,
2881,-16087.99424,0,16087.99424,-16087.99424,0,0,-637.1491631,0,0,637.1491631,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,130.0230011,0.031849396,5534.3427,11891.62314,180,180,1/05/2021 1:00,,
2882,-16275.58987,0,16275.58987,-16275.58987,0,0,-449.5535317,0,0,449.5535317,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,242.8521045,0.031097878,6546.715405,11962.92173,180,180,1/05/2021 2:00,,
2883,-16678.73906,0,16678.73906,-16678.73906,0,0,-46.40434584,0,0,46.40434584,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,355.6812078,0.030022645,13932.28115,12217.22835,180,180,1/05/2021 3:00,,
2884,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,468.5103112,0.030648443,13395.87083,12211.1655,180,180,1/05/2021 4:00,,
2885,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,581.3394145,0.031420518,7797.984536,12172.76194,180,180,1/05/2021 5:00,,
2886,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,694.1685179,0.03179381,10157.74237,12160.97968,180,180,1/05/2021 6:00,,
2887,0,0,0,0,0,-4888.718719,0,0,0,0,4888.718719,-4817.676334,4817.676334,-85.59323437,71.04238453,85.59323437,-180,-85.59323437,599.7617523,0.03206263,0,0,180,85.59323437,1/05/2021 7:00,,
2888,-5728.951333,0,5728.951333,-5728.951333,0,-10996.19207,0,0,0,0,10996.19207,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,712.5908556,0.024696837,4885.076761,3626.766402,180,180,1/05/2021 8:00,,
2889,-5441.997864,0,5441.997864,-5441.997864,0,-11283.14554,0,0,0,0,11283.14554,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,825.419959,0.024620127,5063.584506,3340.780232,180,180,1/05/2021 9:00,,
2890,-5176.439225,0,5176.439225,-5176.439225,0,-11548.70418,0,0,0,0,11548.70418,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,938.2490623,0.024885091,4147.55952,3176.07906,180,180,1/05/2021 10:00,,
2891,-5553.100842,0,5553.100842,-5553.100842,0,-11172.04256,0,0,0,0,11172.04256,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1051.078166,0.029967542,4376.218991,3429.370896,180,180,1/05/2021 11:00,,
2892,-7414.075729,0,7414.075729,-7414.075729,0,-9311.067673,0,0,0,0,9311.067673,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1163.907269,0.028428398,5926.594919,4627.04207,180,180,1/05/2021 12:00,,
2893,-9067.473298,0,9067.473298,-9067.473298,0,-7014.313875,-643.3562285,0,0,643.3562285,7014.313875,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1276.736372,0.028850439,7792.751221,5863.069093,180,180,1/05/2021 13:00,,
2894,0,0,0,0,0,-9515.069256,-506.7264682,0,0,506.7264682,9515.069256,-9876.159964,9876.159964,-175.4647709,145.6357599,175.4647709,-180,-175.4647709,1272.201143,0.03214693,0,0,180,175.4647709,1/05/2021 14:00,,
2895,0,0,0,0,0,-10141.71257,-917.9640002,-9.09E-13,0,917.9640002,10141.71257,-10898.95843,10898.95843,-193.6363173,160.7181434,193.6363173,-180,-193.6363173,1285.837461,0.034944336,0,0,180,180,1/05/2021 15:00,,
2896,7223.502944,-7223.502944,0,0,7223.502944,-5375.920293,-1847.582651,0,0,1847.582651,5375.920293,0,0,0,0,0,-180,0,1105.837461,0.046191327,-4713.856151,-5060.762318,180,0,1/05/2021 16:00,,
2897,4145.328599,-4145.328599,0,0,4145.328599,-574.6576344,-3570.670965,0,-2.27E-13,3570.670965,574.6576344,0,0,0,0,0,-180,0,925.8374606,0.057817136,-1395.207063,-3022.733666,180,0,1/05/2021 17:00,,
2898,6179.976084,-6179.976084,0,0,6179.976084,0,-6179.976084,0,0,6179.976084,0,0,0,0,0,0,-180,0,745.8374606,0.053270904,-2366.396644,-4520.655577,180,0,1/05/2021 18:00,,
2899,0,0,0,0,0,0,-6257.873303,0,0,6257.873303,0,-6166.934497,6166.934497,-109.5648261,90.93880565,109.5648261,-180,-109.5648261,675.4022867,0.039483837,0,0,180,109.5648261,1/05/2021 19:00,,
2900,0,0,0,0,0,0,-5481.414715,0,0,5481.414715,0,-5401.75933,5401.75933,-95.97034343,79.65538505,95.97034343,-180,-95.97034343,591.3726302,0.037706811,0,0,180,95.97034343,1/05/2021 20:00,,
2901,0,0,0,0,0,0,-2823.400681,0,0,2823.400681,0,-2782.371297,2782.371297,-49.43299259,41.02938385,49.43299259,-180,-49.43299259,460.8056228,0.033963373,0,0,180,49.43299259,1/05/2021 21:00,,
2902,0,0,0,0,0,0,-1206.387573,0,0,1206.387573,0,-1188.856466,1188.856466,-21.12181539,17.53110677,21.12181539,-180,-21.12181539,301.9274382,0.034251817,0,0,180,21.12181539,1/05/2021 22:00,,
2903,0,0,0,0,0,0,-507.6473668,0,0,507.6473668,0,-500.2702847,500.2702847,-8.888050743,7.377082116,8.888050743,-180,-8.888050743,130.8154889,0.032332235,0,0,180,8.888050743,1/05/2021 23:00,,
2904,-1879.914412,0,1879.914412,-1879.914412,0,0,-929.2940719,0,0,929.2940719,0,-2768.385339,2768.385339,-49.1845111,40.82314422,49.1845111,-180,-49.1845111,0,0.032023103,1505.440287,1392.290048,180,49.1845111,2/05/2021 0:00,,
2905,-11864.35549,0,11864.35549,-11864.35549,0,0,-723.522597,0,0,723.522597,0,-12404.95227,12404.95227,-220.3925531,182.925819,220.3925531,-180,-220.3925531,40.39255305,0.031339336,10033.49126,8821.216886,180,180,2/05/2021 1:00,,
2906,-15939.15531,0,15939.15531,-15939.15531,0,0,-785.9880874,0,0,785.9880874,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,153.2216564,0.030069703,13277.01555,11701.02005,180,180,2/05/2021 2:00,,
2907,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,266.0507598,0.029840229,13521.74985,12242.60636,180,180,2/05/2021 3:00,,
2908,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,378.8798631,0.030325036,13529.27386,12211.30443,180,180,2/05/2021 4:00,,
2909,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,491.7089665,0.03105359,13423.54664,12188.6749,180,180,2/05/2021 5:00,,
2910,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,604.5380698,0,10398.54739,12198.91157,180,180,2/05/2021 6:00,,
2911,-11998.66662,0,11998.66662,-11998.66662,0,-4090.166063,-636.3107157,0,0,636.3107157,4090.166063,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,717.3671732,0,9357.056937,8277.007093,180,180,2/05/2021 7:00,,
2912,-12050.18531,0,12050.18531,-12050.18531,0,-4674.95809,0,0,0,0,4674.95809,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,830.1962765,0,4493.473895,7666.96882,180,180,2/05/2021 8:00,,
2913,-9793.05453,0,9793.05453,-9793.05453,0,-4169.739817,-2762.349055,-4.55E-13,0,2762.349055,4169.739817,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,943.0253799,0,2884.883606,6127.324802,180,180,2/05/2021 9:00,,
2914,-7020.467929,0,7020.467929,-7020.467929,0,-4329.450349,-5375.225124,0,0,5375.225124,4329.450349,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1055.854483,0,545.8163459,4413.204212,180,180,2/05/2021 10:00,,
2915,-4287.741308,0,4287.741308,-4287.741308,0,-3109.194327,-9328.207767,0,0,9328.207767,3109.194327,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1168.683587,0,663.0710446,2687.024199,180,180,2/05/2021 11:00,,
2916,345.3640383,-345.3640383,0,0,345.3640383,-5789.17833,-11281.32911,-1.82E-12,0,11281.32911,5789.17833,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1281.51269,0.011573093,-230.4183302,-217.3055934,180,180,2/05/2021 12:00,,
2917,-2343.99827,0,2343.99827,-2343.99827,0,-3957.105232,-10424.0399,0,0,10424.0399,3957.105232,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1394.341793,0.003396616,1222.708047,1512.928196,180,180,2/05/2021 13:00,,
2918,-7027.875797,0,7027.875797,-7027.875797,0,-2064.0381,-7633.229505,9.09E-13,0,7633.229505,2064.0381,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1507.170897,0.017113848,5271.61591,4627.863837,180,180,2/05/2021 14:00,,
2919,897.343548,-897.343548,0,0,897.343548,-1773.7065,-15848.78045,0,-6.82E-13,15848.78045,1773.7065,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1620,0.034100225,-737.7147086,-623.9670922,180,180,2/05/2021 15:00,,
2920,14575.1619,-14575.1619,0,0,14575.1619,-746.5669724,-13828.59493,0,0,13828.59493,746.5669724,0,0,0,0,0,-180,0,1440,0.049837977,-5526.45891,-10604.92876,180,0,2/05/2021 16:00,,
2921,14507.91696,-14507.91696,0,0,14507.91696,-39.97455131,-14467.9424,0,0,14467.9424,39.97455131,0,0,0,0,0,-180,0,1260,0.061342689,-4400.610568,-10834.04378,180,0,2/05/2021 17:00,,
2922,14314.4717,-14314.4717,0,0,14314.4717,0,-14314.4717,0,0,14314.4717,0,0,0,0,0,0,-180,0,1080,0.063357101,-7127.159048,-10656.4385,180,0,2/05/2021 18:00,,
2923,11298.47199,-11298.47199,0,0,11298.47199,0,-11298.47199,0,0,11298.47199,0,0,0,0,0,0,-180,0,900,0.051493603,-6737.499152,-8328.022423,180,0,2/05/2021 19:00,,
2924,7668.642874,-7668.642874,0,0,7668.642874,0,-7668.642874,0,0,7668.642874,0,0,0,0,0,0,-180,0,720,0.066834529,-2288.361144,-5712.362299,180,0,2/05/2021 20:00,,
2925,0,0,0,0,0,0,-11564.21684,0,0,11564.21684,0,-11396.16677,11396.16677,-202.4699679,168.0500734,202.4699679,-180,-202.4699679,742.4699679,0.039093925,0,0,180,180,2/05/2021 21:00,,
2926,0,0,0,0,0,0,-2192.14794,0,0,2192.14794,0,-2160.291859,2160.291859,-38.38081984,31.85608047,38.38081984,-180,-38.38081984,600.8507878,0.043280259,0,0,180,38.38081984,2/05/2021 22:00,,
2927,0,0,0,0,0,0,-2093.801083,0,0,2093.801083,0,-2063.374169,2063.374169,-36.65893194,30.42691351,36.65893194,-180,-36.65893194,457.5097197,0.041167332,0,0,180,36.65893194,2/05/2021 23:00,,
2928,-12990.11411,0,12990.11411,-12990.11411,0,0,-3735.029294,0,0,3735.029294,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,570.3388231,0.037595384,7039.72902,9679.31154,180,180,3/05/2021 0:00,,
2929,-9651.814999,0,9651.814999,-9651.814999,0,0,-7073.328402,0,0,7073.328402,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,683.1679264,0.032149924,5331.383739,7178.187055,180,180,3/05/2021 1:00,,
2930,-8434.233806,0,8434.233806,-8434.233806,0,0,-8290.909596,0,0,8290.909596,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,795.9970298,0.036845603,5620.823702,6309.280199,180,180,3/05/2021 2:00,,
2931,-11504.64375,0,11504.64375,-11504.64375,0,0,-5220.499649,0,0,5220.499649,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,908.8261331,0.037172038,7006.847099,8624.465347,180,180,3/05/2021 3:00,,
2932,0,0,0,0,0,0,-2849.813515,0,0,2849.813515,0,-2808.400303,2808.400303,-49.89543685,41.41321259,49.89543685,-180,-49.89543685,778.72157,0.042233944,0,0,180,49.89543685,3/05/2021 4:00,,
2933,0,0,0,0,0,0,-1229.241651,0,0,1229.241651,0,-1211.378431,1211.378431,-21.52195182,17.86322001,21.52195182,-180,-21.52195182,620.2435218,0.043494495,0,0,180,21.52195182,3/05/2021 5:00,,
2934,0,0,0,0,0,0,-1348.524725,0,0,1348.524725,0,-1328.928095,1328.928095,-23.61039762,19.59663003,23.61039762,-180,-23.61039762,463.8539194,0.046482496,0,0,180,23.61039762,3/05/2021 6:00,,
2935,0,0,0,0,0,-5104.168413,-53.64901886,0,0,53.64901886,5104.168413,-5082.864531,5082.864531,-90.3046998,74.95290083,90.3046998,-180,-90.3046998,374.1586192,0.044535521,0,0,180,90.3046998,3/05/2021 7:00,,
2936,-4960.255506,0,4960.255506,-4960.255506,0,-8734.908647,-3029.979249,-4.55E-13,0,3029.979249,8734.908647,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,486.9877226,0.017669166,4387.783074,3159.517958,180,180,3/05/2021 8:00,,
2937,-8010.485809,0,8010.485809,-8010.485809,0,-6428.208129,-2286.449463,-4.55E-13,0,2286.449463,6428.208129,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,599.8168259,0.017874973,6811.328716,5001.358679,180,180,3/05/2021 9:00,,
2938,-7988.983823,0,7988.983823,-7988.983823,0,-4897.914743,-3838.244836,0,0,3838.244836,4897.914743,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,712.6459293,0.022429855,6001.128429,4997.055903,180,180,3/05/2021 10:00,,
2939,-8155.919651,0,8155.919651,-8155.919651,0,-6773.903545,-1795.320206,4.55E-13,0,1795.320206,6773.903545,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,825.4750326,0.024820013,6655.131844,5258.073891,180,180,3/05/2021 11:00,,
2940,-7085.863865,0,7085.863865,-7085.863865,0,-7357.194181,-2282.085356,9.09E-13,0,2282.085356,7357.194181,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,938.304136,0.029217618,5043.313916,4618.587544,180,180,3/05/2021 12:00,,
2941,-5012.632107,0,5012.632107,-5012.632107,0,-9135.780204,-2576.731091,0,0,2576.731091,9135.780204,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1051.133239,0.024916063,3545.642467,3300.442686,180,180,3/05/2021 13:00,,
2942,-2516.842608,0,2516.842608,-2516.842608,0,-8910.008442,-5298.292352,-9.09E-13,0,5298.292352,8910.008442,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1163.962343,0.034969772,1041.706177,1735.733118,180,180,3/05/2021 14:00,,
2943,0,0,0,0,0,-5337.822481,-3121.340399,4.55E-13,0,3121.340399,5337.822481,-8336.235149,8336.235149,-148.1057006,122.9277315,148.1057006,-180,-148.1057006,1132.068043,0.045053332,0,0,180,148.1057006,3/05/2021 15:00,,
2944,9644.971896,-9644.971896,0,0,9644.971896,-3133.59194,-6511.379955,0,0,6511.379955,3133.59194,0,0,0,0,0,-180,0,952.0680433,0.056832249,-5350.96627,-7025.423879,180,0,3/05/2021 16:00,,
2945,11848.69043,-11848.69043,0,0,11848.69043,-548.0079335,-11300.6825,0,0,11300.6825,548.0079335,0,0,0,0,0,-180,0,772.0680433,0.064630214,-5407.537224,-8922.813346,180,0,3/05/2021 17:00,,
2946,10225.62226,-10225.62226,0,0,10225.62226,0,-10225.62226,0,0,10225.62226,0,0,0,0,0,0,-180,0,592.0680433,0.065766307,-5410.863956,-7746.727299,180,0,3/05/2021 18:00,,
2947,0,0,0,0,0,0,-9093.576051,0,0,9093.576051,0,-8961.429089,8961.429089,-159.2132072,132.1469619,159.2132072,-180,-159.2132072,571.2812505,0.0412916,0,0,180,159.2132072,3/05/2021 19:00,,
2948,10137.58238,-10137.58238,0,0,10137.58238,0,-10137.58238,0,0,10137.58238,0,0,0,0,0,0,-180,0,391.2812505,0.055756383,-4253.033984,-7746.849112,180,0,3/05/2021 20:00,,
2949,0,0,0,0,0,0,-8967.567979,0,0,8967.567979,0,-8837.252154,8837.252154,-157.007018,130.3158249,157.007018,-180,-157.007018,368.2882684,0.039554553,0,0,180,157.007018,3/05/2021 21:00,,
2950,4923.66257,-4923.66257,0,0,4923.66257,0,-4923.66257,0,0,4923.66257,0,0,0,0,0,0,-180,0,188.2882684,0.048909468,-4753.84446,-3793.447225,180,0,3/05/2021 22:00,,
2951,0,0,0,0,0,0,-5962.580152,0,0,5962.580152,0,-5875.932517,5875.932517,-104.3947402,86.64763433,104.3947402,-180,-104.3947402,112.6830086,0.039152822,0,0,180,104.3947402,3/05/2021 23:00,,
2952,-5064.055697,0,5064.055697,-5064.055697,0,0,-11661.0877,0,0,11661.0877,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,225.5121119,0.035924477,3864.045119,3833.392386,180,180,4/05/2021 0:00,,
2953,-829.2577708,0,829.2577708,-829.2577708,0,0,-15895.88563,0,0,15895.88563,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,338.3412153,0.032538392,706.5926686,634.5118201,180,180,4/05/2021 1:00,,
2954,-299.9321267,0,299.9321267,-299.9321267,0,0,-16425.21128,0,0,16425.21128,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,451.1703186,0.030916475,259.6789072,231.5642846,180,180,4/05/2021 2:00,,
2955,-299.9321267,0,299.9321267,-299.9321267,0,0,-16425.21128,0,0,16425.21128,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,563.999422,0.031980793,257.2310965,232.7495168,180,180,4/05/2021 3:00,,
2956,-299.9321267,0,299.9321267,-299.9321267,0,0,-16425.21128,0,0,16425.21128,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,676.8285253,0.032289713,235.178936,232.8346576,180,180,4/05/2021 4:00,,
2957,0,0,0,0,0,0,-16425.21128,0,0,16425.21128,0,-16186.5217,16186.5217,-287.5777968,238.6895713,287.5777968,-180,-287.5777968,784.4063221,0.045062347,0,0,180,180,4/05/2021 5:00,,
2958,15218.83822,-15218.83822,0,0,15218.83822,0,-15218.83822,0,0,15218.83822,0,0,0,0,0,0,-180,0,604.4063221,0.075235402,-7428.973793,-11797.14257,180,0,4/05/2021 6:00,,
2959,17440.53757,-17440.53757,0,0,17440.53757,-6235.654657,-11204.88292,0,1.82E-12,11204.88292,6235.654657,0,0,0,0,0,-180,0,424.4063221,0.053711688,-5597.740712,-12869.75951,180,0,4/05/2021 7:00,,
2960,-1556.701813,0,1556.701813,-1556.701813,0,-12534.74311,-2633.69848,0,0,2633.69848,12534.74311,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,537.2354255,0.024659422,1150.367087,1047.552575,180,180,4/05/2021 8:00,,
2961,4.792605852,-4.792605852,0,0,4.792605852,-13563.19635,-3166.739654,0,0,3166.739654,13563.19635,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,650.0645288,0.018913001,-3.471413877,-3.090728888,180,180,4/05/2021 9:00,,
2962,-1067.095063,0,1067.095063,-1067.095063,0,-13240.96018,-2417.088157,-9.09E-13,0,2417.088157,13240.96018,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,762.8936322,0.017458333,942.9795635,697.8455782,180,180,4/05/2021 10:00,,
2963,-2658.622288,0,2658.622288,-2658.622288,0,-12663.48744,-1403.033675,0,0,1403.033675,12663.48744,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,875.7227355,0.01024225,1497.972745,1739.883099,180,180,4/05/2021 11:00,,
2964,-3816.635448,0,3816.635448,-3816.635448,0,-12297.33556,-611.1723913,0,0,611.1723913,12297.33556,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,988.5518389,0.027721037,3456.58945,2548.737725,180,180,4/05/2021 12:00,,
2965,-4496.121157,0,4496.121157,-4496.121157,0,-12229.02224,0,0,0,0,12229.02224,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1101.380942,0.030133399,3387.233765,3030.412236,180,180,4/05/2021 13:00,,
2966,-4549.420559,0,4549.420559,-4549.420559,0,-12175.72284,0,0,0,0,12175.72284,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1214.210046,0.034289344,3201.204708,3118.864581,180,180,4/05/2021 14:00,,
2967,6903.398333,-6903.398333,0,0,6903.398333,-11675.19642,-220.8995274,-2.84E-13,0,220.8995274,11675.19642,-4920.144218,4920.144218,-87.41372976,72.5533957,87.41372976,-180,-87.41372976,1121.623775,0.04865614,-3497.218298,-4901.77996,180,87.41372976,4/05/2021 15:00,,
2968,11754.48999,-11754.48999,0,0,11754.48999,-8539.727739,-3214.762249,0,0,3214.762249,8539.727739,0,0,0,0,0,-180,0,941.6237753,0.067486607,-3336.75954,-8505.339114,180,0,4/05/2021 16:00,,
2969,4907.409318,-4907.409318,0,0,4907.409318,-1036.335551,-3871.073767,0,0,3871.073767,1036.335551,0,0,0,0,0,-180,0,761.6237753,0.129536066,-2881.504447,-3728.169052,180,0,4/05/2021 17:00,,
2970,3495.314056,-3495.314056,0,0,3495.314056,0,-3495.314056,0,0,3495.314056,0,0,0,0,0,0,-180,0,581.6237753,0.079095794,-2275.540071,-2612.478156,180,0,4/05/2021 18:00,,
2971,3076.521788,-3076.521788,0,0,3076.521788,0,-3076.521788,0,0,3076.521788,0,0,0,0,0,0,-180,0,401.6237753,0.05281934,-1646.319193,-2292.011716,180,0,4/05/2021 19:00,,
2972,3782.501441,-3782.501441,0,0,3782.501441,0,-3782.501441,0,0,3782.501441,0,0,0,0,0,0,-180,0,221.6237753,0.089443859,-950.9016317,-2800.367971,180,0,4/05/2021 20:00,,
2973,0,0,0,0,0,0,-3862.398972,0,0,3862.398972,0,-3806.270966,3806.270966,-67.62410346,56.12800588,67.62410346,-180,-67.62410346,109.2478788,0.045841148,0,0,180,67.62410346,4/05/2021 21:00,,
