,Batch,Total_production,Total_CO2,Total_sell,Total_purchase,Total_grid_cost,EI_MEF,EI_Market,EI_L,RECs
61,62,4642.5215365796685,-365586.5217139437,483757.5113317799,0.0,-18413.93584682013,0.0,-84.40318070499004,-76.0670640921515,483.7575113317799
62,63,4642.521530982678,-413727.39639630215,500117.8714619543,0.0,-21512.37854299171,0.0,-87.25764074128847,-78.63960214955625,500.11787146195434
63,64,4606.478043363234,-227862.1930460135,302924.0084582458,-24731.476382173187,-34606.13551416427,0.0,-49.734755717586474,-44.0858604998933,282.8420496359211
64,65,5106.773684621028,-314353.5407565673,364609.53532086336,0.0,-12137.791822050911,0.0,-57.83176264483629,-52.119983618185785,364.60953532086336
65,66,4642.521530655387,-347483.2197587382,474064.2098116018,0.0,-21744.353042669525,0.0,-82.7119502649219,-74.54286875727529,474.0642098116018
66,67,4115.388086236029,-375140.0743044738,505788.6794551138,-1.4097324498806082e-06,-61271.126172580574,0.0,-99.55047295002986,-89.71832747343667,505.78867945396905
67,68,3946.143301431897,-363463.8430652844,504132.2485672243,0.0,-65099.314467632285,0.0,-103.48005385189101,-93.25980161960548,504.1322485672243
68,69,3714.017225732774,-414422.4904495276,525442.14698833,-3211.225572159198,-23175.874079308418,0.0,-114.02641022852853,-102.64588165947141,522.8346318237367
69,70,3946.143301443858,-394129.6563328766,544852.7311169056,0.0,-24372.47783961855,0.0,-111.83849102570974,-100.79271413428162,544.8527311169056
70,71,4265.987612658003,-260189.13524626865,386732.3164193096,-1.8590341335495003e-06,-17701.546800805194,0.0,-73.4303998841759,-66.17801471037032,386.7323164178
71,72,5106.773684172503,-193810.94785832602,298556.56105239247,-5239.638243868093,-10865.17461437897,0.0,-46.68007911247561,-41.92889031167608,294.30197479837153
72,73,4674.177602979158,-71702.15636921744,137379.26828065483,-51114.2881982425,-7701.086274950458,0.0,-16.614327539476815,-13.472623594795355,95.87446626368191
73,74,3473.3056414347575,57987.115778858446,10564.699961716406,-112904.9070395917,4351.293912747391,16.695080066407588,18.9163912629208,21.509293704422838,-81.11408455443205
74,75,4672.588272925836,118347.86776291582,4267.903325867949,-167164.27973621318,5781.330783171505,25.32811813286727,22.790428378032132,25.44935436930577,-131.46949181993716
75,76,3367.113245989881,87148.32916873725,13860.378299893735,-131907.48314557585,4298.055216310294,25.88220912157558,22.432059118162854,25.592957599504192,-93.24849801431387
76,77,4451.832459014508,15035.722329240383,63928.37814704936,-94255.96566562004,-628.374488958276,3.377423222384431,2.2938975202903875,4.973039549978367,-12.607465973434119
77,78,5054.968841147909,-249171.55789235432,352793.68364889844,-41.49630470885936,-17758.27487239271,0.0,-56.525687849974624,-50.94177725985386,352.75998864947485
78,79,5338.899760673695,-323103.1787018558,443564.39878251165,0.0,-15151.661203038195,0.0,-67.29610577451588,-60.64957680913159,443.56439878251166
79,80,4352.660964188034,-212376.26049172762,280984.9610665919,-9.206222031147208e-07,-12255.049085032262,0.0,-52.289351349879624,-47.124970969615575,280.98496106584435
80,81,3360.592565221199,-128824.7716173938,215954.73344992235,-129.63955828046363,-16091.16115157312,0.0,-52.025963924804664,-46.882302892474634,215.8494661285986
81,82,3238.5911086830497,-26475.7771935917,106565.184897978,-32786.86304332229,-9410.819418133047,0.0,-19.9942573895473,-16.630124997718443,79.9422521068003
82,83,4714.2543848295445,96110.83032714704,7211.363306103868,-153291.61024445234,6727.539040925987,20.387281313547987,20.147778600511685,22.620455232148057,-117.26142421239145
83,84,4168.774646091328,10701.897128724257,70640.94708883064,-79786.84984956747,-3869.402374000542,2.567156547730022,-1.137447010560094,1.6015519144451307,5.854025010981845
