,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,
1756,0,0,0,0,0,0,-3647.112022,0,0,3647.112022,0,-3594.112545,3594.112545,-63.8547914,52.99947686,0,-116.1452086,1264.244606,-63.8547914,0.036239045,0,0,180,15/03/2021 4:00,,
1757,0,0,0,0,0,0,-4438.52914,0,0,4438.52914,0,-4374.028867,4374.028867,-77.71117276,64.50027339,0,-102.2888272,1161.955779,-77.71117276,0.038764145,0,0,180,15/03/2021 5:00,,
1758,4549.71911,-4549.71911,0,0,4549.71911,0,-4549.71911,0,0,4549.71911,0,0,0,0,0,0,-180,981.9557791,0,0.051671169,-2562.015053,-3530.939519,180,15/03/2021 6:00,,
1759,-8552.656916,0,8552.656916,-8552.656916,0,0,-4539.021224,0,0,4539.021224,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1031.169023,-180,0.032377011,5299.136612,6182.086525,180,15/03/2021 7:00,,
1760,-11293.75632,0,11293.75632,-11293.75632,0,0,-1797.921819,0,0,1797.921819,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1080.382267,-180,0.033761414,4455.262822,7988.008636,180,15/03/2021 8:00,,
1761,0,0,0,0,0,0,-345.593368,0,0,345.593368,0,-340.5712388,340.5712388,-6.05075805,5.022129182,0,-173.9492419,906.4330247,-6.05075805,0.036213445,0,0,180,15/03/2021 9:00,,
1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,726.4330247,0,0.036434479,0,0,180,15/03/2021 10:00,,
1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,546.4330247,0,0.037290333,0,0,180,15/03/2021 11:00,,
1764,-11497.04005,0,11497.04005,-11497.04005,0,0,-1594.638095,0,0,1594.638095,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,595.6462684,-180,0.033440161,3598.646484,7785.704692,180,15/03/2021 12:00,,
1765,-7128.597873,0,7128.597873,-7128.597873,0,0,-5963.080268,0,0,5963.080268,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,644.8595122,-180,0.034267005,3396.14251,4833.191304,180,15/03/2021 13:00,,
1766,-7936.639838,0,7936.639838,-7936.639838,0,0,-5155.038302,0,0,5155.038302,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,694.0727559,-180,0.034454411,4873.375025,5490.501106,180,15/03/2021 14:00,,
1767,-8534.881722,0,8534.881722,-8534.881722,0,0,-4556.796418,0,0,4556.796418,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,743.2859997,-180,0.030869149,4425.153852,5937.067121,180,15/03/2021 15:00,,
1768,-8928.3095,0,8928.3095,-8928.3095,0,0,-4163.368641,0,0,4163.368641,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,792.4992434,-180,0.033452455,4150.758916,6329.340067,180,15/03/2021 16:00,,
1769,0,0,0,0,0,0,-4224.359788,0,0,4224.359788,0,-4162.971803,4162.971803,-73.96142798,61.38798522,0,-106.038572,686.4606714,-73.96142798,0.041119552,0,0,180,15/03/2021 17:00,,
1770,6045.115597,-6045.115597,0,0,6045.115597,0,-6045.115597,0,0,6045.115597,0,0,0,0,0,0,-180,506.4606714,0,0.046301479,-5501.588874,-4359.064632,180,15/03/2021 18:00,,
1771,0,0,0,0,0,0,-4713.631611,0,0,4713.631611,0,-4645.133575,4645.133575,-82.52775387,68.49803571,0,-97.47224613,408.9884252,-82.52775387,0.038326807,0,0,180,15/03/2021 19:00,,
1772,0,0,0,0,0,0,-5284.062633,0,0,5284.062633,0,-5207.275149,5207.275149,-92.51504072,76.7874838,0,-87.48495928,321.503466,-92.51504072,0.035965663,0,0,180,15/03/2021 20:00,,
1773,-9256.93212,0,9256.93212,-9256.93212,0,0,-3834.74602,0,0,3834.74602,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,370.7167097,-180,0.033086824,4988.50356,6852.660263,180,15/03/2021 21:00,,
1774,-10721.38871,0,10721.38871,-10721.38871,0,0,-2370.28943,0,0,2370.28943,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,419.9299535,-180,0.034977893,10814.78172,8058.396888,180,15/03/2021 22:00,,
1775,-11063.3433,0,11063.3433,-11063.3433,0,0,-2028.334845,0,0,2028.334845,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,469.1431972,-180,0.030911858,5898.481195,8299.070623,180,15/03/2021 23:00,,
1776,-10924.28899,0,10924.28899,-10924.28899,0,0,-2167.389154,0,0,2167.389154,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,518.356441,-180,0.031135564,6300.765522,8183.800024,180,16/03/2021 0:00,,
1777,-11513.45781,0,11513.45781,-11513.45781,0,0,-1578.220334,0,0,1578.220334,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,567.5696847,-180,0.025380325,7726.139393,8608.282622,180,16/03/2021 1:00,,
1778,-11737.77092,0,11737.77092,-11737.77092,0,0,-1353.907219,0,0,1353.907219,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,616.7829285,-180,0.017405742,13002.32703,8726.646836,180,16/03/2021 2:00,,
1779,-12007.11483,0,12007.11483,-12007.11483,0,0,-1084.563311,0,0,1084.563311,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,665.9961722,-180,0.01781865,7838.239304,8842.827171,180,16/03/2021 3:00,,
1780,-12246.25616,0,12246.25616,-12246.25616,0,0,-845.4219851,0,0,845.4219851,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,715.2094159,-180,0.025294164,10670.86556,9154.714053,180,16/03/2021 4:00,,
1781,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,764.4226597,-180,0.033091529,9098.137563,9797.387331,180,16/03/2021 5:00,,
1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,584.4226597,0,0.037030039,0,0,180,16/03/2021 6:00,,
1783,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,633.6359034,-180,0.027837538,9113.82185,9278.135007,180,16/03/2021 7:00,,
1784,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,682.8491472,-180,0.026043024,11485.16578,8919.61571,180,16/03/2021 8:00,,
1785,-11955.15465,0,11955.15465,-11955.15465,0,0,-1136.523495,0,0,1136.523495,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,732.0623909,-180,0.015776543,4981.122869,7883.065175,180,16/03/2021 9:00,,
1786,-10634.58359,0,10634.58359,-10634.58359,0,0,-2457.094546,0,0,2457.094546,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,781.2756347,-180,0.020497314,6143.417093,6878.288767,180,16/03/2021 10:00,,
1787,-10263.20698,0,10263.20698,-10263.20698,0,0,-2828.471161,0,0,2828.471161,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,830.4888784,-180,0.025974153,9006.473177,6725.654377,180,16/03/2021 11:00,,
1788,0,0,0,0,0,0,-3470.979217,0,0,3470.979217,0,-3420.539285,3420.539285,-60.77100253,50.4399321,0,-119.2289975,711.259881,-60.77100253,0.040591794,0,0,180,16/03/2021 12:00,,
1789,4280.07709,-4280.07709,0,0,4280.07709,0,-4280.07709,0,0,4280.07709,0,0,0,0,0,0,-180,531.259881,0,0.04912587,-2406.757841,-2882.181014,180,16/03/2021 13:00,,
1790,0,0,0,0,0,0,-6080.24385,0,0,6080.24385,0,-5991.886338,5991.886338,-106.4548334,88.35751173,0,-73.54516658,457.7147144,-106.4548334,0.042062641,0,0,180,16/03/2021 14:00,,
1791,-4349.610975,0,4349.610975,-4349.610975,0,0,-8742.067165,0,0,8742.067165,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,506.9279581,-180,0.028742568,2901.993356,2959.220594,180,16/03/2021 15:00,,
1792,-2978.458791,0,2978.458791,-2978.458791,0,0,-10113.21935,0,0,10113.21935,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,556.1412019,-180,0.034525103,1074.394721,2040.306382,180,16/03/2021 16:00,,
1793,0,0,0,0,0,0,-11195.08145,0,0,11195.08145,0,-11032.39562,11032.39562,-196.0070287,162.6858338,16.00702871,0,572.1482306,-180,0.041307698,0,0,180,16/03/2021 17:00,,
1794,0,0,0,0,0,0,-12675.0205,0,0,12675.0205,0,-12490.82834,12490.82834,-221.91827,184.1921641,41.91827001,0,614.0665006,-180,0.044675703,0,0,180,16/03/2021 18:00,,
1795,0,0,0,0,0,0,-11926.66346,0,0,11926.66346,0,-11753.34634,11753.34634,-208.815798,173.3171123,28.815798,0,642.8822986,-180,0.038734658,0,0,180,16/03/2021 19:00,,
1796,-3534.049085,0,3534.049085,-3534.049085,0,0,-9557.629055,0,0,9557.629055,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,692.0955423,-180,0.035014224,1971.033612,2552.283955,180,16/03/2021 20:00,,
1797,-7820.904234,0,7820.904234,-7820.904234,0,0,-5270.773906,0,0,5270.773906,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,741.3087861,-180,0.031164955,5611.810125,5699.616908,180,16/03/2021 21:00,,
1798,-8980.65996,0,8980.65996,-8980.65996,0,0,-4111.018181,0,0,4111.018181,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,790.5220298,-180,0.032603888,6816.620897,6629.57316,180,16/03/2021 22:00,,
1799,-9687.604515,0,9687.604515,-9687.604515,0,0,-3404.073625,0,0,3404.073625,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,839.7352736,-180,0.03182754,7023.905642,7261.745477,180,16/03/2021 23:00,,
1800,-8275.905729,0,8275.905729,-8275.905729,0,0,-4815.772412,0,0,4815.772412,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,888.9485173,-180,0.030388169,5763.472374,6044.560181,180,17/03/2021 0:00,,
1801,-6325.610152,0,6325.610152,-6325.610152,0,0,-6766.067989,0,0,6766.067989,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,938.1617611,-180,0.022751844,3808.626897,4575.697528,180,17/03/2021 1:00,,
1802,-5493.936577,0,5493.936577,-5493.936577,0,0,-7597.741564,0,0,7597.741564,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,987.3750048,-180,0.020386578,1649.288403,3942.5865,180,17/03/2021 2:00,,
1803,-7292.982573,0,7292.982573,-7292.982573,0,0,-5798.695567,0,0,5798.695567,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1036.588249,-180,0.026357671,6407.943419,5267.060087,180,17/03/2021 3:00,,
1804,-10446.12353,0,10446.12353,-10446.12353,0,0,-2645.55461,0,0,2645.55461,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1085.801492,-180,0.027603708,5338.620668,7586.316413,180,17/03/2021 4:00,,
1805,-12453.12632,0,12453.12632,-12453.12632,0,0,-638.5518181,0,0,638.5518181,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1135.014736,-180,0.031668766,8757.750575,9042.26694,180,17/03/2021 5:00,,
1806,-12293.43859,0,12293.43859,-12293.43859,0,0,-798.2395527,0,0,798.2395527,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1184.22798,-180,0.03150936,8744.949597,8923.889769,180,17/03/2021 6:00,,
1807,0,0,0,0,0,0,-541.7428926,0,0,541.7428926,0,-533.8703376,533.8703376,-9.485005999,7.872554979,0,-170.514994,1013.712986,-9.485005999,0.03781112,0,0,180,17/03/2021 7:00,,
1808,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1062.92623,-180,0.034565052,7422.7198,8874.016976,180,17/03/2021 8:00,,
1809,775.5011408,-775.5011408,0,0,775.5011408,0,-775.5011408,0,0,775.5011408,0,0,0,0,0,0,-180,882.9262296,0,0.046452093,-682.7492695,-515.6281462,180,17/03/2021 9:00,,
1810,0,0,0,0,0,0,-1771.785844,0,0,1771.785844,0,-1746.038425,1746.038425,-31.02098724,25.74741941,0,-148.9790128,733.9472168,-31.02098724,0.03788599,0,0,180,17/03/2021 10:00,,
1811,0,0,0,0,0,0,-2071.360781,0,0,2071.360781,0,-2041.259968,2041.259968,-36.26604004,30.10081323,0,-143.73396,590.2132568,-36.26604004,0.038199422,0,0,180,17/03/2021 11:00,,
1812,0,0,0,0,0,0,-2079.220917,0,0,2079.220917,0,-2049.005881,2049.005881,-36.40365778,30.21503595,0,-143.5963422,446.6169146,-36.40365778,0.0389,0,0,180,17/03/2021 12:00,,
1813,0,0,0,0,0,0,-2481.846919,0,0,2481.846919,0,-2445.780961,2445.780961,-43.45296123,36.06595782,0,-136.5470388,310.0698759,-43.45296123,0.038211576,0,0,180,17/03/2021 13:00,,
1814,-10077.9556,0,10077.9556,-10077.9556,0,0,-3013.722542,0,0,3013.722542,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,359.2831196,-180,0.029636201,8897.429967,6581.970094,180,17/03/2021 14:00,,
1815,-10070.37423,0,10070.37423,-10070.37423,0,0,-3021.303909,0,0,3021.303909,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,408.4963634,-180,0.017886234,7431.990235,6548.648271,180,17/03/2021 15:00,,
1816,-9805.08669,0,9805.08669,-9805.08669,0,0,-3286.59145,0,0,3286.59145,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,457.7096071,-180,0.023313321,6987.614924,6462.798659,180,17/03/2021 16:00,,
1817,5316.823059,-5316.823059,0,0,5316.823059,0,-5316.823059,0,0,5316.823059,0,0,0,0,0,0,-180,277.7096071,0,0.051985349,-2057.830148,-3735.352989,180,17/03/2021 17:00,,
1818,7807.589434,-7807.589434,0,0,7807.589434,0,-7807.589434,0,0,7807.589434,0,0,0,0,0,0,-180,97.7096071,0,0.058658722,-4499.452717,-5578.322058,180,17/03/2021 18:00,,
1819,0,0,0,0,0,0,-6045.674272,0,0,6045.674272,0,-5957.819122,5957.819122,-105.8495783,87.85515,0,-74.15042168,23.55918542,-105.8495783,0.041320607,0,0,180,17/03/2021 19:00,,
1820,-8787.483587,0,8787.483587,-8787.483587,0,0,-4304.194553,0,0,4304.194553,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,72.77242917,-180,0.035382332,1728.199716,6398.60258,180,17/03/2021 20:00,,
1821,-10911.42467,0,10911.42467,-10911.42467,0,0,-2180.25347,0,0,2180.25347,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,121.9856729,-180,0.031853516,10190.74921,7961.316781,180,17/03/2021 21:00,,
1822,-12370.09767,0,12370.09767,-12370.09767,0,0,-721.580474,0,0,721.580474,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,171.1989167,-180,0.035464966,11147.3766,9073.510367,180,17/03/2021 22:00,,
1823,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,220.4121604,-180,0.03111777,11376.37802,9662.42403,180,17/03/2021 23:00,,
1824,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,269.6254042,-180,0.032699024,7228.50607,9653.655616,180,18/03/2021 0:00,,
1825,-13084.94332,0,13084.94332,-13084.94332,0,0,-6.734820878,0,0,6.734820878,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,318.8386479,-180,0.02924856,8408.433251,9620.066017,180,18/03/2021 1:00,,
1826,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,368.0518917,-180,0.029015367,10228.42034,9660.775172,180,18/03/2021 2:00,,
1827,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,417.2651354,-180,0.029572073,8366.554148,9650.56725,180,18/03/2021 3:00,,
1828,-13091.67814,0,13091.67814,-13091.67814,0,0,0,0,0,0,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,466.4783791,-180,0.030426236,8367.252497,9614.466712,180,18/03/2021 4:00,,
1829,-12311.71329,0,12311.71329,-12311.71329,0,0,-779.9648512,0,0,779.9648512,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,515.6916229,-180,0.031281536,8313.751524,9020.965097,180,18/03/2021 5:00,,
1830,0,0,0,0,0,0,-1176.604725,0,0,1176.604725,0,-1159.50642,1159.50642,-20.60036787,17.09830533,0,-159.3996321,356.2919908,-20.60036787,0.043982133,0,0,180,18/03/2021 6:00,,
1831,1850.962943,-1850.962943,0,0,1850.962943,0,-1850.962943,0,0,1850.962943,0,0,0,0,0,0,-180,176.2919908,0,0.056956075,-1459.990652,-1351.246153,180,18/03/2021 7:00,,
1832,0,0,0,0,0,0,-211.7855963,0,0,211.7855963,0,-208.7079487,208.7079487,-3.70800924,3.07764767,0,-176.2919908,0,-3.70800924,0.039800958,0,0,180,18/03/2021 8:00,,
1833,-9295.764018,0,9295.764018,-9295.764018,0,0,-985.0645534,0,0,985.0645534,0,-10131.42857,10131.42857,-180,149.4,0,0,0,-180,0.035197067,7654.253734,6359.264942,180,18/03/2021 9:00,,
1834,-7846.456502,0,7846.456502,-7846.456502,0,0,-5245.221639,0,0,5245.221639,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,49.21324375,-180,0.025652534,7170.685644,5297.688082,180,18/03/2021 10:00,,
1835,-3411.22252,0,3411.22252,-3411.22252,0,0,-9680.455621,0,0,9680.455621,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,98.4264875,-180,0.029447562,3075.276572,2312.500002,180,18/03/2021 11:00,,
1836,7670.246519,-7670.246519,0,0,7670.246519,0,-20761.92466,0,0,20761.92466,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,147.6397312,-180,0.033722441,-5736.634493,-5264.733543,180,18/03/2021 12:00,,
1837,9305.117175,-9305.117175,0,0,9305.117175,0,-22396.79532,0,0,22396.79532,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,196.852975,-180,0.039093598,-8336.924349,-6452.207898,180,18/03/2021 13:00,,
1838,7851.538248,-7851.538248,0,0,7851.538248,0,-20943.21639,0,0,20943.21639,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,246.0662187,-180,0.034361222,-5783.328449,-5358.479814,180,18/03/2021 14:00,,
1839,6761.4337,-6761.4337,0,0,6761.4337,0,-19853.11184,0,0,19853.11184,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,295.2794625,-180,0.034310807,-5989.928685,-4736.418946,180,18/03/2021 15:00,,
1840,2740.751326,-2740.751326,0,0,2740.751326,0,-15832.42947,0,0,15832.42947,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,344.4927062,-180,0.036658536,-2008.10787,-1923.41898,180,18/03/2021 16:00,,
1841,1647.887538,-1647.887538,0,0,1647.887538,0,-14739.56568,0,0,14739.56568,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,393.70595,-180,0.040860932,-1556.968128,-1183.085768,180,18/03/2021 17:00,,
1842,14678.75545,-14678.75545,0,0,14678.75545,0,-14678.75545,0,0,14678.75545,0,0,0,0,0,0,-180,213.70595,0,0.175543947,-11159.22611,-10614.86024,180,18/03/2021 18:00,,
1843,8314.521626,-8314.521626,0,0,8314.521626,0,-21406.19977,0,0,21406.19977,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,262.9191937,-180,0.039754256,-7345.417581,-5954.976384,180,18/03/2021 19:00,,
1844,3211.08054,-3211.08054,0,0,3211.08054,0,-16302.75868,0,0,16302.75868,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,312.1324375,-180,0.035981704,-1264.631818,-2317.607482,180,18/03/2021 20:00,,
1845,635.2567566,-635.2567566,0,0,635.2567566,0,-13726.9349,0,0,13726.9349,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,361.3456812,-180,0.031777487,-419.5547719,-456.0170858,180,18/03/2021 21:00,,
1846,1485.03322,-1485.03322,0,0,1485.03322,0,-14576.71136,0,0,14576.71136,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,410.558925,-180,0.034726518,-763.5108313,-1086.329064,180,18/03/2021 22:00,,
1847,0,0,0,0,0,0,-9425.576956,0,0,9425.576956,0,-9288.605389,9288.605389,-165.0259841,136.9715668,0,-14.97401592,395.584909,-165.0259841,0.03395065,0,0,180,18/03/2021 23:00,,
1848,162.5710947,-162.5710947,0,0,162.5710947,0,-13254.24924,0,0,13254.24924,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,444.7981528,-180,0.033494715,-96.92989685,-121.4080508,180,19/03/2021 0:00,,
1849,2300.335685,-2300.335685,0,0,2300.335685,0,-15392.01383,0,0,15392.01383,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,494.0113965,-180,0.030425185,-849.3468066,-1737.613774,180,19/03/2021 1:00,,
1850,2667.363511,-2667.363511,0,0,2667.363511,0,-15759.04165,0,0,15759.04165,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,543.2246403,-180,0.025907999,-2579.346267,-2000.164291,180,19/03/2021 2:00,,
1851,5041.965319,-5041.965319,0,0,5041.965319,0,-18133.64346,0,0,18133.64346,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,592.437884,-180,0.026019459,-4286.216441,-3795.106622,180,19/03/2021 3:00,,
1852,8132.14782,-8132.14782,0,0,8132.14782,0,-21223.82596,0,0,21223.82596,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,641.6511278,-180,0.028458392,-5987.37837,-6218.288556,180,19/03/2021 4:00,,
1853,12815.5723,-12815.5723,0,0,12815.5723,0,-25907.25044,0,0,25907.25044,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,690.8643715,-180,0.035808098,-9618.507033,-9743.984846,180,19/03/2021 5:00,,
1854,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,510.8643715,0,0.056287733,-7394.646251,-24244.23784,180,19/03/2021 6:00,,
1855,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,560.0776153,-180,0.030177383,-14657.26058,-13594.75054,180,19/03/2021 7:00,,
1856,1090.746381,-1090.746381,0,0,1090.746381,0,-14182.42452,0,0,14182.42452,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,609.290859,-180,0.00777441,-320.1358007,-742.8187237,180,19/03/2021 8:00,,
1857,8397.77671,-8397.77671,0,0,8397.77671,0,-21489.45485,0,0,21489.45485,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,658.5041028,-180,0.027378639,-6755.184794,-5654.947149,180,19/03/2021 9:00,,
1858,8855.675122,-8855.675122,0,0,8855.675122,0,-21947.35326,0,0,21947.35326,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,707.7173465,-180,0.013015022,-5142.797369,-5817.982384,180,19/03/2021 10:00,,
1859,12861.69427,-12861.69427,0,0,12861.69427,0,-25953.37241,0,0,25953.37241,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,756.9305903,-180,0.028735083,-6584.193463,-8601.618943,180,19/03/2021 11:00,,
1860,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,806.143834,-180,0.030794656,-11227.65713,-12989.93097,180,19/03/2021 12:00,,
1861,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,855.3570778,-180,0.041748258,-15670.8326,-13055.25025,180,19/03/2021 13:00,,
1862,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,675.3570778,0,0.17158941,-18349.29989,-22878.39804,180,19/03/2021 14:00,,
1863,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,724.5703215,-180,0.03691828,-12632.51263,-13551.13465,180,19/03/2021 15:00,,
1864,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,773.7835653,-180,0.035997903,-14981.3265,-13620.36626,180,19/03/2021 16:00,,
1865,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,822.996809,-180,0.043014222,-17747.93581,-13974.31763,180,19/03/2021 17:00,,
1866,30167.585,-30167.585,0,0,30167.585,0,-32186.96742,0,0,32186.96742,0,-1990.036946,1990.036946,-35.35598636,29.34546868,0,-144.6440136,678.3527954,-35.35598636,0.043175874,-23986.63372,-22197.97179,180,19/03/2021 18:00,,
1867,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,727.5660391,-180,0.040415081,-13945.73368,-14138.10841,180,19/03/2021 19:00,,
1868,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,547.5660391,0,0.045013369,-23252.84131,-24226.21243,180,19/03/2021 20:00,,
1869,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,596.7792829,-180,0.039671577,-18247.45636,-14348.7496,180,19/03/2021 21:00,,
1870,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,645.9925266,-180,0.03859116,-17931.98219,-14239.2111,180,19/03/2021 22:00,,
1871,18535.18862,-18535.18862,0,0,18535.18862,0,-31626.86676,0,0,31626.86676,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,695.2057704,-180,0.036320161,-17035.96566,-13847.53627,180,19/03/2021 23:00,,
1872,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,744.4190141,-180,0.0360799,-14994.62781,-14438.41688,180,20/03/2021 0:00,,
1873,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,793.6322579,-180,0.033904745,-14916.95423,-14587.81806,180,20/03/2021 1:00,,
