,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,,,,,
419,0,0,0,0,0,0,-6407.390629,0,0,6407.390629,0,-6314.279052,6314.279052,-112.1826227,93.11157688,112.1826227,-180,1677.896691,0,0.037322153,0,0,180,18/01/2021 11:00,,,,,,
420,11146.5978,-11146.5978,0,0,11146.5978,0,-11146.5978,0,0,11146.5978,0,0,0,0,0,0,-180,1497.896691,0,0.050946793,-10592.85467,-7618.856173,180,18/01/2021 12:00,,,,,,
421,13554.63502,-13554.63502,0,0,13554.63502,0,-13554.63502,0,0,13554.63502,0,0,0,0,0,0,-180,1317.896691,0,0.069200016,-10528.93716,-9483.767488,180,18/01/2021 13:00,,,,,,
422,14196.16772,-14196.16772,0,0,14196.16772,0,-14196.16772,0,0,14196.16772,0,0,0,0,0,0,-180,1137.896691,0,0.065538227,-11566.45372,-9985.680783,180,18/01/2021 14:00,,,,,,
423,22766.58882,-22766.58882,0,0,22766.58882,0,-22766.58882,0,0,22766.58882,0,0,0,0,0,0,-180,957.8966914,0,0.049053168,-22537.89107,-16041.74953,180,18/01/2021 15:00,,,,,,
424,20713.82209,-20713.82209,0,0,20713.82209,0,-20713.82209,0,0,20713.82209,0,0,0,0,0,0,-180,777.8966914,0,0.051025422,-18737.19767,-14603.07416,180,18/01/2021 16:00,,,,,,
425,5642.91294,-5642.91294,0,0,5642.91294,0,-18734.60585,0,0,18734.60585,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,827.1101938,0,0.046634218,-4945.915337,-3945.97681,180,18/01/2021 17:00,,,,,,
426,6477.857472,-6477.857472,0,0,6477.857472,0,-19569.55038,0,0,19569.55038,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,876.3236961,0,0.042980522,-5672.639178,-4587.73917,180,18/01/2021 18:00,,,,,,
427,19116.41965,-19116.41965,0,0,19116.41965,0,-19116.41965,0,0,19116.41965,0,0,0,0,0,0,-180,696.3236961,0,0.050999965,-14453.37623,-13753.11821,180,18/01/2021 19:00,,,,,,
428,0,0,0,0,0,0,-11342.13738,0,0,11342.13738,0,-11177.31454,11177.31454,-198.5817304,164.8228362,198.5817304,-180,714.9054265,0,0.046102356,0,0,180,18/01/2021 20:00,,,,,,
429,0,0,0,0,0,0,-9565.795171,0,0,9565.795171,0,-9426.785967,9426.785967,-167.480969,139.0092042,167.480969,-180,702.3863955,0,0.040984383,0,0,180,18/01/2021 21:00,,,,,,
430,-69.92551675,0,69.92551675,-69.92551675,0,0,-7581.05932,0,0,7581.05932,0,-7539.80147,7539.80147,-133.9558637,111.1833668,133.9558637,-180,656.3422592,0,0.036917338,42.17255862,53.07727452,180,18/01/2021 22:00,,,,,,
431,-7459.071513,0,7459.071513,-7459.071513,0,0,-5632.621397,0,0,5632.621397,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,705.5557615,0,0.035045676,5898.496983,5705.001037,180,18/01/2021 23:00,,,,,,
432,0,0,0,0,0,0,-10357.56473,0,0,10357.56473,0,-10207.0496,10207.0496,-181.3435209,150.5151223,181.3435209,-180,706.8992824,0,0.038850048,0,0,180,19/01/2021 0:00,,,,,,
433,-9849.369959,0,9849.369959,-9849.369959,0,0,-3242.322951,0,0,3242.322951,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,756.1127848,0,0.033872668,7203.137607,7628.025468,180,19/01/2021 1:00,,,,,,
434,-9863.963773,0,9863.963773,-9863.963773,0,0,-3227.729138,0,0,3227.729138,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,805.3262871,0,0.03297432,8510.604854,7691.721099,180,19/01/2021 2:00,,,,,,
435,-10330.07033,0,10330.07033,-10330.07033,0,0,-2761.622585,0,0,2761.622585,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,854.5397895,0,0.032240158,7447.637821,8078.813886,180,19/01/2021 3:00,,,,,,
436,-10264.7691,0,10264.7691,-10264.7691,0,0,-2826.923812,0,0,2826.923812,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,903.7532918,0,0.035444153,6815.121674,8039.395314,180,19/01/2021 4:00,,,,,,
437,-9921.213712,0,9921.213712,-9921.213712,0,0,-3170.479199,0,0,3170.479199,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,952.9667942,0,0.035754247,5487.375123,7729.345513,180,19/01/2021 5:00,,,,,,
438,-9113.021849,0,9113.021849,-9113.021849,0,0,-3978.671062,0,0,3978.671062,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1002.180297,0,0.036585938,4770.053357,6895.152395,180,19/01/2021 6:00,,,,,,
439,0,0,0,0,0,0,-2906.320483,0,0,2906.320483,0,-2864.086116,2864.086116,-50.88477872,42.23436634,50.88477872,-180,873.0650752,0,0.037953468,0,0,180,19/01/2021 7:00,,,,,,
440,-11682.76412,0,11682.76412,-11682.76412,0,0,-1408.92879,0,0,1408.92879,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,922.2785776,0,0.033511353,6599.536485,7943.331312,180,19/01/2021 8:00,,,,,,
441,-12453.42465,0,12453.42465,-12453.42465,0,0,-638.2682641,0,0,638.2682641,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,971.4920799,0,0.033693485,4830.012279,8320.983139,180,19/01/2021 9:00,,,,,,
442,-12643.02133,0,12643.02133,-12643.02133,0,0,-448.6715769,0,0,448.6715769,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1020.705582,0,0.030434329,7655.272208,8268.045125,180,19/01/2021 10:00,,,,,,
443,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1069.919085,0,0.029662173,8611.111675,8472.564608,180,19/01/2021 11:00,,,,,,
444,-8978.937633,0,8978.937633,-8978.937633,0,0,-4112.755277,0,0,4112.755277,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1119.132587,0,0.030489028,6965.172724,5778.545065,180,19/01/2021 12:00,,,,,,
445,-7721.625889,0,7721.625889,-7721.625889,0,0,-5370.067022,0,0,5370.067022,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1168.346089,0,0.032735925,4555.11964,5013.723555,180,19/01/2021 13:00,,,,,,
446,-5968.553454,0,5968.553454,-5968.553454,0,0,-7123.139457,0,0,7123.139457,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1217.559592,0,0.03429258,3916.984158,3894.819092,180,19/01/2021 14:00,,,,,,
447,-1787.384983,0,1787.384983,-1787.384983,0,0,-11304.30793,0,0,11304.30793,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1266.773094,0,0.036261557,1763.9272,1199.273405,180,19/01/2021 15:00,,,,,,
448,0,0,0,0,0,0,-7990.19584,0,0,7990.19584,0,-7874.083092,7874.083092,-139.8948773,116.1127481,139.8948773,-180,1226.667971,0,0.040361733,0,0,180,19/01/2021 16:00,,,,,,
449,10748.034,-10748.034,0,0,10748.034,0,-10748.034,0,0,10748.034,0,0,0,0,0,0,-180,1046.667971,0,0.052475855,-8462.739149,-7489.742709,180,19/01/2021 17:00,,,,,,
450,9378.313711,-9378.313711,0,0,9378.313711,0,-9378.313711,0,0,9378.313711,0,0,0,0,0,0,-180,866.6679713,0,0.079371558,-8297.107258,-6821.158322,180,19/01/2021 18:00,,,,,,
451,7625.834086,-7625.834086,0,0,7625.834086,0,-7625.834086,0,0,7625.834086,0,0,0,0,0,0,-180,686.6679713,0,0.074509053,-5797.483465,-5638.578068,180,19/01/2021 19:00,,,,,,
452,2650.266533,-2650.266533,0,0,2650.266533,0,-2650.266533,0,0,2650.266533,0,0,0,0,0,0,-180,506.6679713,0,0.050232858,-2426.949433,-1971.79701,180,19/01/2021 20:00,,,,,,
453,0,0,0,0,0,0,-1190.711115,0,0,1190.711115,0,-1173.407817,1173.407817,-20.84734701,17.30329802,20.84734701,-180,347.5153183,0,0.040710599,0,0,180,19/01/2021 21:00,,,,,,
454,0,0,0,0,0,0,-713.0715132,0,0,713.0715132,0,-702.7092274,702.7092274,-12.4846817,10.36228581,12.4846817,-180,180,0,0.038075629,0,0,180,19/01/2021 22:00,,,,,,
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,0,0,0.036969586,0,0,180,19/01/2021 23:00,,,,,,
456,-12660.79538,0,12660.79538,-12660.79538,0,0,-430.8975275,0,0,430.8975275,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,49.21350235,0,0.036115849,4929.269659,9498.515813,180,20/01/2021 0:00,,,,,,
457,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,98.4270047,0,0.029461398,10970.9869,9747.452398,180,20/01/2021 1:00,,,,,,
458,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,147.640507,0,0.026259987,11757.7845,9678.72067,180,20/01/2021 2:00,,,,,,
459,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,196.8540094,0,0.025847151,10497.7747,9696.929211,180,20/01/2021 3:00,,,,,,
460,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,246.0675117,0,0.032973043,9969.666614,9813.85963,180,20/01/2021 4:00,,,,,,
461,-13062.11273,0,13062.11273,-13062.11273,0,0,-29.58017809,0,0,29.58017809,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,295.2810141,0,0.035699965,11892.95646,9806.605293,180,20/01/2021 5:00,,,,,,
462,-11512.29095,0,11512.29095,-11512.29095,0,0,-1579.40196,0,0,1579.40196,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,344.4945164,0,0.035675282,9361.423821,8283.973868,180,20/01/2021 6:00,,,,,,
463,-12532.29678,0,12532.29678,-12532.29678,0,0,-559.3961332,0,0,559.3961332,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,393.7080188,0,0.033047599,7223.960025,8453.934835,180,20/01/2021 7:00,,,,,,
464,-12596.79242,0,12596.79242,-12596.79242,0,0,-494.9004901,0,0,494.9004901,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,442.9215211,0,0.035248723,10285.77324,8177.328968,180,20/01/2021 8:00,,,,,,
465,0,0,0,0,0,0,-617.9727824,0,0,617.9727824,0,-608.9924621,608.9924621,-10.81966303,8.980320316,10.81966303,-180,273.7411842,0,0.03723805,0,0,180,20/01/2021 9:00,,,,,,
466,-12769.79271,0,12769.79271,-12769.79271,0,0,-321.9001978,0,0,321.9001978,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,322.9546865,0,0.031639528,5990.568164,8181.384099,180,20/01/2021 10:00,,,,,,
467,-11891.70051,0,11891.70051,-11891.70051,0,0,-1199.992398,0,0,1199.992398,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,372.1681889,0,0.034225848,6929.987801,7758.136971,180,20/01/2021 11:00,,,,,,
468,-10365.10185,0,10365.10185,-10365.10185,0,0,-2726.591061,0,0,2726.591061,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,421.3816912,0,0.032839642,3793.550116,6870.763986,180,20/01/2021 12:00,,,,,,
469,0,0,0,0,0,0,-3780.783004,0,0,3780.783004,0,-3725.841034,3725.841034,-66.19514527,54.94197057,66.19514527,-180,307.5768365,0,0.036704006,0,0,180,20/01/2021 13:00,,,,,,
470,-7876.382207,0,7876.382207,-7876.382207,0,0,-5215.310703,0,0,5215.310703,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,356.7903388,0,0.035684328,4619.787587,5335.091629,180,20/01/2021 14:00,,,,,,
471,-3744.940341,0,3744.940341,-3744.940341,0,0,-9346.75257,0,0,9346.75257,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,406.0038412,0,0.03380133,2701.456179,2532.267751,180,20/01/2021 15:00,,,,,,
472,-297.6588537,0,297.6588537,-297.6588537,0,0,-12794.03406,0,0,12794.03406,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,455.2173435,0,0.03454717,216.2655362,201.8845056,180,20/01/2021 16:00,,,,,,
473,-1119.624154,0,1119.624154,-1119.624154,0,0,-11972.06876,0,0,11972.06876,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,504.4308459,0,0.034060047,817.3214088,776.6155652,180,20/01/2021 17:00,,,,,,
474,0,0,0,0,0,0,-8446.253074,0,0,8446.253074,0,-8323.512947,8323.512947,-147.8796716,122.7401275,147.8796716,-180,472.3105175,0,0.037172808,0,0,180,20/01/2021 18:00,,,,,,
475,0,0,0,0,0,0,-8004.688386,0,0,8004.688386,0,-7888.365034,7888.365034,-140.1486174,116.3233524,140.1486174,-180,432.4591349,0,0.038483049,0,0,180,20/01/2021 19:00,,,,,,
476,0,0,0,0,0,0,-6628.581454,0,0,6628.581454,0,-6532.255553,6532.255553,-116.0553017,96.32590042,116.0553017,-180,368.5144366,0,0.038194722,0,0,180,20/01/2021 20:00,,,,,,
477,-7590.506859,0,7590.506859,-7590.506859,0,0,-5501.186051,0,0,5501.186051,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,417.7279389,0,0.033792039,5001.667042,5478.450147,180,20/01/2021 21:00,,,,,,
478,0,0,0,0,0,0,-5182.791509,0,0,5182.791509,0,-5107.475687,5107.475687,-90.74195384,75.31582168,90.74195384,-180,328.4698928,0,0.036500817,0,0,180,20/01/2021 22:00,,,,,,
479,-8269.666474,0,8269.666474,-8269.666474,0,0,-4822.026437,0,0,4822.026437,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,377.6833951,0,0.033830048,4458.865057,6135.45356,180,20/01/2021 23:00,,,,,,
480,-7410.441778,0,7410.441778,-7410.441778,0,0,-5681.251133,0,0,5681.251133,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,426.8968975,0,0.033453601,4343.152786,5556.278527,180,21/01/2021 0:00,,,,,,
481,-7492.585171,0,7492.585171,-7492.585171,0,0,-5599.107739,0,0,5599.107739,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,476.1103998,0,0.030630027,5933.170886,5651.0222,180,21/01/2021 1:00,,,,,,
482,-8049.915004,0,8049.915004,-8049.915004,0,0,-5041.777906,0,0,5041.777906,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,525.3239022,0,0.028279353,5463.726974,6013.870658,180,21/01/2021 2:00,,,,,,
483,-9214.902049,0,9214.902049,-9214.902049,0,0,-3876.790862,0,0,3876.790862,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,574.5374045,0,0.026665797,6947.318618,6799.087113,180,21/01/2021 3:00,,,,,,
484,-9091.613569,0,9091.613569,-9091.613569,0,0,-4000.079342,0,0,4000.079342,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,623.7509069,0,0.032115671,4695.662887,6724.090281,180,21/01/2021 4:00,,,,,,
485,0,0,0,0,0,0,-4418.888559,0,0,4418.888559,0,-4354.6737,4354.6737,-77.36729924,64.21485837,77.36729924,-180,521.1182061,0,0.04017162,0,0,180,21/01/2021 5:00,,,,,,
486,-9372.451742,0,9372.451742,-9372.451742,0,0,-3719.241169,0,0,3719.241169,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,570.3317085,0,0.03462617,4699.04179,6717.497823,180,21/01/2021 6:00,,,,,,
487,-10924.48888,0,10924.48888,-10924.48888,0,0,-2167.204031,0,0,2167.204031,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,619.5452108,0,0.029503709,9218.757304,7187.767568,180,21/01/2021 7:00,,,,,,
488,-11143.73629,0,11143.73629,-11143.73629,0,0,-1947.95662,0,0,1947.95662,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,668.7587132,0,0.029478768,8859.982858,7190.516736,180,21/01/2021 8:00,,,,,,
489,-11527.64939,0,11527.64939,-11527.64939,0,0,-1564.043525,0,0,1564.043525,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,717.9722155,0,0.02928131,7617.572764,7388.492887,180,21/01/2021 9:00,,,,,,
490,-10481.19128,0,10481.19128,-10481.19128,0,0,-2610.501634,0,0,2610.501634,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,767.1857179,0,0.03123744,7318.292896,6759.182825,180,21/01/2021 10:00,,,,,,
491,-9117.833734,0,9117.833734,-9117.833734,0,0,-3973.859177,0,0,3973.859177,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,816.3992202,0,0.030679997,6985.817562,5872.638404,180,21/01/2021 11:00,,,,,,
492,-5141.612421,0,5141.612421,-5141.612421,0,0,-7950.08049,0,0,7950.08049,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,865.6127226,0,0.030835844,3350.167713,3305.856814,180,21/01/2021 12:00,,,,,,
493,-3511.570179,0,3511.570179,-3511.570179,0,0,-9580.122732,0,0,9580.122732,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,914.8262249,0,0.034669074,2598.285661,2314.906687,180,21/01/2021 13:00,,,,,,
494,0,0,0,0,0,0,-8256.66549,0,0,8256.66549,0,-8136.680431,8136.680431,-144.5603122,119.9850591,144.5603122,-180,879.3865371,0,0.037751748,0,0,180,21/01/2021 14:00,,,,,,
495,-5274.295967,0,5274.295967,-5274.295967,0,0,-7817.396944,0,0,7817.396944,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,928.6000395,0,0.034677529,3399.387828,3526.831971,180,21/01/2021 15:00,,,,,,
496,-3157.74937,0,3157.74937,-3157.74937,0,0,-9216.260485,0,0,9216.260485,0,-12194.19195,12194.19195,-216.6480803,179.8179066,216.6480803,-180,965.2481198,0,0.036360095,1716.990674,2093.516372,180,21/01/2021 16:00,,,,,,
497,0,0,0,0,0,0,-11127.84977,0,0,11127.84977,0,-10966.14094,10966.14094,-194.8299152,161.7088296,194.8299152,-180,980.0780349,0,0.041884783,0,0,180,21/01/2021 17:00,,,,,,
498,9412.490724,-9412.490724,0,0,9412.490724,0,-9412.490724,0,0,9412.490724,0,0,0,0,0,0,-180,800.0780349,0,0.057175461,-5609.121758,-6954.892408,180,21/01/2021 18:00,,,,,,
499,9738.441598,-9738.441598,0,0,9738.441598,0,-9738.441598,0,0,9738.441598,0,0,0,0,0,0,-180,620.0780349,0,0.052688864,-3398.259,-7176.016597,180,21/01/2021 19:00,,,,,,
500,0,0,0,0,0,0,-7391.588932,0,0,7391.588932,0,-7284.175081,7284.175081,-129.4142781,107.4138508,129.4142781,-180,569.492313,0,0.03872394,0,0,180,21/01/2021 20:00,,,,,,
501,-4973.664096,0,4973.664096,-4973.664096,0,0,-8118.028815,0,0,8118.028815,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,618.7058154,0,0.035402335,3196.719254,3593.905008,180,21/01/2021 21:00,,,,,,
502,0,0,0,0,0,0,-9067.332134,0,0,9067.332134,0,-8935.566546,8935.566546,-158.7537204,131.7655879,158.7537204,-180,597.4595357,0,0.03854581,0,0,180,21/01/2021 22:00,,,,,,
503,-3886.756114,0,3886.756114,-3886.756114,0,0,-9204.936797,0,0,9204.936797,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,646.6730381,0,0.033939331,2851.70436,2850.802994,180,21/01/2021 23:00,,,,,,
504,-4017.083213,0,4017.083213,-4017.083213,0,0,-9074.609697,0,0,9074.609697,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,695.8865404,0,0.036210048,3411.467998,2980.73314,180,22/01/2021 0:00,,,,,,
505,-6644.408809,0,6644.408809,-6644.408809,0,0,-6447.284102,0,0,6447.284102,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,745.1000428,0,0.035230252,4070.280732,4947.784687,180,22/01/2021 1:00,,,,,,
506,-7967.909288,0,7967.909288,-7967.909288,0,0,-5123.783622,0,0,5123.783622,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,794.3135451,0,0.032956671,5055.497471,5938.531787,180,22/01/2021 2:00,,,,,,
507,-7930.967347,0,7930.967347,-7930.967347,0,0,-5160.725563,0,0,5160.725563,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,843.5270475,0,0.033029326,5718.342054,6011.379692,180,22/01/2021 3:00,,,,,,
508,-9817.689346,0,9817.689346,-9817.689346,0,0,-3274.003564,0,0,3274.003564,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,892.7405498,0,0.035249358,6440.277127,7477.837815,180,22/01/2021 4:00,,,,,,
509,0,0,0,0,0,0,-3417.992594,0,0,3417.992594,0,-3368.322658,3368.322658,-59.84329595,49.66993564,59.84329595,-180,772.5838458,0,0.03882371,0,0,180,22/01/2021 5:00,,,,,,
510,-7508.208721,0,7508.208721,-7508.208721,0,0,-5583.48419,0,0,5583.48419,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,821.7973481,0,0.033662758,5888.198774,5409.553209,180,22/01/2021 6:00,,,,,,
511,-10122.0021,0,10122.0021,-10122.0021,0,0,-2969.690812,0,0,2969.690812,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,871.0108505,0,0.028964173,5520.761565,6614.406846,180,22/01/2021 7:00,,,,,,
512,-9584.612744,0,9584.612744,-9584.612744,0,0,-3507.080166,0,0,3507.080166,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,920.2243528,0,0.028498805,2164.880866,6148.967984,180,22/01/2021 8:00,,,,,,
513,-10609.6364,0,10609.6364,-10609.6364,0,0,-2482.056507,0,0,2482.056507,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,969.4378552,0,0.025806713,7681.368219,6689.573124,180,22/01/2021 9:00,,,,,,
514,-10975.03814,0,10975.03814,-10975.03814,0,0,-2116.654775,0,0,2116.654775,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1018.651358,0,0.024555866,9752.354463,6864.330501,180,22/01/2021 10:00,,,,,,
515,-11272.26676,0,11272.26676,-11272.26676,0,0,-1819.426155,0,0,1819.426155,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1067.86486,0,0.025425171,9663.313719,7120.770187,180,22/01/2021 11:00,,,,,,
516,-9938.873978,0,9938.873978,-9938.873978,0,0,-3152.818933,0,0,3152.818933,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1117.078362,0,0.029966416,8463.525398,6478.750873,180,22/01/2021 12:00,,,,,,
517,-9184.37861,0,9184.37861,-9184.37861,0,0,-3907.314301,0,0,3907.314301,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1166.291865,0,0.031498947,3036.061596,6045.225001,180,22/01/2021 13:00,,,,,,
518,0,0,0,0,0,0,-6190.927489,0,0,6190.927489,0,-6100.961533,6100.961533,-108.3927176,89.96595561,108.3927176,-180,1094.684582,0,0.037039133,0,0,180,22/01/2021 14:00,,,,,,
519,-5970.342123,0,5970.342123,-5970.342123,0,0,-7121.350787,0,0,7121.350787,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1143.898085,0,0.036151995,3655.937634,3986.009943,180,22/01/2021 15:00,,,,,,
520,0,0,0,0,0,0,-12172.73084,0,0,12172.73084,0,-11995.83791,11995.83791,-213.1240237,176.8929397,213.1240237,-180,1177.022108,0,0.045706788,0,0,180,22/01/2021 16:00,,,,,,
521,12200.54625,-12200.54625,0,0,12200.54625,0,-12200.54625,0,0,12200.54625,0,0,0,0,0,0,-180,997.0221082,0,0.047277796,-5348.323858,-8524.277677,180,22/01/2021 17:00,,,,,,
522,9937.092002,-9937.092002,0,0,9937.092002,0,-9937.092002,0,0,9937.092002,0,0,0,0,0,0,-180,817.0221082,0,0.098695702,-2695.501222,-7284.224719,180,22/01/2021 18:00,,,,,,
523,7165.667008,-7165.667008,0,0,7165.667008,0,-7165.667008,0,0,7165.667008,0,0,0,0,0,0,-180,637.0221082,0,0.061928956,-2524.001781,-5278.511119,180,22/01/2021 19:00,,,,,,
524,3645.508618,-3645.508618,0,0,3645.508618,0,-3645.508618,0,0,3645.508618,0,0,0,0,0,0,-180,457.0221082,0,0.05120692,-2318.693002,-2677.577773,180,22/01/2021 20:00,,,,,,
525,0,0,0,0,0,0,-3026.16475,0,0,3026.16475,0,-2982.188819,2982.188819,-52.98305008,43.97593156,52.98305008,-180,330.0051583,0,0.038991884,0,0,180,22/01/2021 21:00,,,,,,
526,0,0,0,0,0,0,-2608.451264,0,0,2608.451264,0,-2570.545504,2570.545504,-45.66959018,37.90575985,45.66959018,-180,195.6747485,0,0.040487439,0,0,180,22/01/2021 22:00,,,,,,
527,-8966.072185,0,8966.072185,-8966.072185,0,0,-4125.620726,0,0,4125.620726,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,244.8882508,0,0.036205154,4513.265524,6627.654335,180,22/01/2021 23:00,,,,,,
528,0,0,0,0,0,0,-4478.737302,0,0,4478.737302,0,-4413.652728,4413.652728,-78.41514998,65.08457449,78.41514998,-180,143.3034008,0,0.037299142,0,0,180,23/01/2021 0:00,,,,,,
529,0,0,0,0,0,0,-4638.583137,0,0,4638.583137,0,-4571.175698,4571.175698,-81.21378144,67.40743859,81.21378144,-180,44.51718223,0,0.036624976,0,0,180,23/01/2021 1:00,,,,,,
530,-8542.835669,0,8542.835669,-8542.835669,0,0,-4548.857241,0,0,4548.857241,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,93.73068458,0,0.031403457,4342.079921,6469.600544,180,23/01/2021 2:00,,,,,,
531,-5473.511873,0,5473.511873,-5473.511873,0,0,-7618.181038,0,0,7618.181038,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,142.9441869,0,0.03012303,4785.570219,4125.064521,180,23/01/2021 3:00,,,,,,
532,-4455.488146,0,4455.488146,-4455.488146,0,0,-8636.204764,0,0,8636.204764,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,192.1576893,0,0.032549364,984.128427,3365.710458,180,23/01/2021 4:00,,,,,,
533,-5334.010447,0,5334.010447,-5334.010447,0,0,-7757.682464,0,0,7757.682464,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,241.3711916,0,0.034664009,4221.106458,4022.892975,180,23/01/2021 5:00,,,,,,
534,-4097.530101,0,4097.530101,-4097.530101,0,0,-8994.162809,0,0,8994.162809,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,290.584694,0,0.029101653,2982.743553,3005.341042,180,23/01/2021 6:00,,,,,,
535,-6569.454228,0,6569.454228,-6569.454228,0,0,-6522.238682,0,0,6522.238682,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,339.7981963,0,0.025274383,6062.395682,4515.739413,180,23/01/2021 7:00,,,,,,
