,Time,Prices,Solar,Carbon intensity,Wind,AEF
194,2:00,36.6083175,0,0.521696389,211164.81,0.289564552
195,3:00,38.15750083,0,0.678658437,225164.85,0.334941268
196,4:00,39.51473333,0,0.771577029,180031.68,0.403296666
197,5:00,40.16023,0.57,0.803150191,282880.07,0.43177081
198,6:00,37.73532083,21.06,0.674781533,222468.28,0.398352882
199,7:00,33.508415,39.4,0.968319442,207118.79,0.380518576
200,8:00,34.23854417,49.63,1.133139385,176736,0.436294183
201,9:00,30.78445917,33.28,1.049002525,185735.83,0.47574908
202,10:00,29.99220417,52.56,0.42071746,182435.98,0.491797709
203,11:00,32.7141125,60.77,0.432916415,211757.82,0.45674072
204,12:00,33.7086975,136.9,0.05280583,169625.17,0.413574037
205,13:00,35.5473175,129.13,0.380357276,175993.8,0.419386213
206,14:00,37.69685667,62.25,0.470416376,203981.05,0.402262523
207,15:00,40.91737167,20.26,0.710509442,240529.76,0.425867938
208,16:00,45.14162083,8.82,0.788848363,282880.07,0.425781801
209,17:00,55.91120167,4.19,0.421215485,282880.07,0.383524072
210,18:00,65.63992,0,0.544293746,282880.07,0.383127391
211,19:00,64.69785667,0,0.486572634,282880.07,0.397523343
212,20:00,48.21955333,0,0.363508019,282880.07,0.383643818
213,21:00,42.25905667,0,0.532407496,282880.07,0.295591834
214,22:00,43.01134,0,0.756870506,282880.07,0.294566801
215,23:00,44.80034083,0,0.802528414,282880.07,0.29130761
216,0:00,56.69750667,0,0.444201994,282880.07,0.42566285
217,1:00,50.12973917,0,0.353513149,282880.07,0.462349651
218,2:00,48.79360667,0,0.502061947,282880.07,0.53505381
219,3:00,46.55487083,0,0,282880.07,0.538345552
220,4:00,45.5399325,0,0,260662.36,0.52611397
221,5:00,44.12894917,2.14,0.738739582,175751.79,0.544340104
222,6:00,34.62536833,13.85,0.696915456,68630.35,0.487212866
223,7:00,29.54360583,19.5,0.48493314,19457.95,0.490822468
224,8:00,26.88023917,24.17,0.547829388,0,0.489432394
225,9:00,27.64475917,35.4,0.459969068,0,0.456451522
226,10:00,24.41052833,49.9,0.458270669,0,0.418829727
227,11:00,21.72129,116.1,0.596168182,0,0.328372534
228,12:00,34.35707583,90.35,0.516331402,0,0.345194825
229,13:00,39.093435,54.47,0.468472801,0,0.424083305
230,14:00,46.85079333,90.11,0.544734286,0,0.470504346
231,15:00,57.3971375,59.84,0.497309219,17688.67,0.488827474
232,16:00,66.8759225,36.82,0.498288125,22849.84,0.476675509
233,17:00,64.83568333,30.42,0.57557397,52933.48,0.503734937
234,18:00,167.0648267,8.18,0.619622456,71542.28,0.55432023
235,19:00,425.7073433,0,0.528576153,80198.64,0.650526643
236,20:00,64.18713667,0,0.165984585,79930.94,0.622862504
237,21:00,61.68997667,0,0.146298387,128367.34,0.578652842
238,22:00,54.18105333,0,0.286831646,120617.59,0.537195067
239,23:00,54.83185833,0,0.256852495,104442.32,0.511407964
240,0:00,48.20676833,0,1.116704769,84834.33,0.484615135
241,1:00,39.12507333,0,1.142985155,34997.12,0.393952535
242,2:00,33.9759275,0,1.196350302,11300.71,0.321161075
243,3:00,26.558055,0,1.247994402,3721.63,0.232083352
244,4:00,16.06256583,0,0.929740878,10211.53,0.162980997
245,5:00,24.91170417,13,0.462275295,25582.71,0.108432913
246,6:00,34.176205,30.42,0.481870909,36180.13,0.125605423
247,7:00,34.41791167,37.47,0.75250875,44483.73,0.150334328
248,8:00,29.1274525,116.07,0.937295,22813.87,0.112092973
249,9:00,21.28061333,159.15,0.695538889,32121.5,0.106265759
250,10:00,0.3430475,276.88,0.715766667,20252.48,0.11313361
251,11:00,28.71600667,473.67,0.689800193,6222.3,0.125278773
252,12:00,37.24159917,357.66,0.871539662,0,0.149327177
253,13:00,56.11328,314.22,0.629284266,0,0.21853741
254,14:00,53.20972,278.51,0.578921365,0,0.244201053
255,15:00,56.01833083,228.75,0.504873125,50821.45,0.263536674
256,16:00,50.96546833,154.15,0.685095682,149770.62,0.257196837
257,17:00,47.98985917,74.17,0.707414324,148845.72,0.244970413
258,18:00,43.19951333,26.94,0.681143756,101666.99,0.241954719
259,19:00,31.46604583,0,0.470432672,255904.45,0.233350542
260,20:00,37.38436917,0,0.629969703,282880.07,0.251401876
261,21:00,33.23155917,0,0.404889566,282880.07,0.209872779
262,22:00,32.15569833,0,1.059834591,282880.07,0.194662714
263,23:00,31.5025275,0,0.190575707,282880.07,0.187839009
264,0:00,30.57963667,0,0.80585242,282880.07,0.175232066
265,1:00,34.24396167,0,1.229374437,282880.07,0.25525985
266,2:00,32.69779667,0,1.130442208,282880.07,0.286539063
267,3:00,33.30195,0,1.210042704,282880.07,0.313918881
268,4:00,35.4726525,0,1.197957448,282880.07,0.28948502
269,5:00,47.10664,4.31,1.191421352,282880.07,0.295902146
270,6:00,42.88223,52.66,1.193960194,252738.31,0.295906813
271,7:00,27.19897,114.46,1.186398445,234653.66,0.239358555
272,8:00,0.984928333,127.7,1.126208197,282880.07,0.163154484
273,9:00,0.053919167,113.75,1.100239942,282880.07,0.139443912
274,10:00,7.49947,171.58,0.769181215,282880.07,0.152592039
275,11:00,13.58878333,165.28,0.783126246,282880.07,0.166259931
276,12:00,28.6935225,99.55,0.432231701,282880.07,0.185929749
277,13:00,32.680285,80.13,0.473731988,282880.07,0.19969334
278,14:00,33.02012,162.77,0.517615963,282880.07,0.183834646
279,15:00,33.5896575,109.79,0.581073351,282880.07,0.222639406
280,16:00,40.551455,69.85,0.676713249,282880.07,0.24884167
281,17:00,47.9407175,46.13,0.571329942,282880.07,0.276124192
282,18:00,48.79615833,9.3,0.187215228,282880.07,0.345445784
283,19:00,51.4408975,0,0.417680938,282880.07,0.433757288
284,20:00,42.6219625,0,0.689937867,282880.07,0.429966255
285,21:00,38.274625,0,0.492692106,282880.07,0.394257833
286,22:00,41.31543417,0,0.702300538,282880.07,0.407352057
287,23:00,43.6816525,0,0.521639088,282880.07,0.435592786
288,0:00,48.6365975,0,0.540013701,282880.07,0.527774577
289,1:00,44.27087917,0,0.502223767,282880.07,0.567863105
290,2:00,40.15042083,0,0.556697014,282880.07,0.489265706
291,3:00,40.9621175,0,0.85722504,282880.07,0.427029286
292,4:00,47.30031583,0,0.31376615,282880.07,0.363204755
293,5:00,48.2999675,7.19,0.498901071,282880.07,0.352058512
294,6:00,46.01045333,48.04,0.400861916,282880.07,0.321255215
295,7:00,36.91225167,412.35,0.441233931,233307.14,0.361589075
296,8:00,37.19547083,729.42,0.339037404,178108.97,0.359577263
297,9:00,38.08684917,719.03,0.397726981,170927.29,0.386550589
298,10:00,202.0291892,476.82,0.555350895,191078.52,0.381381679
299,11:00,79.9345525,380.47,0.40341117,175616.97,0.349271466
300,12:00,36.58603833,313.19,0.016279657,179907.64,0.313182966
301,13:00,-9.466913333,253.51,0.071537244,201264.14,0.12095079
302,14:00,-68.01234917,205.03,0.110747478,211785.79,0.126688633
303,15:00,-116.7598708,112.67,0.16146024,240460.43,0.144713727
304,16:00,-35.55912,110.94,0.335024015,271113.52,0.134008447
305,17:00,-27.77359417,307.77,0.290224465,282880.07,0.120577432
306,18:00,40.13392833,118.76,0.46011254,282880.07,0.131396682
307,19:00,46.48191167,0,0.545623464,282880.07,0.157541771
308,20:00,46.016775,0,0.162989151,282880.07,0.229102354
309,21:00,41.26575333,0,0.283323383,282880.07,0.335898529
310,22:00,51.03938667,0,0.387026368,276407.06,0.416899214
311,23:00,52.65827583,0,0.376827459,158015.74,0.452410457
312,0:00,55.75200917,0,0.285901824,82680.3,0.492920251
313,1:00,32.18813417,0,0.199406067,34193.42,0.488247686
314,2:00,34.5185625,0,0.749959089,21577.46,0.478676812
315,3:00,33.89054,0,0.893818161,13608.63,0.455793544
316,4:00,46.775655,0,0.645039364,9978.9,0.485476799
317,5:00,54.73595,8.87,0.631344082,0,0.53607897
318,6:00,53.77701333,59.59,0.364028358,0,0.57373879
319,7:00,44.230535,215.5,0.926562222,0,0.527983725
320,8:00,31.3084425,284.81,0.899631163,0,0.471890437
321,9:00,31.14057583,216.07,0.405757382,0,0.396939009
322,10:00,6.477333333,236.37,0.502540005,0,0.174455713
323,11:00,4.573995833,290.96,0.242366268,0,0.151820526
324,12:00,-6.443064167,472.5,0.09262274,0,0.158919908
325,13:00,-44.76558667,739.93,0.222005297,0,0.148354505
326,14:00,-57.92142667,769.23,0.567607761,0,0.136860816
327,15:00,-30.80368917,769.23,0.110054498,47833.45,0.124071166
328,16:00,-23.89948,769.23,0.083835048,50544,0.107062025
329,17:00,-10.9687025,612.92,0.428922293,63774.81,0.087220394
330,18:00,35.20792,175.34,0.393423052,162677.36,0.092471358
331,19:00,57.37727583,0,0.467884346,224520.76,0.190390313
332,20:00,52.12580833,0,0.311021324,237336.75,0.267623708
333,21:00,47.36660417,0,0.4933025,254010.94,0.276932881
334,22:00,52.05946083,0,0.499425938,282880.07,0.337444955
335,23:00,74.42455667,0,0.495902919,282880.07,0.346295796
336,0:00,38.74421583,0,0.416800625,154287.13,0.367109321
337,1:00,22.17443333,0,0.3354,105981.3,0.368860606
338,2:00,1.353014167,0,0.239303125,69564.06,0.295742319
339,3:00,-6.435571667,0,0.405495621,13193.22,0.167236266
340,4:00,0.2047375,0,0.341832704,0,0.147121484
341,5:00,10.66393667,9.7,0.426363748,0,0.102715859
342,6:00,14.70864833,266.73,0.7451434,0,0.110769817
343,7:00,-1.44262,233.97,1.199474055,0,0.130039412
344,8:00,-11.42213583,457.06,1.151440878,0,0.124659974
345,9:00,-123.5264508,530.36,0.9365856,0,0.093712194
346,10:00,-146.3307017,725.39,0.818211749,13893.1,0.101460871
347,11:00,-148.7341667,769.23,0.720011266,19599.21,0.114729028
348,12:00,-151.17,769.23,0.444499235,40921.44,0.131121526
349,13:00,-214.5589583,769.23,0.56354288,108896.88,0.141921341
350,14:00,-127.0116667,769.23,0.639225369,163832.09,0.137245293
351,15:00,-76.90961917,769.23,0.725239972,127235.11,0.11999249
352,16:00,-62.91666667,763.58,1.156252254,25833.15,0.102724232
353,17:00,-35.23288917,610.2,0.737396175,107971.64,0.091867155
354,18:00,-9.776485,176.6,0.44453959,282880.07,0.086054206
355,19:00,12.49439667,0,0.151160613,282880.07,0.084304618
356,20:00,7.168575833,0,0.579241871,282880.07,0.08746677
357,21:00,9.3104625,0,0.312477718,282880.07,0.096500166
358,22:00,2.255375833,0,0.311537602,282880.07,0.096385704
