,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,New_Energy,New_Emissions,New_Intensity_Index,Total_Energy,Sum_Emissions,Rooftop_PV
1469,2023-03-03 05:00:00,2023-03-03 06:00:00,QLD1,6465.415,5244.574,5999.673,2023-03-03 05:00:00,-310.90833337000004,-325.24000003000003,-310.90833337000004,-271.77843885419,0.874143307476924,5688.76466663,4972.795561145809,0.0
1470,2023-03-03 06:00:00,2023-03-03 07:00:00,QLD1,6825.288,5351.051,6345.934,2023-03-03 06:00:00,-297.14166663000003,-289.20249997,-297.14166663000003,-250.5573194366863,0.8432251265140798,6048.79233337,5100.493680563314,54.2995
1471,2023-03-03 07:00:00,2023-03-03 08:00:00,QLD1,7214.015,5061.941,6753.328,2023-03-03 07:00:00,-529.5916667,-523.7458333,-529.5916667,-396.9541788770017,0.7495476304423536,6223.7363333,4664.986821122998,625.3385000000001
1472,2023-03-03 08:00:00,2023-03-03 09:00:00,QLD1,7318.017,4942.948,6862.935,2023-03-03 08:00:00,-692.47499997,-744.44500003,-692.47499997,-498.7469524557221,0.7202382071227543,6170.460000030001,4444.2010475442785,1504.732
1473,2023-03-03 09:00:00,2023-03-03 10:00:00,QLD1,7047.991,4709.989,6615.209,2023-03-03 09:00:00,-581.09166667,-574.8633333299999,-581.09166667,-413.7337698638647,0.7119939823518803,6034.117333329999,4296.255230136135,2122.706
1474,2023-03-03 10:00:00,2023-03-03 11:00:00,QLD1,6968.818,4566.382,6549.509,2023-03-03 10:00:00,-566.725,-586.4125,-566.725,-395.1262360201352,0.6972098213774498,5982.784,4171.255763979864,2477.2705
1475,2023-03-03 11:00:00,2023-03-03 12:00:00,QLD1,6892.927,4475.367,6481.722,2023-03-03 11:00:00,-514.3583333,-562.6225,-514.3583333,-355.1436348281863,0.6904595723173564,5967.3636667,4120.223365171814,2671.6285
1476,2023-03-03 12:00:00,2023-03-03 13:00:00,QLD1,7062.244,4566.221,6642.322,2023-03-03 12:00:00,-598.83333337,-605.58083337,-598.83333337,-411.66407505298514,0.687443487382876,6043.48866663,4154.5569249470145,2688.126
1477,2023-03-03 13:00:00,2023-03-03 14:00:00,QLD1,7083.774,4684.91,6653.809,2023-03-03 13:00:00,-459.16666667,-472.70750003,-459.16666667,-323.29670243749854,0.7040944517643954,6194.64233333,4361.613297562501,2710.7935
1478,2023-03-03 14:00:00,2023-03-03 15:00:00,QLD1,7038.423,4814.107,6596.406,2023-03-03 14:00:00,-373.03333333,-340.24666667,-373.03333333,-272.2425486268259,0.7298075649073147,6223.37266667,4541.864451373174,2543.76
1479,2023-03-03 15:00:00,2023-03-03 16:00:00,QLD1,7449.609,5154.611,6974.849,2023-03-03 15:00:00,-391.60833333,-344.65833333,-391.60833333,-289.40965211927664,0.7390283287853256,6583.24066667,4865.201347880723,2055.5685
1480,2023-03-03 16:00:00,2023-03-03 17:00:00,QLD1,7953.681,5584.847,7440.49,2023-03-03 16:00:00,-439.58333333,-392.49499997,-439.58333333,-329.9521483663106,0.750602043682607,7000.90666667,5254.8948516336895,1348.1515
1481,2023-03-03 17:00:00,2023-03-03 18:00:00,QLD1,8053.429,5796.957,7523.545,2023-03-03 17:00:00,-121.90833334,-126.1425,-121.90833334,-93.9314334284764,0.7705087163032853,7401.63666666,5703.025566571524,625.4735
1482,2023-03-03 18:00:00,2023-03-03 19:00:00,QLD1,8081.508,5870.764,7546.429,2023-03-03 18:00:00,-190.5083333,-181.7808333,-190.5083333,-148.20645166576685,0.7779525918815376,7355.9206667,5722.557548334234,88.75450000000001
1483,2023-03-03 19:00:00,2023-03-03 20:00:00,QLD1,8077.326,5869.356,7540.269,2023-03-03 19:00:00,-251.725,-257.6041667,-251.725,-195.9430942185219,0.7784014071646516,7288.544,5673.412905781478,0.106
1484,2023-03-03 20:00:00,2023-03-03 21:00:00,QLD1,7892.37,5785.715,7361.029,2023-03-03 20:00:00,-315.83333337,-317.2616667,-315.83333337,-248.24269193597925,0.785992692054331,7045.19566663,5537.472308064021,0.0
1485,2023-03-03 21:00:00,2023-03-03 22:00:00,QLD1,7815.339,5797.173,7282.407,2023-03-03 21:00:00,-541.3916667,-551.2991667,-541.3916667,-430.97579586230745,0.79605177244282,6741.0153333,5366.197204137692,0.0
1486,2023-03-03 22:00:00,2023-03-03 23:00:00,QLD1,7678.616,5729.527,7149.586,2023-03-03 22:00:00,-857.0333333,-849.13416667,-857.0333333,-686.8083862537424,0.801378849069023,6292.5526667,5042.718613746258,0.0
1487,2023-03-03 23:00:00,2023-03-04 00:00:00,QLD1,7430.925,5667.484,6908.419,2023-03-03 23:00:00,-980.79166663,-985.78166667,-980.79166663,-804.6155101418805,0.820373518166747,5927.62733337,4862.86848985812,0.0
1488,2023-03-04 00:00:00,2023-03-04 01:00:00,QLD1,6789.146,5336.73,6303.876,2023-04-03 00:00:00,-744.32499997,-719.00750003,-744.32499997,-630.1300274767298,0.8465791522548983,5559.55100003,4706.59997252327,0.0
1489,2023-03-04 01:00:00,2023-03-04 02:00:00,QLD1,6428.488,5128.078,5965.053,2023-04-03 01:00:00,-510.5583333,-491.14666663,-510.5583333,-438.92031750805864,0.8596869130919711,5454.4946666999995,4689.157682491942,0.0
1490,2023-03-04 02:00:00,2023-03-04 03:00:00,QLD1,6440.965,5046.902,5983.209,2023-04-03 02:00:00,-658.50833337,-655.01250003,-658.50833337,-555.4589560053342,0.8435108985830178,5324.70066663,4491.4430439946655,0.0
1491,2023-03-04 03:00:00,2023-03-04 04:00:00,QLD1,6321.437,4924.851,5876.292,2023-04-03 03:00:00,-675.8999999700001,-661.6466666700001,-675.8999999700001,-566.463816085425,0.8380882025603901,5200.39200003,4358.387183914575,0.0
1492,2023-03-04 04:00:00,2023-03-04 05:00:00,QLD1,6381.285,5041.796,5928.643,2023-04-03 04:00:00,-682.9166667,-678.9541666700001,-682.9166667,-580.7613173033683,0.8504131552532342,5245.7263333,4461.034682696632,0.0
1493,2023-03-04 05:00:00,2023-03-04 06:00:00,QLD1,6469.275,5180.899,6003.271,2023-04-03 05:00:00,-668.19166663,-679.6675,-668.19166663,-576.6578815868384,0.8630126809201184,5335.079333369999,4604.2411184131615,0.0
1494,2023-03-04 06:00:00,2023-03-04 07:00:00,QLD1,6805.537,5311.874,6321.897,2023-04-03 06:00:00,-954.725,-939.8308333,-954.725,-802.1925862838322,0.8402341891998556,5367.172,4509.681413716167,78.5665
1495,2023-03-04 07:00:00,2023-03-04 08:00:00,QLD1,6614.309,4706.773,6183.043,2023-04-03 07:00:00,-952.89166667,-918.25333337,-952.89166667,-725.3782269680732,0.7612389239408492,5230.15133333,3981.394773031927,666.5745
1496,2023-03-04 08:00:00,2023-03-04 09:00:00,QLD1,6776.491,4548.733,6355.621,2023-04-03 08:00:00,-919.8833333,-908.90833333,-919.8833333,-658.3626799539666,0.7157023680298118,5435.7376667,3890.3703200460336,1563.6685
1497,2023-03-04 09:00:00,2023-03-04 10:00:00,QLD1,6551.332,4314.598,6151.892,2023-04-03 09:00:00,-866.5666667,-869.1449999700001,-866.5666667,-607.7621009943749,0.7013448870688888,5285.325333299999,3706.835899005625,2170.4685
1498,2023-03-04 10:00:00,2023-03-04 11:00:00,QLD1,6223.432,3951.68,5858.836,2023-04-03 10:00:00,-962.98333337,-921.55916667,-962.98333337,-649.5150195041406,0.6744820984919188,4895.85266663,3302.1649804958593,2423.795
1499,2023-03-04 11:00:00,2023-03-04 12:00:00,QLD1,6477.722,4134.389,6094.395,2023-04-03 11:00:00,-1005.4416667,-983.14583337,-1005.4416667,-682.0836140332464,0.6783920307101854,5088.9533333,3452.305385966754,2630.8285
1500,2023-03-04 12:00:00,2023-03-04 13:00:00,QLD1,6327.793,3987.47,5958.601,2023-04-03 12:00:00,-1041.72499997,-990.49083337,-1041.72499997,-697.1178613285863,0.6691956719370873,4916.87600003,3290.3521386714137,2789.1400000000003
1501,2023-03-04 13:00:00,2023-03-04 14:00:00,QLD1,6355.138,3912.902,5992.412,2023-04-03 13:00:00,-997.24999997,-988.85916667,-997.24999997,-651.1804461012715,0.65297613047968,4995.16200003,3261.7215538987284,2798.0865
1502,2023-03-04 14:00:00,2023-03-04 15:00:00,QLD1,6549.144,4204.592,6158.484,2023-04-03 14:00:00,-983.48333333,-1004.92666667,-983.48333333,-671.4552080435137,0.6827316592849798,5175.00066667,3533.136791956486,2709.8835
1503,2023-03-04 15:00:00,2023-03-04 16:00:00,QLD1,7066.614,4689.98,6631.357,2023-04-03 15:00:00,-1003.0833333,-1020.9033333,-1003.0833333,-709.4235420458187,0.7072428765334153,5628.2736667,3980.5564579541806,2333.769
1504,2023-03-04 16:00:00,2023-03-04 17:00:00,QLD1,7995.921,5401.309,7492.669,2023-04-03 16:00:00,-1196.658333,-1174.72583333,-1196.658333,-862.6460643007049,0.7208791686914237,6296.010667,4538.662935699295,1596.757
1505,2023-03-04 17:00:00,2023-03-04 18:00:00,QLD1,8136.028,5843.978,7594.899,2023-04-03 17:00:00,-835.0,-759.14583333,-835.0,-642.4998712951943,0.7694609237068194,6759.899,5201.478128704805,722.647
1506,2023-03-04 18:00:00,2023-03-04 19:00:00,QLD1,7888.157,5940.609,7343.127,2023-04-03 18:00:00,-296.41666667,-272.3966667,-296.41666667,-239.80186067458754,0.8090026224522605,7046.71033333,5700.807139325413,88.3365
1507,2023-03-04 19:00:00,2023-03-04 20:00:00,QLD1,7840.445,5897.416,7297.463,2023-04-03 19:00:00,-323.66666667000004,-334.66666663,-323.66666667000004,-261.56994268916816,0.808146063912897,6973.7963333299995,5635.846057310832,0.008
1508,2023-03-04 20:00:00,2023-03-04 21:00:00,QLD1,7877.354,5856.914,7335.789,2023-04-03 20:00:00,-665.46666663,-668.43833337,-665.46666663,-531.31040659956,0.798402734866011,6670.32233337,5325.603593400439,0.0
1509,2023-03-04 21:00:00,2023-03-04 22:00:00,QLD1,7657.516,5756.526,7123.827,2023-04-03 21:00:00,-721.3750000299999,-708.52916667,-721.3750000299999,-582.9189764746807,0.808066506949144,6402.4519999700005,5173.607023525319,0.0
1510,2023-03-04 22:00:00,2023-03-04 23:00:00,QLD1,7440.495,5565.229,6922.249,2023-04-03 22:00:00,-817.50000003,-803.355,-817.50000003,-657.23938963579,0.8039625560999034,6104.74899997,4907.98961036421,0.0
1511,2023-03-04 23:00:00,2023-03-05 00:00:00,QLD1,7340.029,5540.756,6823.568,2023-04-03 23:00:00,-997.23333333,-1035.9758333,-997.23333333,-809.7562118598654,0.8120027528120186,5826.33466667,4730.999788140135,0.0
1512,2023-03-05 00:00:00,2023-03-05 01:00:00,QLD1,7100.85,5363.953,6603.41,2023-05-03 00:00:00,-1102.5166663,-1098.8033332999998,-1102.5166663,-895.5747984374565,0.8123004629426313,5500.8933337,4468.378201562544,0.0
1513,2023-03-05 01:00:00,2023-03-05 02:00:00,QLD1,6641.017,5054.336,6177.603,2023-05-03 01:00:00,-811.80833337,-799.3550000299999,-811.80833337,-664.1980853175564,0.8181710608467394,5365.79466663,4390.137914682444,0.0
1514,2023-03-05 02:00:00,2023-03-05 03:00:00,QLD1,6425.646,5007.078,5968.387,2023-05-03 02:00:00,-750.58333337,-745.9758333,-750.58333337,-629.6892771336029,0.8389331992044082,5217.8036666299995,4377.388722866397,0.0
1515,2023-03-05 03:00:00,2023-03-05 04:00:00,QLD1,6385.189,5005.301,5928.579,2023-05-03 03:00:00,-778.35833333,-772.01750003,-778.35833333,-657.1419127880362,0.8442665603342725,5150.220666669999,4348.159087211964,0.0
1516,2023-03-05 04:00:00,2023-03-05 05:00:00,QLD1,6439.261,5134.323,5972.607,2023-05-03 04:00:00,-821.6250000299999,-829.22333337,-821.6250000299999,-706.3059958622808,0.859645210207201,5150.98199997,4428.01700413772,0.0
1517,2023-03-05 05:00:00,2023-03-05 06:00:00,QLD1,6413.183,5233.551,5937.95,2023-05-03 05:00:00,-706.5916666300001,-713.6891666700001,-706.5916666300001,-622.7710781470211,0.8813733695972515,5231.35833337,4610.779921852979,0.0
1518,2023-03-05 06:00:00,2023-03-05 07:00:00,QLD1,6657.529,5229.832,6180.472,2023-05-03 06:00:00,-1041.26666663,-1033.8125,-1041.26666663,-881.1058012518956,0.846186504849468,5139.20533337,4348.726198748105,78.379
1519,2023-03-05 07:00:00,2023-03-05 08:00:00,QLD1,6224.274,4031.714,5852.46,2023-05-03 07:00:00,-890.0666667,-818.4291667,-890.0666667,-613.1599773544327,0.6888921923430489,4962.3933333,3418.5540226455673,692.6435
1520,2023-03-05 08:00:00,2023-03-05 09:00:00,QLD1,6171.535,3646.834,5830.613,2023-05-03 08:00:00,-854.0416667000001,-848.30833337,-854.0416667000001,-534.1716535702554,0.6254632231636708,4976.5713333,3112.6623464297445,1596.4455
1521,2023-03-05 09:00:00,2023-03-05 10:00:00,QLD1,5843.656,3362.816,5530.683,2023-05-03 09:00:00,-601.1333333,-548.3733334,-601.1333333,-365.50653714099553,0.6080290625949815,4929.5496667,2997.3094628590043,2326.0095
1522,2023-03-05 10:00:00,2023-03-05 11:00:00,QLD1,5648.079,3322.841,5340.283,2023-05-03 10:00:00,-474.0416667,-484.8441666,-474.0416667,-294.9591034443483,0.622221893483922,4866.2413333,3027.8818965556516,2756.8825
1523,2023-03-05 11:00:00,2023-03-05 12:00:00,QLD1,5575.52,3305.974,5268.857,2023-05-03 11:00:00,-471.0916667,-466.0041667,-471.0916667,-295.58911956176945,0.6274556322177657,4797.7653333,3010.3848804382305,2994.885
1524,2023-03-05 12:00:00,2023-03-05 13:00:00,QLD1,5724.041,3328.59,5413.488,2023-05-03 12:00:00,-497.2666666,-490.6216667,-497.2666666,-305.7542297642655,0.6148697475638627,4916.221333400001,3022.835770235735,3093.201
1525,2023-03-05 13:00:00,2023-03-05 14:00:00,QLD1,6085.3,3575.014,5751.627,2023-05-03 13:00:00,-909.9416666,-933.4216667,-909.9416666,-565.5885190883088,0.6215656891519564,4841.685333400001,3009.4254809116915,3165.002
1526,2023-03-05 14:00:00,2023-03-05 15:00:00,QLD1,6572.552,3798.031,6221.184,2023-05-03 14:00:00,-1136.4999997,-1143.7549997,-1136.4999997,-693.8329151429358,0.6104997055222929,5084.6840003,3104.1980848570643,3003.2960000000003
1527,2023-03-05 15:00:00,2023-03-05 16:00:00,QLD1,7462.539,4527.309,7040.367,2023-05-03 15:00:00,-1269.275,-1229.8199997000002,-1269.275,-816.2074691525314,0.6430501421303747,5771.092000000001,3711.101530847469,2451.218
1528,2023-03-05 16:00:00,2023-03-05 17:00:00,QLD1,8373.421,5401.896,7866.915,2023-05-03 16:00:00,-1287.858333,-1284.325,-1287.858333,-884.3208268551734,0.6866600185714477,6579.056667,4517.575173144826,1654.451
1529,2023-03-05 17:00:00,2023-03-05 18:00:00,QLD1,8331.412,5833.096,7790.487,2023-05-03 17:00:00,-648.97499997,-598.96833337,-648.97499997,-485.91743705175384,0.74874600265683,7141.51200003,5347.178562948246,734.9635
1530,2023-03-05 18:00:00,2023-03-05 19:00:00,QLD1,7974.168,5924.359,7429.909,2023-05-03 18:00:00,-208.90833337,-192.6058333,-208.90833337,-166.5764634500315,0.7973662934498928,7221.00066663,5757.782536549968,92.204
1531,2023-03-05 19:00:00,2023-03-05 20:00:00,QLD1,7862.687,5879.601,7320.249,2023-05-03 19:00:00,-132.25833333,-135.55,-132.25833333,-106.229477836806,0.8031968584675193,7187.99066667,5773.371522163194,0.0095
1532,2023-03-05 20:00:00,2023-03-05 21:00:00,QLD1,7856.878,5858.605,7313.083,2023-05-03 20:00:00,-394.7166667,-393.50583333,-394.7166667,-316.2126065179287,0.8011128822139718,6918.3663332999995,5542.3923934820705,0.0
1533,2023-03-05 21:00:00,2023-03-05 22:00:00,QLD1,7561.253,5763.742,7028.405,2023-05-03 21:00:00,-505.5583333,-521.32416663,-505.5583333,-414.5901949434059,0.8200640116783254,6522.846666699999,5349.151805056595,0.0
1534,2023-03-05 22:00:00,2023-03-05 23:00:00,QLD1,6970.896,5485.769,6468.962,2023-05-03 22:00:00,-384.0916667,-364.36583333,-384.0916667,-325.71503099588347,0.8480137926301005,6084.8703333,5160.053969004117,0.0
1535,2023-03-05 23:00:00,2023-03-06 00:00:00,QLD1,6797.314,5408.421,6303.577,2023-05-03 23:00:00,-505.27499997,-540.9758333,-505.27499997,-433.522097154163,0.8579923748056064,5798.30200003,4974.898902845837,0.0
1536,2023-03-06 00:00:00,2023-03-06 01:00:00,QLD1,6496.925,5160.686,6027.966,2023-06-03 00:00:00,-561.0249999700001,-554.1633333,-561.0249999700001,-480.3069332168063,0.8561239396506217,5466.94100003,4680.379066783194,0.0
1537,2023-03-06 01:00:00,2023-03-06 02:00:00,QLD1,6123.38,4853.235,5682.114,2023-06-03 01:00:00,-340.32500003,-337.4233333,-340.32500003,-290.6800535013196,0.8541248908416832,5341.788999969999,4562.55494649868,0.0
1538,2023-03-06 02:00:00,2023-03-06 03:00:00,QLD1,6002.488,4798.088,5566.555,2023-06-03 02:00:00,-361.15833333,-353.05333333,-361.15833333,-311.3001605572339,0.8619492666469657,5205.39666667,4486.787839442766,0.0
1539,2023-03-06 03:00:00,2023-03-06 04:00:00,QLD1,5991.604,4811.36,5554.819,2023-06-03 03:00:00,-344.38333333,-349.46666667,-344.38333333,-298.29094245026323,0.8661596354444671,5210.4356666700005,4513.0690575497365,0.0
1540,2023-03-06 04:00:00,2023-03-06 05:00:00,QLD1,6184.924,4981.791,5733.119,2023-06-03 04:00:00,-440.63333337,-460.70083333,-440.63333337,-382.88812328553894,0.8689495194500586,5292.485666629999,4598.902876714461,0.0
1541,2023-03-06 05:00:00,2023-03-06 06:00:00,QLD1,6477.278,5267.296,5999.529,2023-06-03 05:00:00,-457.94166663,-445.41499997,-457.94166663,-402.05061245199954,0.8779515858661572,5541.58733337,4865.2453875480005,0.0
1542,2023-03-06 06:00:00,2023-03-06 07:00:00,QLD1,6968.668,5413.267,6474.579,2023-06-03 06:00:00,-539.025,-533.22999997,-539.025,-450.66810439335126,0.8360801528562706,5935.554,4962.5988956066485,82.8895
1543,2023-03-06 07:00:00,2023-03-06 08:00:00,QLD1,7564.331,5045.92,7098.406,2023-06-03 07:00:00,-1142.0083333,-1123.9691667,-1142.0083333,-811.7995348765816,0.7108525491497669,5956.3976667,4234.120465123418,705.258
1544,2023-03-06 08:00:00,2023-03-06 09:00:00,QLD1,7432.251,4594.565,7003.479,2023-06-03 08:00:00,-1049.5,-1062.91999997,-1049.5,-688.5143751412689,0.6560403765043059,5953.979,3906.0506248587308,1628.787
1545,2023-03-06 09:00:00,2023-03-06 10:00:00,QLD1,7131.083,4324.933,6727.064,2023-06-03 09:00:00,-939.60833333,-899.4466667,-939.60833333,-604.0886615459459,0.6429153936992423,5787.45566667,3720.844338454054,2216.7745
1546,2023-03-06 10:00:00,2023-03-06 11:00:00,QLD1,6787.972,4220.123,6395.737,2023-06-03 10:00:00,-891.15,-884.24583337,-891.15,-588.0108283767765,0.6598337298735077,5504.587,3632.112171623223,2788.182
1547,2023-03-06 11:00:00,2023-03-06 12:00:00,QLD1,6725.287,4119.585,6344.856,2023-06-03 11:00:00,-952.3,-933.3275,-952.3,-618.3088781683933,0.6492795108352342,5392.556,3501.276121831607,3185.319
1548,2023-03-06 12:00:00,2023-03-06 13:00:00,QLD1,6796.171,4118.62,6416.453,2023-06-03 12:00:00,-941.19999997,-934.165,-941.19999997,-604.1414382488956,0.6418842310541353,5475.25300003,3514.4785617511043,3415.6115
1549,2023-03-06 13:00:00,2023-03-06 14:00:00,QLD1,6907.235,4201.95,6516.201,2023-06-03 13:00:00,-1025.30000003,-1018.38416667,-1025.30000003,-661.1612095952931,0.6448465908279992,5490.90099997,3540.7887904047066,3401.2120000000004
1550,2023-03-06 14:00:00,2023-03-06 15:00:00,QLD1,7516.128,4665.651,7078.841,2023-06-03 14:00:00,-1088.76666667,-1087.95583333,-1088.76666667,-717.6040946696714,0.6590981489766474,5990.074333330001,3948.0469053303286,3105.0585
1551,2023-03-06 15:00:00,2023-03-06 16:00:00,QLD1,8262.701,5214.757,7774.058,2023-06-03 15:00:00,-1140.05,-1146.99166667,-1140.05,-764.7336459092535,0.6707895670446503,6634.008,4450.023354090747,2512.8965
1552,2023-03-06 16:00:00,2023-03-06 17:00:00,QLD1,9229.31,6003.332,8675.222,2023-06-03 16:00:00,-1230.51666633,-1216.08499967,-1230.51666633,-851.5286501615994,0.6920090344662074,7444.70533367,5151.803349838401,1674.4385000000002
1553,2023-03-06 17:00:00,2023-03-06 18:00:00,QLD1,9170.251,6604.782,8587.414,2023-06-03 17:00:00,-899.65,-787.7766667,-899.65,-691.9419660330805,0.769123510290758,7687.764000000001,5912.84003396692,720.0295
1554,2023-03-06 18:00:00,2023-03-06 19:00:00,QLD1,9110.45,6826.595,8520.903,2023-06-03 18:00:00,-769.8,-815.2308333,-769.8,-616.7319157370997,0.8011586330697581,7751.103,6209.863084262901,91.9315
1555,2023-03-06 19:00:00,2023-03-06 20:00:00,QLD1,9025.439,6714.121,8438.602,2023-06-03 19:00:00,-927.95833333,-908.23333333,-927.95833333,-738.3242547682604,0.7956437571057385,7510.643666670001,5975.79674523174,0.0
1556,2023-03-06 20:00:00,2023-03-06 21:00:00,QLD1,8580.005,6465.3,8000.172,2023-06-03 20:00:00,-705.8666666299999,-692.44833337,-705.8666666299999,-570.4427054522001,0.808145124879815,7294.30533337,5894.8572945478,0.0
1557,2023-03-06 21:00:00,2023-03-06 22:00:00,QLD1,8118.513,6206.078,7548.094,2023-06-03 21:00:00,-627.96666663,-640.86583333,-627.96666663,-516.3171145597521,0.822204651929348,6920.12733337,5689.760885440248,0.0
1558,2023-03-06 22:00:00,2023-03-06 23:00:00,QLD1,7859.17,6053.513,7300.567,2023-06-03 22:00:00,-882.78333337,-879.6783333,-882.78333337,-731.9897734982268,0.8291839524245171,6417.78366663,5321.523226501773,0.0
1559,2023-03-06 23:00:00,2023-03-07 00:00:00,QLD1,7393.521,5858.023,6858.696,2023-06-03 23:00:00,-877.2333333299999,-907.4625,-877.2333333299999,-749.246364471294,0.8541015668284467,5981.46266667,5108.776635528706,0.0
1560,2023-03-07 00:00:00,2023-03-07 01:00:00,QLD1,6873.993,5491.477,6378.348,2023-07-03 00:00:00,-764.12499997,-748.30500003,-764.12499997,-657.8780057877456,0.8609560030277432,5614.22300003,4833.598994212254,0.0
1561,2023-03-07 01:00:00,2023-03-07 02:00:00,QLD1,6645.436,5290.732,6167.75,2023-07-03 01:00:00,-679.875,-689.20166663,-679.875,-583.2007488143975,0.8578058449191359,5487.875,4707.531251185603,0.0
1562,2023-03-07 02:00:00,2023-03-07 03:00:00,QLD1,6644.046,5299.745,6165.225,2023-07-03 02:00:00,-797.5166666299999,-778.1949999999999,-797.5166666299999,-685.5605377563687,0.8596190731076319,5367.70833337,4614.184462243631,0.0
1563,2023-03-07 03:00:00,2023-03-07 04:00:00,QLD1,6655.717,5301.792,6176.719,2023-07-03 03:00:00,-843.47499997,-824.36666663,-843.47499997,-723.997482650732,0.8583508493748865,5333.24400003,4577.794517349268,0.0
1564,2023-03-07 04:00:00,2023-03-07 05:00:00,QLD1,6787.735,5461.535,6295.568,2023-07-03 04:00:00,-883.0249999700001,-876.31499997,-883.0249999700001,-766.042387789498,0.8675206113253005,5412.54300003,4695.492612210502,0.0
1565,2023-03-07 05:00:00,2023-03-07 06:00:00,QLD1,6909.583,5580.848,6407.096,2023-07-03 05:00:00,-762.79166667,-739.40999997,-762.79166667,-664.4233748568676,0.8710417324791139,5644.304333329999,4916.424625143132,0.0
1566,2023-03-07 06:00:00,2023-03-07 07:00:00,QLD1,7313.031,5708.062,6796.328,2023-07-03 06:00:00,-760.99999997,-765.46166663,-760.99999997,-639.1444294373017,0.8398744145367911,6035.32800003,5068.9175705626985,77.059
1567,2023-03-07 07:00:00,2023-03-07 08:00:00,QLD1,7624.914,5488.078,7123.151,2023-07-03 07:00:00,-1045.08333333,-1045.39083333,-1045.08333333,-805.1912489030543,0.7704565016240705,6078.06766667,4682.886751096946,711.285
1568,2023-03-07 08:00:00,2023-03-07 09:00:00,QLD1,7432.841,5041.49,6967.513,2023-07-03 08:00:00,-1054.50000003,-1040.16083333,-1054.50000003,-763.0055667138682,0.7235709499214424,5913.01299997,4278.484433286131,1661.745
1569,2023-03-07 09:00:00,2023-03-07 10:00:00,QLD1,6996.723,4388.052,6591.292,2023-07-03 09:00:00,-999.92499997,-985.78583337,-999.92499997,-665.684799879653,0.6657347300043753,5591.367000030001,3722.3672001203468,2503.8855
1570,2023-03-07 10:00:00,2023-03-07 11:00:00,QLD1,6813.3,4320.165,6414.635,2023-07-03 10:00:00,-957.09999997,-992.9716667,-957.09999997,-644.5931719217688,0.6734857088517117,5457.53500003,3675.571828078231,3072.63
1571,2023-03-07 11:00:00,2023-03-07 12:00:00,QLD1,6940.226,4308.928,6542.542,2023-07-03 11:00:00,-1034.5333333,-1082.636667,-1034.5333333,-681.3452090624259,0.6586015038191577,5508.0086667000005,3627.582790937574,3411.6005
1572,2023-03-07 12:00:00,2023-03-07 13:00:00,QLD1,7118.802,4548.272,6696.707,2023-07-03 12:00:00,-795.8083333699999,-822.6933333,-795.8083333699999,-540.4974056701952,0.6791803792520711,5900.898666630001,4007.7745943298046,3389.5805
1573,2023-03-07 13:00:00,2023-03-07 14:00:00,QLD1,7363.495,4863.376,6913.953,2023-07-03 13:00:00,-634.6666667000001,-642.1100000299999,-634.6666667000001,-446.4338468642728,0.703414674644158,6279.2863333000005,4416.9421531357275,3097.194
1574,2023-03-07 14:00:00,2023-03-07 15:00:00,QLD1,7532.2,5232.957,7043.814,2023-07-03 14:00:00,-335.54999997,-318.8825,-335.54999997,-249.2852197961234,0.7429152728905106,6708.264000030001,4983.671780203877,2815.3595
1575,2023-03-07 15:00:00,2023-03-07 16:00:00,QLD1,8045.828,5725.745,7518.654,2023-07-03 15:00:00,-81.291666663,-68.56416666700001,-81.291666663,-61.906739416036295,0.761538567940485,7437.362333337001,5663.838260583963,1987.2095
1576,2023-03-07 16:00:00,2023-03-07 17:00:00,QLD1,8401.898,6135.262,7843.32,2023-07-03 16:00:00,12.975,30.8925,12.975,7.158957608051766,0.7818470357347899,7856.295,6142.420957608051,1089.9315
1577,2023-03-07 17:00:00,2023-03-07 18:00:00,QLD1,8578.059,6512.523,8000.488,2023-07-03 17:00:00,20.041666663,58.857500003,20.041666663,11.872530106792816,0.8134619284839969,8020.529666663,6524.395530106793,484.638
1578,2023-03-07 18:00:00,2023-03-07 19:00:00,QLD1,8665.909,6645.467,8085.242,2023-07-03 18:00:00,-70.2,-51.235,-70.2,-57.69917380333204,0.8219255527540177,8015.042,6587.767826196668,61.6175
1579,2023-03-07 19:00:00,2023-03-07 20:00:00,QLD1,8480.885,6533.952,7901.905,2023-07-03 19:00:00,-13.55,-8.239999999999998,-13.55,-11.204266515479498,0.8268831376737635,7888.355,6522.747733484521,0.0
1580,2023-03-07 20:00:00,2023-03-07 21:00:00,QLD1,8057.521,6263.851,7489.669,2023-07-03 20:00:00,239.125,222.77916663,239.125,161.2137145899303,0.8313153015321576,7728.794,6425.06471458993,0.0
1581,2023-03-07 21:00:00,2023-03-07 22:00:00,QLD1,7779.676,6107.834,7222.039,2023-07-03 21:00:00,91.550000003,63.120000003,91.550000003,61.278254168779405,0.8435136639707603,7313.5890000029995,6169.112254168779,0.0
1582,2023-03-07 22:00:00,2023-03-07 23:00:00,QLD1,7408.416,5890.477,6869.35,2023-07-03 22:00:00,-387.26666667,-408.56833333,-387.26666667,-332.0816951947857,0.8575013647579465,6482.083333330001,5558.395304805214,0.0
