,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,INTERCONNECTORID,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,MWLOSSES,New_Energy,New_Emissions,New_Intensity_Index
1957,2023-03-23 13:00:00,2023-03-23 14:00:00,TAS1,756.119,0.0,748.558,T-V-MNSP1,2023-03-23 13:00:00,-429.0833333,-441.2516667,21.98,429.0833333,462.18711146991564,0.3924684862875606
1958,2023-03-23 14:00:00,2023-03-23 15:00:00,TAS1,798.03,0.0,790.05,T-V-MNSP1,2023-03-23 14:00:00,-409.0333333,-427.31,20.68916667,409.0333333,420.3205501506881,0.3505348948466517
1959,2023-03-23 15:00:00,2023-03-23 16:00:00,TAS1,872.248,0.0,863.525,T-V-MNSP1,2023-03-23 15:00:00,-403.95,-439.8783333,21.84583333,403.95,390.58358275193285,0.3081588060923749
1960,2023-03-23 16:00:00,2023-03-23 17:00:00,TAS1,940.779,0.0,931.371,T-V-MNSP1,2023-03-23 16:00:00,-410.2416667,-431.4966667,21.05833333,410.2416667,364.0746318331884,0.27137089628760913
1961,2023-03-23 17:00:00,2023-03-23 18:00:00,TAS1,1330.48,5.908,1316.946,T-V-MNSP1,2023-03-23 17:00:00,-228.3083333,-185.0233333,10.45416667,228.3083333,169.43492987084662,0.11347189009099193
1962,2023-03-23 18:00:00,2023-03-23 19:00:00,TAS1,1992.187,29.243,1971.132,T-V-MNSP1,2023-03-23 18:00:00,358.825,355.4725,12.05916667,-358.825,-5.323397659314545,0.014835637593017616
1963,2023-03-23 19:00:00,2023-03-23 20:00:00,TAS1,1719.41,29.881,1701.059,T-V-MNSP1,2023-03-23 19:00:00,195.525,161.66,2.7875,-195.525,-3.4346148634468294,0.017566116166458663
1964,2023-03-23 20:00:00,2023-03-23 21:00:00,TAS1,1515.282,29.886,1498.971,T-V-MNSP1,2023-03-23 20:00:00,77.39166667,61.57333333,0.166666667,-77.39166667,-1.5430100716422266,0.01993767724659116
1965,2023-03-23 21:00:00,2023-03-23 22:00:00,TAS1,1144.749,29.855,1132.145,T-V-MNSP1,2023-03-23 21:00:00,-126.2,-162.3841667,4.831666667,126.2,114.70835178136991,0.11488371772556008
1966,2023-03-23 22:00:00,2023-03-23 23:00:00,TAS1,988.229,17.0,977.688,T-V-MNSP1,2023-03-23 22:00:00,-269.9916667,-270.5175,8.704166667,269.9916667,240.42561899773779,0.20632348660342067
1967,2023-03-23 23:00:00,2023-03-24 00:00:00,TAS1,948.322,0.0,938.839,T-V-MNSP1,2023-03-23 23:00:00,-283.5333333,-280.14,9.294166667,283.5333333,258.2839408342898,0.2112972731778122
1968,2023-03-24 00:00:00,2023-03-24 01:00:00,TAS1,917.125,0.0,907.954,T-V-MNSP1,2023-03-24 00:00:00,-302.4583333,-296.7975,10.33416667,302.4583333,281.35372466124903,0.23244452895996365
1969,2023-03-24 01:00:00,2023-03-24 02:00:00,TAS1,926.209,0.0,916.947,T-V-MNSP1,2023-03-24 01:00:00,-297.3083333,-291.0641667,9.951666667,297.3083333,298.2192243171469,0.24559844716240364
1970,2023-03-24 02:00:00,2023-03-24 03:00:00,TAS1,913.027,0.0,903.897,T-V-MNSP1,2023-03-24 02:00:00,-310.7416667,-305.48,10.975,310.7416667,330.7150346207386,0.27227441681833175
1971,2023-03-24 03:00:00,2023-03-24 04:00:00,TAS1,931.289,0.0,921.976,T-V-MNSP1,2023-03-24 03:00:00,-294.4,-289.5058333,9.875833333,294.4,308.77072080369504,0.25384479865082427
1972,2023-03-24 04:00:00,2023-03-24 05:00:00,TAS1,949.17,0.0,939.678,T-V-MNSP1,2023-03-24 04:00:00,-332.3083333,-329.445,12.58583333,332.3083333,319.0892361029916,0.2508590129857424
1973,2023-03-24 05:00:00,2023-03-24 06:00:00,TAS1,1062.368,17.223,1051.078,T-V-MNSP1,2023-03-24 05:00:00,-315.8333333,-309.5175,11.52833333,315.8333333,256.3023884664372,0.20010470452834106
1974,2023-03-24 06:00:00,2023-03-24 07:00:00,TAS1,1394.195,29.868,1379.096,T-V-MNSP1,2023-03-24 06:00:00,-145.55,-125.5566667,2.2525,145.55,104.74593104585706,0.08829192549998956
1975,2023-03-24 07:00:00,2023-03-24 08:00:00,TAS1,1204.321,29.878,1191.121,T-V-MNSP1,2023-03-24 07:00:00,-277.8833333,-282.46,10.3475,277.8833333,211.17745769809824,0.16409444971247056
1976,2023-03-24 08:00:00,2023-03-24 09:00:00,TAS1,969.066,1.965,959.299,T-V-MNSP1,2023-03-24 08:00:00,-430.2583333,-427.7416667,20.72416667,430.2583333,356.1509322860193,0.2577194360419409
1977,2023-03-24 09:00:00,2023-03-24 10:00:00,TAS1,871.855,0.0,863.137,T-V-MNSP1,2023-03-24 09:00:00,-423.9,-423.3741667,20.35,423.9,351.4176682614994,0.2730439515425737
1978,2023-03-24 10:00:00,2023-03-24 11:00:00,TAS1,820.324,0.0,812.121,T-V-MNSP1,2023-03-24 10:00:00,-425.0583333,-437.8225,21.65,425.0583333,336.58668207003564,0.27205973540815503
1979,2023-03-24 11:00:00,2023-03-24 12:00:00,TAS1,759.948,0.0,752.348,T-V-MNSP1,2023-03-24 11:00:00,-417.225,-424.9675,20.45333333,417.225,340.20708588139615,0.2908814463752123
1980,2023-03-24 12:00:00,2023-03-24 13:00:00,TAS1,795.547,0.0,787.592,T-V-MNSP1,2023-03-24 12:00:00,-410.3,-441.9975,22.05416667,410.3,345.81894833132304,0.2886895883195839
1981,2023-03-24 13:00:00,2023-03-24 14:00:00,TAS1,789.692,0.0,781.795,T-V-MNSP1,2023-03-24 13:00:00,-409.6833333,-444.7541667,22.30916667,409.6833333,348.2500609956616,0.2922840065678109
1982,2023-03-24 14:00:00,2023-03-24 15:00:00,TAS1,801.566,0.0,793.55,T-V-MNSP1,2023-03-24 14:00:00,-410.1166667,-445.5883333,22.385,410.1166667,352.9674241052755,0.2932434982792861
1983,2023-03-24 15:00:00,2023-03-24 16:00:00,TAS1,951.942,0.0,942.422,T-V-MNSP1,2023-03-24 15:00:00,-369.4,-369.6058333,15.9475,369.4,318.6336004353796,0.24289392953874808
1984,2023-03-24 16:00:00,2023-03-24 17:00:00,TAS1,1178.056,0.0,1166.275,T-V-MNSP1,2023-03-24 16:00:00,-244.55,-229.4991667,6.849166667,244.55,192.08505557249688,0.1361508731221072
1985,2023-03-24 17:00:00,2023-03-24 18:00:00,TAS1,1396.06,0.0,1382.099,T-V-MNSP1,2023-03-24 17:00:00,-74.91666667,-63.20083333,0.995,74.91666667,51.562997892024015,0.03538946016268371
1986,2023-03-24 18:00:00,2023-03-24 19:00:00,TAS1,1636.92,0.0,1620.55,T-V-MNSP1,2023-03-24 18:00:00,133.3,130.8441667,1.416666667,-133.3,-0.0,0.0
1987,2023-03-24 19:00:00,2023-03-24 20:00:00,TAS1,1303.453,0.0,1290.419,T-V-MNSP1,2023-03-24 19:00:00,-67.23333333,-109.2816667,2.649166667,67.23333333,48.955614300085664,0.0360590212223251
1988,2023-03-24 20:00:00,2023-03-24 21:00:00,TAS1,1163.582,0.0,1151.946,T-V-MNSP1,2023-03-24 20:00:00,-224.6833333,-243.1433333,7.121666667,224.6833333,173.01546112240626,0.12568049869143832
1989,2023-03-24 21:00:00,2023-03-24 22:00:00,TAS1,1159.776,0.0,1148.178,T-V-MNSP1,2023-03-24 21:00:00,-171.7583333,-200.6208333,5.066666667,171.7583333,141.14928800186357,0.10693643658476566
1990,2023-03-24 22:00:00,2023-03-24 23:00:00,TAS1,1045.679,0.0,1035.222,T-V-MNSP1,2023-03-24 22:00:00,-258.4833333,-283.3466667,9.533333333,258.4833333,215.51359381953716,0.16658630699913896
1991,2023-03-24 23:00:00,2023-03-25 00:00:00,TAS1,981.548,0.0,971.732,T-V-MNSP1,2023-03-24 23:00:00,-290.6916667,-297.57,10.39,290.6916667,257.5126195146092,0.20398272490229225
1992,2023-03-25 00:00:00,2023-03-25 01:00:00,TAS1,952.505,0.0,942.98,T-V-MNSP1,2023-03-25 00:00:00,-285.6583333,-293.9308333,10.25416667,285.6583333,256.160305878656,0.20849122067568493
1993,2023-03-25 01:00:00,2023-03-25 02:00:00,TAS1,843.572,0.0,835.136,T-V-MNSP1,2023-03-25 01:00:00,-414.6166667,-418.9066667,19.9275,414.6166667,360.7738557246589,0.2886762039702547
1994,2023-03-25 02:00:00,2023-03-25 03:00:00,TAS1,825.946,0.0,817.686,T-V-MNSP1,2023-03-25 02:00:00,-437.1333333,-441.885,22.03416667,437.1333333,383.6889958148624,0.30577230174308345
1995,2023-03-25 03:00:00,2023-03-25 04:00:00,TAS1,845.543,0.0,837.088,T-V-MNSP1,2023-03-25 03:00:00,-424.1916667,-427.1041667,20.65166667,424.1916667,386.2835890819263,0.3062632335083899
1996,2023-03-25 04:00:00,2023-03-25 05:00:00,TAS1,845.085,0.0,836.634,T-V-MNSP1,2023-03-25 04:00:00,-437.7333333,-440.795,21.93416667,437.7333333,401.06158141911743,0.3147142671811591
1997,2023-03-25 05:00:00,2023-03-25 06:00:00,TAS1,909.115,0.0,900.024,T-V-MNSP1,2023-03-25 05:00:00,-415.15,-423.4633333,20.3375,415.15,378.25695677542774,0.28760981951850306
1998,2023-03-25 06:00:00,2023-03-25 07:00:00,TAS1,973.901,0.0,964.162,T-V-MNSP1,2023-03-25 06:00:00,-407.8666667,-405.8091667,18.74333333,407.8666667,366.41637518458344,0.267061748837863
1999,2023-03-25 07:00:00,2023-03-25 08:00:00,TAS1,978.729,0.0,968.941,T-V-MNSP1,2023-03-25 07:00:00,-438.75,-439.5083333,21.81666667,438.75,369.99499161220075,0.2628382163501797
2000,2023-03-25 08:00:00,2023-03-25 09:00:00,TAS1,1011.938,0.0,1001.819,T-V-MNSP1,2023-03-25 08:00:00,-391.5833333,-399.145,18.3975,391.5833333,315.03696397689487,0.22609188778290018
2001,2023-03-25 09:00:00,2023-03-25 10:00:00,TAS1,1024.177,0.0,1013.935,T-V-MNSP1,2023-03-25 09:00:00,-330.7333333,-351.7925,14.32333333,330.7333333,227.19499898193556,0.16895987906874252
2002,2023-03-25 10:00:00,2023-03-25 11:00:00,TAS1,994.368,0.0,984.424,T-V-MNSP1,2023-03-25 10:00:00,-334.6,-367.7775,15.56416667,334.6,224.33581352856717,0.1700771278828643
2003,2023-03-25 11:00:00,2023-03-25 12:00:00,TAS1,797.316,0.0,789.343,T-V-MNSP1,2023-03-25 11:00:00,-432.3,-447.0,22.52,432.3,294.7784475371915,0.24129671887547466
2004,2023-03-25 12:00:00,2023-03-25 13:00:00,TAS1,753.5,0.0,745.965,T-V-MNSP1,2023-03-25 12:00:00,-430.2083333,-447.0,22.52,430.2083333,308.2044649193918,0.26204000396324223
2005,2023-03-25 13:00:00,2023-03-25 14:00:00,TAS1,742.327,0.0,734.904,T-V-MNSP1,2023-03-25 13:00:00,-410.1916667,-427.6908333,20.81583333,410.1916667,312.51972871790923,0.27292019156665387
2006,2023-03-25 14:00:00,2023-03-25 15:00:00,TAS1,766.338,0.0,758.674,T-V-MNSP1,2023-03-25 14:00:00,-427.35,-446.2333333,22.44666667,427.35,345.65916834524495,0.29144365404515
2007,2023-03-25 15:00:00,2023-03-25 16:00:00,TAS1,820.21,0.0,812.008,T-V-MNSP1,2023-03-25 15:00:00,-423.3333333,-437.5808333,21.64833333,423.3333333,338.5917040348996,0.27408756989488126
2008,2023-03-25 16:00:00,2023-03-25 17:00:00,TAS1,940.558,0.0,931.153,T-V-MNSP1,2023-03-25 16:00:00,-408.5833333,-419.9408333,20.0325,408.5833333,346.2603267736321,0.258454083961979
2009,2023-03-25 17:00:00,2023-03-25 18:00:00,TAS1,1039.443,0.0,1029.049,T-V-MNSP1,2023-03-25 17:00:00,-383.55,-370.7766667,15.96,383.55,304.12518955739364,0.21529477902603192
2010,2023-03-25 18:00:00,2023-03-25 19:00:00,TAS1,1098.524,0.0,1087.539,T-V-MNSP1,2023-03-25 18:00:00,-316.8583333,-312.7783333,11.50666667,316.8583333,247.11672359292473,0.1759592657529897
2011,2023-03-25 19:00:00,2023-03-25 20:00:00,TAS1,1055.959,0.0,1045.4,T-V-MNSP1,2023-03-25 19:00:00,-337.4916667,-348.4516667,14.22,337.4916667,282.6665791827871,0.20440254720553452
2012,2023-03-25 20:00:00,2023-03-25 21:00:00,TAS1,944.665,0.0,935.218,T-V-MNSP1,2023-03-25 20:00:00,-409.325,-407.4658333,18.95416667,409.325,354.6043384165208,0.2637359596654929
2013,2023-03-25 21:00:00,2023-03-25 22:00:00,TAS1,872.19,0.0,863.468,T-V-MNSP1,2023-03-25 21:00:00,-437.8333333,-432.5933333,21.1675,437.8333333,394.97185133518747,0.30352066906253705
2014,2023-03-25 22:00:00,2023-03-25 23:00:00,TAS1,840.538,0.0,832.133,T-V-MNSP1,2023-03-25 22:00:00,-420.8416667,-416.3333333,19.6775,420.8416667,394.990483832058,0.3152421946984429
2015,2023-03-25 23:00:00,2023-03-26 00:00:00,TAS1,833.555,0.0,825.22,T-V-MNSP1,2023-03-25 23:00:00,-400.2833333,-389.6333333,17.31333333,400.2833333,381.48304864944583,0.3112868307115895
2016,2023-03-26 00:00:00,2023-03-26 01:00:00,TAS1,804.767,0.0,796.719,T-V-MNSP1,2023-03-26 00:00:00,-393.5166667,-393.3775,17.70583333,393.5166667,378.6980356246951,0.3181706331105488
2017,2023-03-26 01:00:00,2023-03-26 02:00:00,TAS1,765.985,0.0,758.325,T-V-MNSP1,2023-03-26 01:00:00,-439.1083333,-443.0141667,22.14083333,439.1083333,415.30774906967906,0.3468316252105115
2018,2023-03-26 02:00:00,2023-03-26 03:00:00,TAS1,767.428,0.0,759.754,T-V-MNSP1,2023-03-26 02:00:00,-437.2666667,-445.4516667,22.3725,437.2666667,426.67129410692525,0.35644438394133304
2019,2023-03-26 03:00:00,2023-03-26 04:00:00,TAS1,793.49,0.0,785.555,T-V-MNSP1,2023-03-26 03:00:00,-427.0333333,-446.3058333,22.45333333,427.0333333,433.44895746034314,0.3574576346786489
2020,2023-03-26 04:00:00,2023-03-26 05:00:00,TAS1,840.063,0.0,831.662,T-V-MNSP1,2023-03-26 04:00:00,-403.95,-417.5366667,19.805,403.95,439.4055800397091,0.35561776677444784
2021,2023-03-26 05:00:00,2023-03-26 06:00:00,TAS1,869.459,0.0,860.764,T-V-MNSP1,2023-03-26 05:00:00,-398.15,-413.8708333,19.43583333,398.15,438.75694653094513,0.3485201900455036
2022,2023-03-26 06:00:00,2023-03-26 07:00:00,TAS1,921.068,0.0,911.857,T-V-MNSP1,2023-03-26 06:00:00,-423.65,-438.2508333,21.68666667,423.65,404.65685225613885,0.30299867560120525
2023,2023-03-26 07:00:00,2023-03-26 08:00:00,TAS1,1004.778,0.0,994.73,T-V-MNSP1,2023-03-26 07:00:00,-417.9333333,-424.5416667,20.4475,417.9333333,451.4361409977903,0.31956385527698916
2024,2023-03-26 08:00:00,2023-03-26 09:00:00,TAS1,974.68,0.0,964.933,T-V-MNSP1,2023-03-26 08:00:00,-414.125,-429.4266667,20.86166667,414.125,458.7880348715227,0.3326821894884209
2025,2023-03-26 09:00:00,2023-03-26 10:00:00,TAS1,928.248,0.0,918.966,T-V-MNSP1,2023-03-26 09:00:00,-412.9583333,-443.3391667,22.18083333,412.9583333,461.23908007988314,0.34629525758201957
2026,2023-03-26 10:00:00,2023-03-26 11:00:00,TAS1,879.559,0.0,870.763,T-V-MNSP1,2023-03-26 10:00:00,-413.5166667,-447.0,22.52,413.5166667,460.21892246522856,0.3583479006934499
2027,2023-03-26 11:00:00,2023-03-26 12:00:00,TAS1,845.953,0.0,837.493,T-V-MNSP1,2023-03-26 11:00:00,-412.325,-445.0383333,22.33083333,412.325,477.95455720026473,0.38241932601407946
2028,2023-03-26 12:00:00,2023-03-26 13:00:00,TAS1,829.561,0.0,821.265,T-V-MNSP1,2023-03-26 12:00:00,-408.0333333,-427.3675,20.75416667,408.0333333,472.0709486751107,0.38401658563048396
2029,2023-03-26 13:00:00,2023-03-26 14:00:00,TAS1,800.486,0.0,792.481,T-V-MNSP1,2023-03-26 13:00:00,-436.55,-442.8808333,22.1425,436.55,504.04116399577674,0.4101126529727702
2030,2023-03-26 14:00:00,2023-03-26 15:00:00,TAS1,922.956,0.0,913.726,T-V-MNSP1,2023-03-26 14:00:00,-383.3916667,-371.4733333,16.725,383.3916667,442.2298546382438,0.3409327202853707
2031,2023-03-26 15:00:00,2023-03-26 16:00:00,TAS1,1132.66,0.0,1121.333,T-V-MNSP1,2023-03-26 15:00:00,-196.8833333,-206.2858333,5.255,196.8833333,202.94596043499124,0.1539549733289526
2032,2023-03-26 16:00:00,2023-03-26 17:00:00,TAS1,1432.51,17.224,1417.518,T-V-MNSP1,2023-03-26 16:00:00,-58.84166667,-34.3,2.204166667,58.84166667,51.66446891061965,0.04666103420855495
2033,2023-03-26 17:00:00,2023-03-26 18:00:00,TAS1,1951.316,55.445,1929.655,T-V-MNSP1,2023-03-26 17:00:00,347.375,365.485,13.45833333,-347.375,-9.98116599858524,0.028733115505103244
2034,2023-03-26 18:00:00,2023-03-26 19:00:00,TAS1,2023.275,62.534,2000.619,T-V-MNSP1,2023-03-26 18:00:00,411.225,440.7791667,18.49166667,-411.225,-12.853793825810913,0.03125732585764706
2035,2023-03-26 19:00:00,2023-03-26 20:00:00,TAS1,1987.638,62.44,1965.343,T-V-MNSP1,2023-03-26 19:00:00,413.5666667,446.9983333,19.02,-413.5666667,-13.139234560454842,0.03177053572836904
2036,2023-03-26 20:00:00,2023-03-26 21:00:00,TAS1,1767.332,47.376,1747.823,T-V-MNSP1,2023-03-26 20:00:00,342.1416667,331.7875,11.95,-342.1416667,-9.273996051991075,0.027105719515076752
2037,2023-03-26 21:00:00,2023-03-26 22:00:00,TAS1,1490.549,16.915,1474.989,T-V-MNSP1,2023-03-26 21:00:00,114.175,115.2791667,1.060833333,-114.175,-1.309345442576182,0.011467882133358281
2038,2023-03-26 22:00:00,2023-03-26 23:00:00,TAS1,1262.251,0.0,1249.628,T-V-MNSP1,2023-03-26 22:00:00,-25.29166667,-36.10416667,0.8325,25.29166667,24.585519545166687,0.019283975444023327
2039,2023-03-26 23:00:00,2023-03-27 00:00:00,TAS1,1162.17,0.0,1150.548,T-V-MNSP1,2023-03-26 23:00:00,-98.39166667,-99.08333333,1.505833333,98.39166667,96.02634911271576,0.07688629937485063
2040,2023-03-27 00:00:00,2023-03-27 01:00:00,TAS1,1187.659,0.0,1175.782,T-V-MNSP1,2023-03-27 00:00:00,-35.375,-36.6375,0.44,35.375,35.61911149095719,0.02940916123257116
2041,2023-03-27 01:00:00,2023-03-27 02:00:00,TAS1,1131.345,0.0,1120.031,T-V-MNSP1,2023-03-27 01:00:00,-57.25833333,-67.21666667,0.831666667,57.25833333,60.14369670713579,0.0510865893408016
2042,2023-03-27 02:00:00,2023-03-27 03:00:00,TAS1,1131.756,0.0,1120.439,T-V-MNSP1,2023-03-27 02:00:00,-85.50833333,-100.3883333,1.4475,85.50833333,95.98306430100374,0.07959142298193429
2043,2023-03-27 03:00:00,2023-03-27 04:00:00,TAS1,1155.641,0.0,1144.085,T-V-MNSP1,2023-03-27 03:00:00,-80.11666667,-98.58833333,1.406666667,80.11666667,90.13753471581259,0.07362964548234875
2044,2023-03-27 04:00:00,2023-03-27 05:00:00,TAS1,1270.149,0.0,1257.448,T-V-MNSP1,2023-03-27 04:00:00,-22.325,-38.78916667,0.87,22.325,23.942535171221188,0.018708423424483235
2045,2023-03-27 05:00:00,2023-03-27 06:00:00,TAS1,1435.795,3.311,1421.308,T-V-MNSP1,2023-03-27 05:00:00,83.33333333,48.0275,0.0725,-83.33333333,-0.1941286945937334,0.002329544335217982
2046,2023-03-27 06:00:00,2023-03-27 07:00:00,TAS1,1857.27,29.237,1837.564,T-V-MNSP1,2023-03-27 06:00:00,283.625,304.215,10.02,-283.625,-4.512683163688448,0.015910738347072538
2047,2023-03-27 07:00:00,2023-03-27 08:00:00,TAS1,1988.542,29.868,1967.499,T-V-MNSP1,2023-03-27 07:00:00,439.9166667,444.1608333,18.7725,-439.9166667,-6.678240243576032,0.015180693865663971
2048,2023-03-27 08:00:00,2023-03-27 09:00:00,TAS1,1920.958,29.881,1900.59,T-V-MNSP1,2023-03-27 08:00:00,443.8833333,447.0,19.02,-443.8833333,-6.978716020992061,0.015721960022940247
2049,2023-03-27 09:00:00,2023-03-27 10:00:00,TAS1,1800.931,29.888,1781.763,T-V-MNSP1,2023-03-27 09:00:00,402.1166667,382.4833333,14.80833333,-402.1166667,-6.745264625165974,0.01677439704382682
2050,2023-03-27 10:00:00,2023-03-27 11:00:00,TAS1,1433.487,29.83,1417.997,T-V-MNSP1,2023-03-27 10:00:00,110.9583333,108.4283333,1.028333333,-110.9583333,-2.334198931548515,0.02103671587457519
2051,2023-03-27 11:00:00,2023-03-27 12:00:00,TAS1,1208.135,29.722,1194.903,T-V-MNSP1,2023-03-27 11:00:00,-65.4,-91.885,1.63,65.4,53.0266727937193,0.06565776070811487
2052,2023-03-27 12:00:00,2023-03-27 13:00:00,TAS1,1147.088,29.668,1134.468,T-V-MNSP1,2023-03-27 12:00:00,-157.3583333,-149.2816667,3.073333333,157.3583333,128.3450523136854,0.12231756563596086
2053,2023-03-27 13:00:00,2023-03-27 14:00:00,TAS1,1412.056,29.564,1396.79,T-V-MNSP1,2023-03-27 13:00:00,49.63333333,53.7475,0.770833333,-49.63333333,-1.0505228893163037,0.021165672721024632
2054,2023-03-27 14:00:00,2023-03-27 15:00:00,TAS1,1482.25,29.394,1466.289,T-V-MNSP1,2023-03-27 14:00:00,68.65833333,77.545,1.643333333,-68.65833333,-1.376361037900455,0.02004652561670994
2055,2023-03-27 15:00:00,2023-03-27 16:00:00,TAS1,1697.252,29.554,1679.135,T-V-MNSP1,2023-03-27 15:00:00,218.1,218.5191667,4.685,-218.1,-3.838718983286037,0.017600728946749366
2056,2023-03-27 16:00:00,2023-03-27 17:00:00,TAS1,1969.746,29.511,1948.905,T-V-MNSP1,2023-03-27 16:00:00,409.6416667,428.5516667,17.58,-409.6416667,-6.202937149827056,0.015142349165300517
2057,2023-03-27 17:00:00,2023-03-27 18:00:00,TAS1,1996.094,29.777,1974.979,T-V-MNSP1,2023-03-27 17:00:00,420.825,446.6616667,18.99,-420.825,-6.344830008319076,0.01507712233902234
2058,2023-03-27 18:00:00,2023-03-27 19:00:00,TAS1,1969.175,29.849,1948.327,T-V-MNSP1,2023-03-27 18:00:00,410.5583333,446.9933333,19.02,-410.5583333,-6.289886497837222,0.015320323539118432
2059,2023-03-27 19:00:00,2023-03-27 20:00:00,TAS1,1950.199,29.876,1929.54,T-V-MNSP1,2023-03-27 19:00:00,408.9833333,446.9983333,19.02,-408.9833333,-6.332486533407342,0.015483483109964035
2060,2023-03-27 20:00:00,2023-03-27 21:00:00,TAS1,1892.819,29.876,1872.734,T-V-MNSP1,2023-03-27 20:00:00,418.35,447.0,19.02,-418.35,-6.673998870101148,0.015953146576075408
2061,2023-03-27 21:00:00,2023-03-27 22:00:00,TAS1,1841.901,29.869,1822.325,T-V-MNSP1,2023-03-27 21:00:00,417.0333333,447.0,19.02,-417.0333333,-6.835426519604186,0.016390599920431317
2062,2023-03-27 22:00:00,2023-03-27 23:00:00,TAS1,1611.47,29.892,1594.197,T-V-MNSP1,2023-03-27 22:00:00,370.5833333,378.2525,14.11583333,-370.5833333,-6.948624918378093,0.018750505740507604
2063,2023-03-27 23:00:00,2023-03-28 00:00:00,TAS1,1533.06,29.866,1516.573,T-V-MNSP1,2023-03-27 23:00:00,303.0666667,314.0583333,9.169166667,-303.0666667,-5.9683174286118765,0.0196930843421319
2064,2023-03-28 00:00:00,2023-03-28 01:00:00,TAS1,1579.84,29.866,1562.885,T-V-MNSP1,2023-03-28 00:00:00,364.9083333,369.5341667,12.88333333,-364.9083333,-6.973227257499944,0.01910953141146022
2065,2023-03-28 01:00:00,2023-03-28 02:00:00,TAS1,1455.863,29.853,1440.148,T-V-MNSP1,2023-03-28 01:00:00,268.1,268.655,6.575,-268.1,-5.55747693987007,0.020729119507161768
2066,2023-03-28 02:00:00,2023-03-28 03:00:00,TAS1,1379.161,29.867,1364.213,T-V-MNSP1,2023-03-28 02:00:00,186.4416667,189.9341667,3.163333333,-186.4416667,-4.081806330337638,0.021893208758456344
2067,2023-03-28 03:00:00,2023-03-28 04:00:00,TAS1,1367.135,29.873,1352.306,T-V-MNSP1,2023-03-28 03:00:00,149.025,156.5308333,1.941666667,-149.025,-3.2920240130562166,0.022090414447617626
2068,2023-03-28 04:00:00,2023-03-28 05:00:00,TAS1,1486.313,29.883,1470.292,T-V-MNSP1,2023-03-28 04:00:00,215.05,226.7391667,4.585833333,-215.05,-4.370791074153978,0.020324534174164043
2069,2023-03-28 05:00:00,2023-03-28 06:00:00,TAS1,1801.314,29.844,1782.144,T-V-MNSP1,2023-03-28 05:00:00,391.8416667,407.5616667,15.92083333,-391.8416667,-6.561828169325712,0.01674612152553329
2070,2023-03-28 06:00:00,2023-03-28 07:00:00,TAS1,1972.771,29.873,1951.886,T-V-MNSP1,2023-03-28 06:00:00,405.025,426.1216667,17.245,-405.025,-6.198779962046964,0.015304684802288662
2071,2023-03-28 07:00:00,2023-03-28 08:00:00,TAS1,2000.33,29.864,1979.17,T-V-MNSP1,2023-03-28 07:00:00,382.0166667,414.5491667,16.24166667,-382.0166667,-5.764308136405058,0.015089153534057204
2072,2023-03-28 08:00:00,2023-03-28 09:00:00,TAS1,1867.675,29.87,1847.841,T-V-MNSP1,2023-03-28 08:00:00,349.7666667,338.7241667,12.28583333,-349.7666667,-5.653911962300328,0.01616481071693939
2073,2023-03-28 09:00:00,2023-03-28 10:00:00,TAS1,1363.319,29.884,1348.529,T-V-MNSP1,2023-03-28 09:00:00,-36.975,-55.99583333,1.276666667,36.975,32.16695751745275,0.044785837873764896
2074,2023-03-28 10:00:00,2023-03-28 11:00:00,TAS1,1194.674,29.86,1181.57,T-V-MNSP1,2023-03-28 10:00:00,-134.725,-158.2058333,3.305,134.725,116.06794896011789,0.11086264778041237
2075,2023-03-28 11:00:00,2023-03-28 12:00:00,TAS1,1149.191,29.875,1136.542,T-V-MNSP1,2023-03-28 11:00:00,-206.9083333,-212.2183333,5.5175,206.9083333,177.8743212266982,0.15463863164661304
2076,2023-03-28 12:00:00,2023-03-28 13:00:00,TAS1,1063.605,29.874,1051.812,T-V-MNSP1,2023-03-28 12:00:00,-219.5833333,-225.425,6.241666667,219.5833333,188.02309692696343,0.17138421954200156
2077,2023-03-28 13:00:00,2023-03-28 14:00:00,TAS1,1066.518,29.852,1054.697,T-V-MNSP1,2023-03-28 13:00:00,-298.4333333,-304.5883333,11.02916667,298.4333333,249.3937593481767,0.20637018657852058
2078,2023-03-28 14:00:00,2023-03-28 15:00:00,TAS1,1154.249,6.937,1142.438,T-V-MNSP1,2023-03-28 14:00:00,-280.5833333,-273.0675,8.9175,280.5833333,256.9150127772806,0.18541676544328767
2079,2023-03-28 15:00:00,2023-03-28 16:00:00,TAS1,1238.436,0.0,1226.051,T-V-MNSP1,2023-03-28 15:00:00,-212.3333333,-208.11,5.491666667,212.3333333,220.3464646979086,0.15319025631513988
2080,2023-03-28 16:00:00,2023-03-28 17:00:00,TAS1,1575.828,0.0,1560.069,T-V-MNSP1,2023-03-28 16:00:00,-6.925,10.915,1.096666667,6.925,7.31150250956059,0.004665941611493465
2081,2023-03-28 17:00:00,2023-03-28 18:00:00,TAS1,2058.364,0.0,2037.78,T-V-MNSP1,2023-03-28 17:00:00,370.3833333,394.1266667,14.76833333,-370.3833333,-0.0,0.0
