date,Battery (Charging) -  GWh,Exports -  GWh,Imports -  GWh,Coal (Brown) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Battery (Discharging) -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Temperature Max - C,Temperature Mean - C,Temperature Min - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Brown) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Exports Market Value - AUD,Imports Market Value - AUD,Coal (Brown) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Battery (Discharging) Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2005-04-01,0.00,0.00,0.00,362.70,0.50,233.60,302.00,59.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,433422.00,712.50,165549.00,150525.00,41417.00,0.00,0.00,5.21,0.00,0.00,0.00,11534930.00,13425.00,7025280.00,9195768.00,1815761.00,0.00,0.00,0.00,0.00,0.00
2005-05-01,0.00,0.00,0.00,422.70,0.12,231.90,196.30,45.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500513.00,151.40,164298.00,100520.00,33576.00,0.00,0.00,6.28,0.00,0.00,0.00,15975678.00,7008.00,8605038.00,7122892.00,1779718.00,0.00,0.00,0.00,0.00,0.00
2005-06-01,0.00,0.00,0.00,415.60,0.08,183.60,226.70,22.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,485080.00,79.18,130123.00,114836.00,15402.00,0.00,0.00,4.75,0.00,0.00,0.00,11932632.00,2487.00,4998881.00,6481681.00,657667.00,0.00,0.00,0.00,0.00,0.00
2005-07-01,0.00,0.00,0.00,431.60,0.09,217.60,270.30,36.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,506009.00,101.60,154160.00,136161.00,25120.00,0.00,0.00,4.95,0.00,0.00,0.00,12875455.00,2270.00,6356376.00,8127850.00,1037760.00,0.00,0.00,0.00,0.00,0.00
2005-08-01,0.00,0.00,0.00,432.40,0.57,210.50,254.10,37.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,508371.00,617.80,149155.00,127717.00,26592.00,0.00,0.00,4.77,0.00,0.00,0.00,12377877.00,13396.00,6026220.00,7279711.00,968285.00,0.00,0.00,0.00,0.00,0.00
2005-09-01,0.00,0.00,0.00,413.40,0.10,200.60,243.50,34.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481264.00,103.50,142160.00,122579.00,23855.00,0.00,0.00,5.18,0.00,0.00,0.00,13129495.00,1745.00,6329780.00,7735362.00,1070634.00,0.00,0.00,0.00,0.00,0.00
2005-10-01,0.00,0.00,0.00,392.30,0.05,197.20,220.00,34.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454543.00,71.30,139724.00,110671.00,23341.00,0.00,0.00,5.04,0.00,0.00,0.00,11702737.00,1688.00,6167672.00,6757875.00,1084249.00,0.00,0.00,0.00,0.00,0.00
2005-11-01,0.00,0.00,0.00,390.10,0.27,176.90,214.40,31.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,455592.00,270.40,125342.00,108364.00,21916.00,0.00,0.00,6.46,0.00,0.00,0.00,15809308.00,6068.00,6827913.00,8495724.00,1069591.00,0.00,0.00,0.00,0.00,0.00
2005-12-01,0.00,0.00,0.00,405.60,0.54,161.90,187.40,41.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,469502.00,679.90,114734.00,95724.00,29136.00,0.00,0.00,7.87,0.00,0.00,0.00,19884065.00,23711.00,6992344.00,8094614.00,1833542.00,0.00,0.00,0.00,0.00,0.00
2006-01-01,0.00,0.00,0.00,425.30,1.36,241.30,204.60,68.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,511830.00,1534.00,171008.00,102094.00,53825.00,0.00,0.00,11.94,0.00,0.00,0.00,30811240.00,90228.00,17001627.00,13702297.00,3977431.00,0.00,0.00,0.00,0.00,0.00
2006-02-01,0.00,0.00,0.00,364.60,0.27,140.70,209.60,67.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,421780.00,332.40,99673.00,105407.00,50030.00,0.00,0.00,5.49,0.00,0.00,0.00,12753614.00,5926.00,4292367.00,6886836.00,2178284.00,0.00,0.00,0.00,0.00,0.00
2006-03-01,0.00,0.00,0.00,382.90,0.11,201.80,244.70,60.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,449747.00,127.30,143012.00,122977.00,45237.00,0.00,0.00,5.08,0.00,0.00,0.00,11902672.00,2500.00,5922133.00,7562152.00,1831980.00,0.00,0.00,0.00,0.00,0.00
2006-04-01,0.00,0.00,0.00,247.10,0.08,199.80,199.30,30.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301557.00,76.68,141592.00,101407.00,20292.00,0.00,0.00,4.47,0.00,0.00,0.00,6622991.00,2094.00,5321658.00,5513414.00,833682.00,0.00,0.00,0.00,0.00,0.00
2006-05-01,0.00,0.00,0.00,256.40,0.22,299.80,252.00,35.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312623.00,229.80,212394.00,126927.00,24450.00,0.00,0.00,6.14,0.00,0.00,0.00,9162385.00,8848.00,11180970.00,9288856.00,1257574.00,0.00,0.00,0.00,0.00,0.00
2006-06-01,0.00,0.00,0.00,395.30,0.06,288.30,295.00,22.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,461921.00,65.39,204250.00,147462.00,14743.00,0.00,0.00,6.34,0.00,0.00,0.00,14956798.00,2483.00,10796017.00,11167184.00,805422.00,0.00,0.00,0.00,0.00,0.00
2006-07-01,0.00,0.00,0.00,456.40,0.48,183.30,317.20,42.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,538345.00,572.20,129879.00,157825.00,33100.00,0.00,0.00,7.46,0.00,0.00,0.00,20746004.00,10173.00,9856671.00,14966009.00,1655776.00,0.00,0.00,0.00,0.00,0.00
2006-08-01,0.00,0.00,0.00,466.60,0.26,152.30,318.40,37.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556975.00,314.80,107914.00,156606.00,25895.00,0.00,0.00,7.56,0.00,0.00,0.00,21559809.00,9476.00,5943485.00,14058374.00,1659844.00,0.00,0.00,0.00,0.00,0.00
2006-09-01,0.00,0.00,0.00,432.80,0.00,160.60,346.10,44.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510482.00,0.30,113768.00,171098.00,31680.00,0.00,0.00,5.27,0.00,0.00,0.00,13839908.00,8.30,5134750.00,11071416.00,1369329.00,0.00,0.00,0.00,0.00,0.00
2006-10-01,0.00,0.00,0.00,423.30,0.02,156.40,359.70,38.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492126.00,22.27,110795.00,178080.00,26576.00,0.00,0.00,5.34,0.00,0.00,0.00,13738023.00,444.80,4730805.00,11532968.00,1213637.00,0.00,0.00,0.00,0.00,0.00
2006-11-01,0.00,0.00,0.00,423.50,0.18,198.20,293.40,44.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497627.00,228.70,140431.00,145016.00,33316.00,0.00,0.00,6.02,0.00,0.00,0.00,15464357.00,3513.00,7441147.00,10437484.00,1513850.00,0.00,0.00,0.00,0.00,0.00
2006-12-01,0.00,0.00,0.00,407.50,0.50,162.30,316.30,27.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,474683.00,706.00,114989.00,156784.00,22981.00,0.00,0.00,4.82,0.00,0.00,0.00,11650932.00,27940.00,4903003.00,9432228.00,824635.00,0.00,0.00,0.00,0.00,0.00
2007-01-01,0.00,0.00,0.00,400.80,0.63,232.20,388.20,59.10,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,478036.00,760.20,164527.00,191564.00,54798.00,0.00,0.00,11.28,0.00,0.00,0.00,30104757.00,22716.00,17418591.00,25800110.00,2792223.00,0.00,0.00,0.00,0.00,619.60
2007-02-01,0.00,0.00,0.00,400.50,0.83,235.70,369.80,55.23,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,482994.00,1041.00,166989.00,182523.00,52164.00,0.00,0.00,9.09,0.00,0.00,0.00,22178827.00,33562.00,12873901.00,20820106.00,2077762.00,0.00,0.00,0.00,0.00,922.90
2007-03-01,0.00,0.00,0.00,461.90,0.20,270.20,413.70,41.58,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,549665.00,230.80,191458.00,203875.00,36897.00,0.00,0.00,8.65,0.00,0.00,0.00,24980730.00,7398.00,13915546.00,21727378.00,1696946.00,0.00,0.00,0.00,0.00,1443.00
2007-04-01,0.00,0.00,0.00,449.10,0.15,337.60,118.20,80.47,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,535035.00,165.20,239185.00,64266.00,83003.00,0.00,0.00,10.99,0.00,0.00,0.00,29980045.00,10842.00,22555786.00,7984193.00,5095588.00,0.00,0.00,0.00,0.00,1674.00
2007-05-01,0.00,0.00,0.00,420.90,0.13,267.50,367.50,40.25,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,496098.00,184.90,189516.00,182491.00,36855.00,0.00,0.00,9.05,0.00,0.00,0.00,22899846.00,7310.00,14319105.00,20068870.00,1874866.00,0.00,0.00,0.00,0.00,1103.00
2007-06-01,0.00,0.00,0.00,444.60,2.33,369.50,417.40,20.13,0.00,0.00,2.93,0.00,0.03,0.00,0.00,0.00,0.00,0.00,526487.00,2365.00,261804.00,205805.00,22274.00,0.00,0.00,16.97,0.00,0.00,0.00,44641243.00,288149.00,37936734.00,41674728.00,1470709.00,0.00,0.00,351164.00,0.00,2513.00
2007-07-01,0.00,0.00,0.00,469.20,0.69,367.50,327.20,7.92,0.00,0.00,9.21,0.00,0.03,0.00,0.00,0.00,0.00,0.00,562557.00,732.90,260395.00,162434.00,8452.00,0.00,0.00,11.06,0.00,0.00,0.00,31314115.00,48513.00,24699642.00,22773985.00,274656.00,0.00,0.00,619681.00,0.00,1859.00
2007-08-01,0.00,0.00,0.00,415.20,0.15,253.90,415.20,2.80,0.00,0.00,7.96,0.00,0.04,0.00,0.00,0.00,0.00,0.00,498286.00,167.10,179876.00,204821.00,2064.00,0.00,0.00,7.15,0.00,0.00,0.00,18237180.00,5740.00,10693708.00,17779505.00,95693.00,0.00,0.00,353071.00,0.00,1810.00
2007-09-01,0.00,0.00,0.00,426.60,0.13,270.50,352.60,19.07,0.00,0.00,13.10,0.00,0.11,0.00,0.00,0.00,0.00,0.00,508294.00,131.70,191630.00,170729.00,12558.00,0.00,0.00,7.34,0.00,0.00,0.00,18963968.00,6579.00,12055127.00,15437593.00,797781.00,0.00,0.00,576387.00,0.00,4684.00
2007-10-01,0.00,0.00,0.00,395.40,0.10,209.10,412.20,4.51,0.00,0.00,15.06,0.00,0.15,0.00,0.00,0.00,0.00,0.00,469680.00,99.87,148162.00,203182.00,3262.00,0.00,0.00,6.71,0.00,0.00,0.00,16035027.00,3835.00,8143799.00,16561811.00,184314.00,0.00,0.00,562644.00,0.00,6273.00
2007-11-01,0.00,0.00,0.00,418.00,0.18,296.40,371.90,19.10,0.00,0.00,9.63,0.00,0.18,0.00,0.00,0.00,0.00,0.00,487102.00,185.50,210052.00,183827.00,15513.00,0.00,0.00,7.61,0.00,0.00,0.00,19778929.00,6113.00,12479368.00,17033704.00,629463.00,0.00,0.00,444493.00,0.00,8577.00
2007-12-01,0.00,0.00,0.00,457.60,0.52,301.50,368.40,13.11,0.00,0.00,16.11,0.00,0.25,0.00,0.00,0.00,0.00,0.00,551606.00,535.40,213598.00,179803.00,9831.00,0.00,0.00,7.62,0.00,0.00,0.00,20366896.00,24720.00,13168541.00,16860851.00,613002.00,0.00,0.00,836279.00,0.00,11694.00
2008-01-01,0.00,0.00,0.00,453.60,1.06,224.00,395.90,32.06,0.00,0.00,31.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,547050.00,1473.00,158749.00,195064.00,27232.00,0.00,0.00,5.97,0.00,0.00,0.00,16351711.00,44138.00,7959409.00,14289911.00,1123594.00,0.00,0.00,1013343.00,0.00,11018.00
2008-02-01,0.00,0.00,0.00,411.40,0.76,186.00,370.80,15.59,0.00,0.00,41.09,0.00,0.29,0.00,0.00,0.00,0.00,0.00,497528.00,1071.00,131818.00,182817.00,13233.00,0.00,0.00,21.68,0.00,0.00,0.00,51150040.00,18238.00,27473615.00,44650496.00,1830532.00,0.00,0.00,6433430.00,0.00,36507.00
2008-03-01,0.00,0.00,0.00,414.90,2.14,260.40,388.30,73.04,0.00,0.00,41.19,0.00,0.31,0.00,0.00,0.00,0.00,0.00,500756.00,2977.00,184517.00,191812.00,61298.00,0.00,0.00,16.51,0.00,0.00,0.00,40504927.00,62061.00,27491031.00,38294060.00,7033877.00,0.00,0.00,5328229.00,0.00,30521.00
2008-04-01,0.00,0.00,0.00,258.50,0.00,320.10,251.60,38.75,0.00,0.00,37.59,0.00,0.26,0.00,0.00,0.00,0.00,0.00,318965.00,3.72,226820.00,127203.00,27784.00,0.00,0.00,13.01,0.00,0.00,0.00,20650089.00,163.70,27347482.00,21143023.00,2248172.00,0.00,0.00,2826606.00,0.00,20694.00
2008-05-01,0.00,0.00,0.00,334.40,0.00,348.10,440.80,32.17,0.00,0.00,41.80,0.00,0.21,0.00,0.00,0.00,0.00,0.00,401353.00,1.18,246614.00,217431.00,23267.00,0.00,0.00,12.44,0.00,0.00,0.00,25963061.00,41.48,22459708.00,36938559.00,1390284.00,0.00,0.00,2019019.00,0.00,17543.00
2008-06-01,0.00,0.00,0.00,427.40,0.05,273.80,414.90,12.58,0.00,0.00,67.87,0.00,0.23,0.00,0.00,0.00,0.00,0.00,505546.00,56.85,194015.00,204515.00,8474.00,0.00,0.00,10.87,0.00,0.00,0.00,30995756.00,1525.00,18720584.00,28543134.00,426422.00,0.00,0.00,3915240.00,0.00,16329.00
2008-07-01,0.00,0.00,0.00,450.50,0.16,236.90,400.10,12.11,0.00,0.00,93.32,0.00,0.20,0.00,0.00,0.00,0.00,0.00,529918.00,209.70,167827.00,196518.00,8729.00,0.00,0.00,8.53,0.00,0.00,0.00,24038700.00,3632.00,13108873.00,21757750.00,452676.00,0.00,0.00,3744856.00,0.00,10823.00
2008-08-01,0.00,0.00,0.00,449.10,0.00,289.50,432.50,17.50,0.00,0.00,82.93,0.00,0.25,0.00,0.00,0.00,0.00,0.00,531917.00,0.00,205121.00,213176.00,11793.00,0.00,0.00,6.38,0.00,0.00,0.00,17120209.00,0.00,11240550.00,16714955.00,600308.00,0.00,0.00,2987410.00,0.00,9567.00
2008-09-01,0.00,0.00,0.00,421.40,0.00,195.50,388.50,35.97,0.00,0.00,95.28,0.00,0.57,0.00,0.00,0.00,0.00,0.00,497211.00,0.00,138524.00,191685.00,23690.00,0.00,0.00,5.30,0.00,0.00,0.00,13520916.00,0.00,6435783.00,12496441.00,999459.00,0.00,0.00,2826551.00,0.00,18205.00
2008-10-01,0.00,0.00,0.00,389.60,0.12,221.10,416.00,29.62,0.00,0.00,79.40,0.00,0.73,0.00,0.00,0.00,0.00,0.00,463407.00,117.20,156678.00,205018.00,20870.00,0.00,0.00,13.22,0.00,0.00,0.00,33507368.00,3775.00,13943612.00,33043280.00,1149029.00,0.00,0.00,12618568.00,0.00,63583.00
2008-11-01,0.00,0.00,0.00,402.40,0.02,225.70,338.40,23.51,0.00,0.00,79.82,0.00,0.78,0.00,0.00,0.00,0.00,0.00,464445.00,23.74,159950.00,167756.00,16129.00,0.00,0.00,5.58,0.00,0.00,0.00,13720571.00,556.80,7758362.00,11060953.00,782317.00,0.00,0.00,2838548.00,0.00,26634.00
2008-12-01,0.00,0.00,0.00,364.90,0.01,117.20,369.00,1.47,0.00,0.00,84.90,0.00,0.99,0.00,0.00,0.00,0.00,0.00,419017.00,8.84,83060.00,182010.00,1409.00,0.00,0.00,9.77,0.00,0.00,0.00,22608751.00,142.40,12155750.00,22520568.00,39149.00,0.00,0.00,2677777.00,0.00,55647.00
2009-01-01,0.00,0.00,0.00,417.90,3.90,222.10,392.80,61.17,0.00,0.00,84.90,0.00,1.09,0.00,0.00,0.00,0.00,0.00,493550.00,5140.00,157374.00,193758.00,52735.00,0.00,763.08,40.15,0.00,0.00,0.00,102221667.00,365331.00,55411625.00,90498274.00,9916372.00,0.00,0.00,27147414.00,0.00,250143.00
2009-02-01,0.00,0.00,0.00,359.50,0.75,221.80,359.20,48.81,0.00,0.00,83.13,0.00,1.01,0.00,0.00,0.00,0.00,0.00,432197.00,987.60,157160.00,176971.00,39404.00,0.00,751.70,6.24,0.00,0.00,0.00,13992240.00,-26116.00,8515757.00,13438414.00,1423931.00,0.00,0.00,3083798.00,0.00,38987.00
2009-03-01,0.00,0.00,0.00,438.30,0.00,95.33,375.30,15.73,0.00,0.00,79.70,0.00,1.09,0.00,0.00,0.00,0.00,0.00,529861.00,0.00,67548.00,184182.00,11584.00,0.00,789.73,5.31,0.00,0.00,0.00,13973741.00,0.00,3162939.00,11541325.00,364672.00,0.00,0.00,2517140.00,0.00,34661.00
2009-04-01,0.00,0.00,0.00,401.80,0.10,207.80,328.10,27.66,0.00,0.00,75.34,0.00,0.90,0.00,0.00,0.00,0.00,0.00,478696.00,139.70,147260.00,162927.00,20854.00,0.00,778.13,5.86,0.00,0.00,0.00,13975534.00,2121.00,7503916.00,11481146.00,898428.00,0.00,0.00,2720751.00,0.00,31826.00
2009-05-01,0.00,0.00,0.00,413.30,0.00,246.60,356.60,26.63,0.00,0.00,69.13,0.00,0.70,0.00,0.00,0.00,0.00,0.00,500002.00,0.00,174707.00,175537.00,18775.00,0.00,781.31,5.59,0.00,0.00,0.00,13863828.00,0.00,8363776.00,11822713.00,802803.00,0.00,0.00,2139227.00,0.00,23572.00
2009-06-01,0.00,0.00,0.00,400.30,0.15,235.70,368.80,20.80,0.00,0.00,100.70,0.00,0.74,0.00,0.00,0.00,0.00,0.00,473367.00,165.90,167039.00,182428.00,15180.00,0.00,744.09,5.19,0.00,0.00,0.00,12182806.00,5075.00,7769081.00,11748230.00,566600.00,0.00,0.00,2797277.00,0.00,23036.00
2009-07-01,0.00,-44.52,80.34,459.60,0.08,149.90,377.50,19.17,0.00,0.00,143.70,0.00,0.63,0.00,0.00,0.00,27816.00,95656.00,549322.00,108.60,106186.00,186286.00,13769.00,0.00,778.83,27.24,0.00,0.00,0.00,12565539.00,1548.00,4026265.00,10423846.00,329442.00,0.00,0.00,3724182.00,0.00,17154.00
2009-08-01,0.00,-49.06,85.96,430.60,0.00,117.10,352.50,12.84,0.00,0.00,161.60,0.00,0.75,0.00,0.00,0.00,28335.00,104368.00,513092.00,3.40,82986.00,174172.00,8747.00,0.00,769.23,22.80,0.00,0.00,0.00,9793222.00,40.20,2648608.00,8165443.00,207475.00,0.00,0.00,3509086.00,0.00,16986.00
2009-09-01,0.00,-28.98,109.90,275.60,0.02,142.70,350.40,41.51,0.00,0.00,139.80,0.00,1.69,0.00,0.00,0.00,16490.00,133416.00,345731.00,21.38,101141.00,172391.00,29553.00,0.00,742.78,26.29,0.00,0.00,0.00,6991823.00,117.70,3776592.00,9329808.00,1094422.00,0.00,0.00,3714298.00,0.00,44319.00
2009-10-01,0.00,-30.65,96.66,255.00,0.00,153.40,392.70,56.01,0.00,0.00,122.90,0.00,2.15,0.00,0.00,0.00,16858.00,117196.00,323830.00,0.00,108670.00,193748.00,42912.00,0.00,735.64,27.80,0.00,0.00,0.00,7005698.00,0.00,4260791.00,10981295.00,1510391.00,0.00,0.00,3475000.00,0.00,60023.00
2009-11-01,0.00,-49.35,65.65,364.90,1.83,210.90,345.90,108.30,0.00,0.00,114.30,0.00,2.28,0.00,0.00,0.00,33014.00,74588.00,440778.00,2651.00,149444.00,170978.00,88604.00,0.00,769.10,188.46,0.00,0.00,0.00,82146493.00,32337.00,42515736.00,69518267.00,19459227.00,0.00,0.00,15167934.00,0.00,450230.00
2009-12-01,0.00,-60.55,64.11,472.10,0.28,125.80,351.60,33.22,0.00,0.00,110.50,0.00,2.87,0.00,0.00,0.00,40831.00,77435.00,568306.00,381.20,89125.00,173177.00,24860.00,0.00,813.50,23.69,0.00,0.00,0.00,11283482.00,6380.00,3014272.00,8389684.00,728487.00,0.00,0.00,2779035.00,0.00,68487.00
2010-01-01,0.00,-49.48,86.87,451.30,0.80,158.60,370.40,47.36,0.00,0.00,112.10,0.00,3.12,0.00,0.00,0.00,32537.00,101887.00,542727.00,1155.00,112381.00,182002.00,38830.00,0.00,803.47,157.46,0.00,0.00,0.00,47330933.00,4200699.00,36291886.00,42243611.00,33399370.00,0.00,0.00,17144644.00,0.00,303989.00
2010-02-01,0.00,-50.10,76.11,391.40,1.47,194.90,352.20,53.42,0.00,0.00,107.10,0.00,2.79,0.00,0.00,0.00,32914.00,89005.00,479278.00,2084.00,138084.00,173407.00,44687.00,0.00,793.28,204.51,0.00,0.00,0.00,61776240.00,6623904.00,49709170.00,56023088.00,47816352.00,0.00,0.00,6387954.00,0.00,368523.00
2010-03-01,0.00,-35.49,68.56,442.90,0.15,144.10,353.70,26.25,0.00,0.00,113.60,0.00,2.93,0.00,0.00,0.00,23568.00,81804.00,536176.00,215.30,102113.00,173812.00,19882.00,0.00,799.48,24.65,0.00,0.00,0.00,10552983.00,2200.00,4003987.00,8674217.00,775433.00,0.00,0.00,2355665.00,0.00,69112.00
2010-04-01,0.00,-17.97,112.20,340.80,0.35,267.40,174.30,36.47,0.00,0.00,95.39,0.00,2.38,0.00,0.00,0.00,11731.00,134636.00,412582.00,422.70,189442.00,89617.00,28795.00,0.00,836.29,31.12,0.00,0.00,0.00,9123317.00,32810.00,8233203.00,4349018.00,1276194.00,0.00,0.00,2204738.00,0.00,70417.00
2010-05-01,0.00,-55.41,63.61,387.90,0.00,259.10,343.70,33.18,0.00,0.00,80.94,0.00,1.86,0.00,0.00,0.00,38630.00,75981.00,465734.00,3.69,183616.00,170455.00,25010.00,0.00,792.59,30.98,0.00,0.00,0.00,11616828.00,499.80,8565683.00,10882442.00,1221041.00,0.00,0.00,2131546.00,0.00,55672.00
2010-06-01,0.00,-10.42,151.10,279.90,0.14,228.10,393.70,62.46,0.00,0.00,84.60,0.00,1.99,0.00,0.00,0.00,6137.00,179564.00,351269.00,162.90,161656.00,194308.00,47094.00,0.00,780.03,37.24,0.00,0.00,0.00,9663128.00,9676.00,9284473.00,13890999.00,2458603.00,0.00,0.00,2536285.00,0.00,70485.00
2010-07-01,0.00,-30.01,137.60,411.60,0.05,220.30,396.00,21.98,0.00,0.00,108.10,0.00,1.70,0.00,0.00,0.00,16828.00,164590.00,489804.00,57.81,156093.00,195456.00,15927.00,0.00,794.16,30.29,0.00,0.00,0.00,12058383.00,-18393.00,7099568.00,11819841.00,726255.00,0.00,0.00,2563243.00,0.00,49810.00
2010-08-01,0.00,-56.95,86.33,416.40,0.03,202.80,362.60,18.93,0.00,0.00,196.00,0.00,2.02,0.00,0.00,0.00,31264.00,103267.00,488691.00,36.54,143676.00,178589.00,14171.00,0.00,731.70,27.39,0.00,0.00,0.00,11159299.00,615.90,5896963.00,9969151.00,650771.00,0.00,0.00,4477802.00,0.00,52485.00
2010-09-01,0.00,-45.07,74.09,340.50,0.15,231.90,357.70,37.19,0.00,0.00,139.00,0.00,4.63,0.00,0.00,0.00,26311.00,88548.00,384932.00,192.50,164326.00,176223.00,26843.00,0.00,717.56,26.70,0.00,0.00,0.00,10959419.00,78649.00,7694465.00,12149484.00,1164619.00,0.00,0.00,3703423.00,0.00,116070.00
2010-10-01,0.00,-45.69,108.90,313.50,0.06,176.30,279.10,38.52,0.00,0.00,169.40,0.00,5.78,0.00,0.00,0.00,22749.00,128251.00,357585.00,80.47,124934.00,135487.00,29157.00,0.00,723.73,24.07,0.00,0.00,0.00,5261478.00,4721.00,6218055.00,8216098.00,1683801.00,0.00,0.00,1587375.00,0.00,128320.00
2010-11-01,0.00,-23.19,134.00,377.70,0.30,140.30,270.90,25.78,0.00,0.00,216.60,0.00,6.20,0.00,0.00,0.00,12373.00,148861.00,440726.00,361.80,99435.00,129508.00,20982.00,0.00,724.36,25.09,0.00,0.00,0.00,8271325.00,27342.00,3472596.00,6047286.00,849713.00,0.00,0.00,3538205.00,0.00,140041.00
2010-12-01,0.00,-58.81,78.94,387.50,0.07,129.40,334.50,14.80,0.00,0.00,281.80,0.00,7.93,0.00,0.00,0.00,30722.00,85507.00,448524.00,91.45,91677.00,165055.00,13869.00,0.00,662.56,18.74,0.00,0.00,0.00,7120142.00,3067.00,2789711.00,6330280.00,453379.00,0.00,0.00,4181367.00,0.00,139506.00
2011-01-01,0.00,-62.04,74.81,380.50,1.11,258.00,378.80,35.47,0.00,0.00,226.20,0.00,8.96,0.00,0.00,0.00,36155.00,87645.00,440980.00,1406.00,182802.00,186668.00,27618.00,0.00,689.15,175.30,0.00,0.00,0.00,22429273.00,5082904.00,72399964.00,43041745.00,32964605.00,0.00,0.00,11251996.00,0.00,923170.00
2011-02-01,0.00,-91.88,49.70,382.10,0.26,246.50,319.40,15.78,0.00,0.00,265.50,0.00,8.46,0.00,0.00,0.00,55788.00,57067.00,461407.00,350.40,174629.00,157828.00,12182.00,0.00,680.23,32.55,0.00,0.00,0.00,11394021.00,24140.00,9407457.00,10247885.00,1012463.00,0.00,0.00,7050089.00,0.00,253794.00
2011-03-01,0.00,-72.35,60.36,386.70,0.72,165.30,301.20,34.10,0.00,0.00,302.10,0.00,9.49,0.00,0.00,0.00,40470.00,71976.00,447193.00,1007.00,117101.00,149657.00,25692.00,0.00,655.41,23.14,0.00,0.00,0.00,8848803.00,18420.00,3186973.00,6887697.00,879783.00,0.00,0.00,5766685.00,0.00,212291.00
2011-04-01,0.00,-22.18,106.40,321.50,0.09,140.10,273.90,26.84,0.00,0.00,233.60,0.00,8.08,0.00,0.00,0.00,11437.00,130053.00,363527.00,89.17,99268.00,136039.00,19969.00,0.00,682.72,27.75,0.00,0.00,0.00,8721486.00,2507.00,4057481.00,7662151.00,763896.00,0.00,0.00,5944131.00,0.00,220342.00
2011-05-01,0.00,-44.85,71.97,291.60,0.12,249.40,382.00,21.97,0.00,0.00,225.40,0.00,6.76,0.00,0.00,0.00,23524.00,85838.00,329746.00,159.80,176715.00,188528.00,17193.00,0.00,646.84,34.64,0.00,0.00,0.00,9153881.00,-26529.00,8779458.00,12736474.00,798589.00,0.00,0.00,6256684.00,0.00,227101.00
