,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,New_Energy,New_Emissions,New_Intensity_Index
792,2021-02-03 00:00:00,2021-02-03 01:00:00,QLD1,5901.802,4813.701,5531.434,2021-03-02 00:00:00,18.49,36.68,18.49,14.952898448614928,0.8700396435065805
793,2021-02-03 01:00:00,2021-02-03 02:00:00,QLD1,5704.734,4669.19,5347.386,2021-03-02 01:00:00,83.535,65.24000000000001,83.535,66.39282739957898,0.8719668040466024
794,2021-02-03 02:00:00,2021-02-03 03:00:00,QLD1,5644.386,4598.51,5288.62,2021-03-02 02:00:00,133.9,134.09,133.9,105.82900057449797,0.8675558597431635
795,2021-02-03 03:00:00,2021-02-03 04:00:00,QLD1,5690.468,4675.748,5335.359,2021-03-02 03:00:00,74.215,70.88499999999999,74.215,59.19703017475013,0.8752898158292594
796,2021-02-03 04:00:00,2021-02-03 05:00:00,QLD1,5725.918,4724.231,5368.242,2021-03-02 04:00:00,8.335,21.58,8.335,6.452348911935061,0.8798689852134424
797,2021-02-03 05:00:00,2021-02-03 06:00:00,QLD1,5767.286,4761.584,5396.015,2021-03-02 05:00:00,173.535,200.065,173.535,131.43127388748673,0.878529732902566
798,2021-02-03 06:00:00,2021-02-03 07:00:00,QLD1,6401.024,5059.668,6001.97,2021-03-02 06:00:00,163.4,137.83499999999998,163.4,123.85325956735245,0.8407477993319706
799,2021-02-03 07:00:00,2021-02-03 08:00:00,QLD1,6919.63,5114.301,6521.124,2021-03-02 07:00:00,-176.245,-184.575,-176.245,-138.22310076376405,0.7842667920438257
800,2021-02-03 08:00:00,2021-02-03 09:00:00,QLD1,6838.543,4998.704,6450.753,2021-03-02 08:00:00,-392.145,-389.965,-392.145,-303.874102772188,0.774902402866766
801,2021-02-03 09:00:00,2021-02-03 10:00:00,QLD1,6582.847,4587.639,6216.775,2021-03-02 09:00:00,-301.205,-255.18,-301.205,-222.27277084903346,0.7379451564516972
802,2021-02-03 10:00:00,2021-02-03 11:00:00,QLD1,6559.143,4552.697,6192.975,2021-03-02 10:00:00,-204.12,-166.665,-204.12,-150.05655789664902,0.735138927575196
803,2021-02-03 11:00:00,2021-02-03 12:00:00,QLD1,6361.609,4409.358,6012.478,2021-03-02 11:00:00,-303.7,-276.815,-303.7,-222.72381281062485,0.7333678393500983
804,2021-02-03 12:00:00,2021-02-03 13:00:00,QLD1,6415.665,4659.236,6056.285,2021-03-02 12:00:00,-304.33,-300.015,-304.33,-234.12790050005904,0.7693224476721291
805,2021-02-03 13:00:00,2021-02-03 14:00:00,QLD1,6467.411,4769.053,6105.095,2021-03-02 13:00:00,-126.125,-98.405,-126.125,-98.5237428123559,0.7811595069364196
806,2021-02-03 14:00:00,2021-02-03 15:00:00,QLD1,6644.088,4896.948,6270.095,2021-03-02 14:00:00,-96.465,-84.67,-96.465,-75.33922353967525,0.7810006068488596
807,2021-02-03 15:00:00,2021-02-03 16:00:00,QLD1,7175.646,5235.435,6771.67,2021-03-02 15:00:00,-227.19,-225.345,-227.19,-175.6492087845391,0.773137940862446
808,2021-02-03 16:00:00,2021-02-03 17:00:00,QLD1,7578.611,5565.994,7144.88,2021-03-02 16:00:00,-271.755,-260.39,-271.755,-211.70218386732876,0.77901854194892
809,2021-02-03 17:00:00,2021-02-03 18:00:00,QLD1,7597.888,5647.682,7147.43,2021-03-02 17:00:00,-74.095,-60.019999999999996,-74.095,-58.547617505872736,0.7901696134134926
810,2021-02-03 18:00:00,2021-02-03 19:00:00,QLD1,7521.646,5797.281,7055.093,2021-03-02 18:00:00,237.655,222.555,237.655,205.98752506297924,0.8231833219882244
811,2021-02-03 19:00:00,2021-02-03 20:00:00,QLD1,7583.629,5886.526,7118.011,2021-03-02 19:00:00,388.54999999999995,366.195,388.54999999999995,334.6756092386379,0.8287685411786618
812,2021-02-03 20:00:00,2021-02-03 21:00:00,QLD1,7571.252,5889.9,7110.652,2021-03-02 20:00:00,138.53,126.29499999999999,138.53,116.09903183144372,0.8285071380234961
813,2021-02-03 21:00:00,2021-02-03 22:00:00,QLD1,7245.945,5631.971,6803.838,2021-03-02 21:00:00,-104.17,-132.26999999999998,-104.17,-86.22815814691648,0.8277638297678458
814,2021-02-03 22:00:00,2021-02-03 23:00:00,QLD1,6831.046,5291.045,6410.709,2021-03-02 22:00:00,-55.69,-60.51,-55.69,-45.963448980448184,0.8253447473594574
815,2021-02-03 23:00:00,2021-02-04 00:00:00,QLD1,6553.79,5093.859,6150.58,2021-03-02 23:00:00,-148.21,-162.11,-148.21,-122.74628447886217,0.8281916502183534
816,2021-02-04 00:00:00,2021-02-04 01:00:00,QLD1,5968.295,4802.693,5593.285,2021-04-02 00:00:00,-141.345,-144.60500000000002,-141.345,-121.36636021318421,0.858653367386071
817,2021-02-04 01:00:00,2021-02-04 02:00:00,QLD1,5799.913,4675.782,5434.184,2021-04-02 01:00:00,57.89500000000001,47.56,57.89500000000001,48.83852430512439,0.860260845538661
818,2021-02-04 02:00:00,2021-02-04 03:00:00,QLD1,5799.982,4675.691,5442.067,2021-04-02 02:00:00,-38.260000000000005,-32.905,-38.260000000000005,-32.87205719076961,0.8591755669307268
819,2021-02-04 03:00:00,2021-02-04 04:00:00,QLD1,5818.264,4697.775,5463.753,2021-04-02 03:00:00,-113.235,-112.6,-113.235,-97.36028552626738,0.8598073521991203
820,2021-02-04 04:00:00,2021-02-04 05:00:00,QLD1,5715.697,4612.553,5369.044,2021-04-02 04:00:00,-96.69,-85.845,-96.69,-83.06651045698266,0.8591013595716481
821,2021-02-04 05:00:00,2021-02-04 06:00:00,QLD1,5742.069,4690.039,5388.763,2021-04-02 05:00:00,136.185,146.305,136.185,118.28301994589933,0.8702927194872964
822,2021-02-04 06:00:00,2021-02-04 07:00:00,QLD1,6336.554,4957.618,5955.279,2021-04-02 06:00:00,194.975,171.365,194.975,161.00174125823688,0.8322615198101145
823,2021-02-04 07:00:00,2021-02-04 08:00:00,QLD1,6841.966,4896.987,6460.335,2021-04-02 07:00:00,-216.92,-190.35,-216.92,-164.4271419423296,0.7580082147442819
824,2021-02-04 08:00:00,2021-02-04 09:00:00,QLD1,6927.924,4855.381,6547.548,2021-04-02 08:00:00,-655.82,-676.805,-655.82,-486.3280066705889,0.7415571447509816
825,2021-02-04 09:00:00,2021-02-04 10:00:00,QLD1,6605.75,4615.363,6249.979,2021-04-02 09:00:00,-609.39,-596.875,-609.39,-450.0104814064175,0.7384605612274858
826,2021-02-04 10:00:00,2021-02-04 11:00:00,QLD1,6518.445,4642.397,6163.09,2021-04-02 10:00:00,-474.755,-474.955,-474.755,-357.6130135589453,0.753258024789513
827,2021-02-04 11:00:00,2021-02-04 12:00:00,QLD1,6521.855,4658.922,6164.286,2021-04-02 11:00:00,-272.385,-282.03,-272.385,-205.8665787035189,0.7557926416782089
828,2021-02-04 12:00:00,2021-02-04 13:00:00,QLD1,6598.139,4739.177,6232.675,2021-04-02 12:00:00,-357.60499999999996,-351.13,-357.60499999999996,-271.9142889826599,0.7603760825006918
829,2021-02-04 13:00:00,2021-02-04 14:00:00,QLD1,6585.669,4708.373,6216.292,2021-04-02 13:00:00,-238.84,-208.70499999999998,-238.84,-180.9033113824125,0.7574246833964684
830,2021-02-04 14:00:00,2021-02-04 15:00:00,QLD1,6912.915,4951.991,6516.73,2021-04-02 14:00:00,-106.67500000000001,-93.995,-106.67500000000001,-81.06115182384417,0.7598889320257247
831,2021-02-04 15:00:00,2021-02-04 16:00:00,QLD1,7576.53,5375.477,7147.518,2021-04-02 15:00:00,-256.065,-259.42,-256.065,-192.58034999072405,0.7520760353454163
832,2021-02-04 16:00:00,2021-02-04 17:00:00,QLD1,7999.045,5707.206,7545.074,2021-04-02 16:00:00,-282.89,-247.895,-282.89,-213.98219624353584,0.7564148476211102
833,2021-02-04 17:00:00,2021-02-04 18:00:00,QLD1,8110.913,5860.138,7644.871,2021-04-02 17:00:00,-72.94999999999999,-70.99000000000001,-72.94999999999999,-55.91946117861242,0.766545046999485
834,2021-02-04 18:00:00,2021-02-04 19:00:00,QLD1,8073.91,6199.701,7591.43,2021-04-02 18:00:00,272.245,251.66500000000002,272.245,213.52800734948428,0.8155511268394846
835,2021-02-04 19:00:00,2021-02-04 20:00:00,QLD1,8080.715,6259.976,7600.086,2021-04-02 19:00:00,313.115,301.175,313.115,249.32442672795162,0.8225875251656
836,2021-02-04 20:00:00,2021-02-04 21:00:00,QLD1,7629.63,5910.843,7167.033,2021-04-02 20:00:00,362.21,358.68,362.21,299.1490248681461,0.8247830525416892
837,2021-02-04 21:00:00,2021-02-04 22:00:00,QLD1,7212.161,5569.598,6775.725,2021-04-02 21:00:00,327.59000000000003,321.88,327.59000000000003,269.1724747169849,0.8219782558871435
838,2021-02-04 22:00:00,2021-02-04 23:00:00,QLD1,6930.058,5328.485,6514.508,2021-04-02 22:00:00,171.69,165.76,171.69,144.96881377276995,0.8186197617499168
839,2021-02-04 23:00:00,2021-02-05 00:00:00,QLD1,6769.027,5264.841,6361.783,2021-04-02 23:00:00,-140.62,-200.285,-140.62,-116.37334084171057,0.8275731819208546
840,2021-02-05 00:00:00,2021-02-05 01:00:00,QLD1,5888.655,4708.914,5534.843,2021-05-02 00:00:00,-47.57,-10.175,-47.57,-40.471435048835176,0.8507764357543656
841,2021-02-05 01:00:00,2021-02-05 02:00:00,QLD1,5766.841,4584.152,5423.176,2021-05-02 01:00:00,211.995,210.83,211.995,173.57167442972428,0.8442909140520712
842,2021-02-05 02:00:00,2021-02-05 03:00:00,QLD1,5691.618,4607.37,5345.637,2021-05-02 02:00:00,81.36,85.08000000000001,81.36,67.55628421512608,0.8614204659068591
843,2021-02-05 03:00:00,2021-02-05 04:00:00,QLD1,5599.574,4578.089,5255.34,2021-05-02 03:00:00,180.965,205.34,180.965,148.79007045271504,0.8695021840115141
844,2021-02-05 04:00:00,2021-02-05 05:00:00,QLD1,5611.352,4616.611,5267.003,2021-05-02 04:00:00,206.48999999999998,215.925,206.48999999999998,168.8592698733499,0.8742991486192364
845,2021-02-05 05:00:00,2021-02-05 06:00:00,QLD1,5747.332,4676.576,5397.329,2021-05-02 05:00:00,267.59,297.5,267.59,210.5453229728525,0.8626992412376687
846,2021-02-05 06:00:00,2021-02-05 07:00:00,QLD1,6374.155,4934.641,5998.28,2021-05-02 06:00:00,254.17000000000002,231.14000000000001,254.17000000000002,214.56614874338922,0.8235503120766082
847,2021-02-05 07:00:00,2021-02-05 08:00:00,QLD1,6905.456,4873.384,6521.853,2021-05-02 07:00:00,-128.6,-109.44500000000001,-128.6,-96.09495681672064,0.7472391665374856
848,2021-02-05 08:00:00,2021-02-05 09:00:00,QLD1,6872.714,4767.145,6489.84,2021-05-02 08:00:00,-384.255,-395.075,-384.255,-282.2564657949965,0.7345550891855579
849,2021-02-05 09:00:00,2021-02-05 10:00:00,QLD1,6675.098,4606.606,6307.489,2021-05-02 09:00:00,-301.765,-273.76,-301.765,-220.39078618924265,0.7303391254427871
850,2021-02-05 10:00:00,2021-02-05 11:00:00,QLD1,6609.95,4599.149,6244.237,2021-05-02 10:00:00,-339.91999999999996,-303.215,-339.91999999999996,-250.36569369163917,0.7365429915616591
851,2021-02-05 11:00:00,2021-02-05 12:00:00,QLD1,6693.276,4669.406,6327.691,2021-05-02 11:00:00,-353.405,-338.83500000000004,-353.405,-260.78887661075737,0.7379320513596508
852,2021-02-05 12:00:00,2021-02-05 13:00:00,QLD1,6766.831,4724.718,6402.31,2021-05-02 12:00:00,-319.245,-295.45,-319.245,-235.5934963958321,0.7379708261549346
853,2021-02-05 13:00:00,2021-02-05 14:00:00,QLD1,6955.051,4838.878,6579.901,2021-05-02 13:00:00,-235.875,-222.34,-235.875,-173.46314910361113,0.7354028578849439
854,2021-02-05 14:00:00,2021-02-05 15:00:00,QLD1,7160.719,4979.628,6771.482,2021-05-02 14:00:00,-164.5,-106.27,-164.5,-120.97038816613556,0.7353822988822831
855,2021-02-05 15:00:00,2021-02-05 16:00:00,QLD1,7753.031,5462.285,7318.465,2021-05-02 15:00:00,-271.67,-289.8,-271.67,-202.76642246017437,0.7463703112606264
856,2021-02-05 16:00:00,2021-02-05 17:00:00,QLD1,8137.305,5778.972,7672.179,2021-05-02 16:00:00,-228.58,-204.185,-228.58,-172.17500005669837,0.7532373788463486
857,2021-02-05 17:00:00,2021-02-05 18:00:00,QLD1,8080.784,6002.761,7605.15,2021-05-02 17:00:00,-195.94,-196.265,-195.94,-154.65585693115852,0.7893021176439651
858,2021-02-05 18:00:00,2021-02-05 19:00:00,QLD1,7719.443,6015.909,7249.64,2021-05-02 18:00:00,156.775,170.67499999999998,156.775,118.91805886656701,0.8283126261310724
859,2021-02-05 19:00:00,2021-02-05 20:00:00,QLD1,7666.039,6019.493,7210.229,2021-05-02 19:00:00,282.265,257.39,282.265,217.80027030576258,0.8324722409261539
860,2021-02-05 20:00:00,2021-02-05 21:00:00,QLD1,7408.983,5842.415,6952.242,2021-05-02 20:00:00,413.45500000000004,369.52000000000004,413.45500000000004,314.6541041767347,0.8359112659910848
861,2021-02-05 21:00:00,2021-02-05 22:00:00,QLD1,7069.515,5591.233,6630.209,2021-05-02 21:00:00,355.90999999999997,356.69,355.90999999999997,269.3844764730866,0.8388945960515541
862,2021-02-05 22:00:00,2021-02-05 23:00:00,QLD1,6733.636,5290.18,6321.927,2021-05-02 22:00:00,314.22,312.495,314.22,242.41617802213597,0.8337060915049254
863,2021-02-05 23:00:00,2021-02-06 00:00:00,QLD1,6344.289,5039.115,5959.995,2021-05-02 23:00:00,222.45499999999998,224.295,222.45499999999998,176.29773031590912,0.8435834871799868
864,2021-02-06 00:00:00,2021-02-06 01:00:00,QLD1,5866.004,4789.784,5505.185,2021-06-02 00:00:00,168.75,175.81,168.75,138.86009580786993,0.868646555839619
865,2021-02-06 01:00:00,2021-02-06 02:00:00,QLD1,5685.629,4650.337,5338.719,2021-06-02 01:00:00,287.09999999999997,275.745,287.09999999999997,232.40019635381523,0.8679157997002419
866,2021-02-06 02:00:00,2021-02-06 03:00:00,QLD1,5698.786,4630.354,5353.548,2021-06-02 02:00:00,146.13500000000002,153.045,146.13500000000002,117.69008784084707,0.8633305024745694
867,2021-02-06 03:00:00,2021-02-06 04:00:00,QLD1,5667.577,4610.125,5323.636,2021-06-02 03:00:00,49.635,57.339999999999996,49.635,39.56473984737185,0.8653369129990599
868,2021-02-06 04:00:00,2021-02-06 05:00:00,QLD1,5663.652,4642.399,5317.82,2021-06-02 04:00:00,42.669999999999995,51.425000000000004,42.669999999999995,33.695997184455265,0.872326036833285
869,2021-02-06 05:00:00,2021-02-06 06:00:00,QLD1,5648.605,4648.816,5302.465,2021-06-02 05:00:00,75.99,93.74000000000001,75.99,57.62767382675717,0.8750549505065593
870,2021-02-06 06:00:00,2021-02-06 07:00:00,QLD1,6051.035,4817.904,5687.018,2021-06-02 06:00:00,65.77,65.93,65.77,48.84613288254408,0.8459811369517779
871,2021-02-06 07:00:00,2021-02-06 08:00:00,QLD1,6303.497,4481.705,5951.171,2021-06-02 07:00:00,-453.43,-415.705,-453.43,-341.4688467446154,0.7530795199801853
872,2021-02-06 08:00:00,2021-02-06 09:00:00,QLD1,6541.128,4521.688,6176.878,2021-06-02 08:00:00,-624.31,-629.9350000000001,-624.31,-457.0164790821512,0.7320345326554937
873,2021-02-06 09:00:00,2021-02-06 10:00:00,QLD1,6478.932,4496.449,6121.654,2021-06-02 09:00:00,-656.5550000000001,-621.665,-656.5550000000001,-482.2497438102513,0.7345153777067438
874,2021-02-06 10:00:00,2021-02-06 11:00:00,QLD1,6453.096,4474.182,6099.941,2021-06-02 10:00:00,-596.1850000000001,-596.3149999999999,-596.1850000000001,-437.28950750015457,0.7334795533268272
875,2021-02-06 11:00:00,2021-02-06 12:00:00,QLD1,6586.835,4578.573,6231.654,2021-06-02 11:00:00,-629.285,-631.54,-629.285,-462.3535437469731,0.7347283722748408
876,2021-02-06 12:00:00,2021-02-06 13:00:00,QLD1,6740.557,4709.781,6379.777,2021-06-02 12:00:00,-693.0550000000001,-693.44,-693.0550000000001,-511.6381451820338,0.7382359916341904
877,2021-02-06 13:00:00,2021-02-06 14:00:00,QLD1,6789.676,4735.421,6426.452,2021-06-02 13:00:00,-598.3699999999999,-588.095,-598.3699999999999,-440.9172998989177,0.7368639803113756
878,2021-02-06 14:00:00,2021-02-06 15:00:00,QLD1,6945.131,4887.083,6565.521,2021-06-02 14:00:00,-403.4,-388.66499999999996,-403.4,-300.27309061992185,0.7443557030736783
879,2021-02-06 15:00:00,2021-02-06 16:00:00,QLD1,7540.816,5239.339,7126.587,2021-06-02 15:00:00,-399.64500000000004,-422.85,-399.64500000000004,-293.81183933557537,0.7351820724282184
880,2021-02-06 16:00:00,2021-02-06 17:00:00,QLD1,7736.59,5521.557,7296.882,2021-06-02 16:00:00,-326.67,-313.185,-326.67,-247.19147509717166,0.7567008757987316
881,2021-02-06 17:00:00,2021-02-06 18:00:00,QLD1,7950.304,6079.252,7478.572,2021-06-02 17:00:00,134.54,140.085,134.54,98.14891850642233,0.8114160041920337
882,2021-02-06 18:00:00,2021-02-06 19:00:00,QLD1,8036.108,6423.526,7547.982,2021-06-02 18:00:00,186.205,178.96,186.205,147.43927029761113,0.8495999993661404
883,2021-02-06 19:00:00,2021-02-06 20:00:00,QLD1,7957.089,6366.021,7472.626,2021-06-02 19:00:00,171.33499999999998,184.395,171.33499999999998,142.11019640648883,0.8514082157675175
884,2021-02-06 20:00:00,2021-02-06 21:00:00,QLD1,7580.952,5960.287,7115.017,2021-06-02 20:00:00,210.775,224.035,210.775,175.8008633300617,0.8376006121017444
885,2021-02-06 21:00:00,2021-02-06 22:00:00,QLD1,7152.608,5680.146,6705.47,2021-06-02 21:00:00,236.45499999999998,213.78,236.45499999999998,196.14378709480664,0.846492836942895
886,2021-02-06 22:00:00,2021-02-06 23:00:00,QLD1,6928.527,5465.163,6500.88,2021-06-02 22:00:00,142.39999999999998,130.74,142.39999999999998,118.23324856149159,0.840457763117239
887,2021-02-06 23:00:00,2021-02-07 00:00:00,QLD1,6785.787,5418.143,6364.038,2021-06-02 23:00:00,30.265,-3.0150000000000006,30.265,25.204292859057293,0.8512807874226569
888,2021-02-07 00:00:00,2021-02-07 01:00:00,QLD1,6125.199,5034.214,5744.137,2021-07-02 00:00:00,-90.64999999999999,-70.92,-90.64999999999999,-79.44648588639163,0.8764091107158483
889,2021-02-07 01:00:00,2021-02-07 02:00:00,QLD1,5865.05,4876.866,5499.618,2021-07-02 01:00:00,223.70499999999998,209.57,223.70499999999998,196.61626330459694,0.8864574414731785
890,2021-02-07 02:00:00,2021-02-07 03:00:00,QLD1,5848.916,4882.52,5481.975,2021-07-02 02:00:00,110.58999999999999,126.505,110.58999999999999,100.17305923814888,0.8909495122967992
891,2021-02-07 03:00:00,2021-02-07 04:00:00,QLD1,5770.517,4815.713,5410.091,2021-07-02 03:00:00,39.075,51.245,39.075,35.41453068472785,0.8902513762077954
892,2021-02-07 04:00:00,2021-02-07 05:00:00,QLD1,5741.239,4792.384,5383.006,2021-07-02 04:00:00,48.620000000000005,60.300000000000004,48.620000000000005,43.97002366325159,0.8904063025810782
893,2021-02-07 05:00:00,2021-02-07 06:00:00,QLD1,5689.042,4765.387,5334.011,2021-07-02 05:00:00,59.745000000000005,69.00999999999999,59.745000000000005,51.58858184453087,0.8930651630968347
894,2021-02-07 06:00:00,2021-02-07 07:00:00,QLD1,5997.611,4947.815,5625.496,2021-07-02 06:00:00,27.005000000000003,14.35,27.005000000000003,22.24562005415327,0.8792675348583135
895,2021-02-07 07:00:00,2021-02-07 08:00:00,QLD1,6144.687,4759.507,5776.342,2021-07-02 07:00:00,-356.555,-331.53,-356.555,-293.7890482220409,0.8239655823702959
896,2021-02-07 08:00:00,2021-02-07 09:00:00,QLD1,6136.612,4539.073,5776.777,2021-07-02 08:00:00,-207.0,-195.4,-207.0,-162.6491919283019,0.7857448885425213
897,2021-02-07 09:00:00,2021-02-07 10:00:00,QLD1,6113.479,4452.708,5762.749,2021-07-02 09:00:00,-173.81,-143.01,-173.81,-134.2979153664336,0.7726708208183282
898,2021-02-07 10:00:00,2021-02-07 11:00:00,QLD1,6307.189,4484.118,5952.82,2021-07-02 10:00:00,-75.97,-76.835,-75.97,-57.22639765018933,0.7532762623428898
899,2021-02-07 11:00:00,2021-02-07 12:00:00,QLD1,6537.709,4691.72,6174.741,2021-07-02 11:00:00,-166.83499999999998,-182.37,-166.83499999999998,-126.76533415733549,0.7598245821160757
900,2021-02-07 12:00:00,2021-02-07 13:00:00,QLD1,6792.673,4846.157,6422.688,2021-07-02 12:00:00,-98.455,-112.36000000000001,-98.455,-74.28795971951307,0.7545371968870355
901,2021-02-07 13:00:00,2021-02-07 14:00:00,QLD1,7127.764,5050.76,6737.725,2021-07-02 13:00:00,182.615,201.23,182.615,126.06976216926648,0.7480600320460074
902,2021-02-07 14:00:00,2021-02-07 15:00:00,QLD1,7677.626,5462.419,7247.606,2021-07-02 14:00:00,286.95,266.255,286.95,198.4688448355431,0.7513233486930806
903,2021-02-07 15:00:00,2021-02-07 16:00:00,QLD1,8174.924,5749.607,7719.292,2021-07-02 15:00:00,257.15500000000003,250.515,257.15500000000003,182.30682980364853,0.7436787118128722
904,2021-02-07 16:00:00,2021-02-07 17:00:00,QLD1,8337.244,6139.89,7859.604,2021-07-02 16:00:00,229.57,224.425,229.57,166.6135889430891,0.7796226894047636
905,2021-02-07 17:00:00,2021-02-07 18:00:00,QLD1,8718.84,6648.362,8214.804,2021-07-02 17:00:00,212.38,203.155,212.38,156.85269251661933,0.8075312812104993
906,2021-02-07 18:00:00,2021-02-07 19:00:00,QLD1,8776.794,6795.063,8271.455,2021-07-02 18:00:00,209.845,204.58,209.845,155.32706411607398,0.8194958395665847
907,2021-02-07 19:00:00,2021-02-07 20:00:00,QLD1,8661.84,6708.546,8163.777,2021-07-02 19:00:00,228.965,224.27,228.965,172.5144529600268,0.8198822807802297
908,2021-02-07 20:00:00,2021-02-07 21:00:00,QLD1,8169.62,6444.635,7678.103,2021-07-02 20:00:00,263.225,246.125,263.225,199.8890118904383,0.8367018730230559
909,2021-02-07 21:00:00,2021-02-07 22:00:00,QLD1,7618.654,5988.847,7154.335,2021-07-02 21:00:00,230.05,250.20499999999998,230.05,177.63167796919197,0.8350700400871828
910,2021-02-07 22:00:00,2021-02-07 23:00:00,QLD1,7084.282,5579.613,6650.312,2021-07-02 22:00:00,192.69,199.98000000000002,192.69,153.36088804277136,0.8377863820648849
911,2021-02-07 23:00:00,2021-02-08 00:00:00,QLD1,6910.735,5504.105,6481.333,2021-07-02 23:00:00,104.68,40.025000000000006,104.68,81.89322854971664,0.8481608263678976
912,2021-02-08 00:00:00,2021-02-08 01:00:00,QLD1,6359.957,5258.72,5959.276,2021-08-02 00:00:00,200.86,200.84,200.86,155.12292745163847,0.8788512018974319
913,2021-02-08 01:00:00,2021-02-08 02:00:00,QLD1,6049.734,5072.398,5667.729,2021-08-02 01:00:00,342.195,351.41999999999996,342.195,265.9371008777717,0.8882533457790435
914,2021-02-08 02:00:00,2021-02-08 03:00:00,QLD1,5881.125,4952.028,5502.054,2021-08-02 02:00:00,326.4,349.625,326.4,259.70607171212964,0.8941880765829378
915,2021-02-08 03:00:00,2021-02-08 04:00:00,QLD1,5837.737,4881.242,5459.251,2021-08-02 03:00:00,324.53000000000003,330.79,324.53000000000003,256.7653745795519,0.888347497005774
916,2021-02-08 04:00:00,2021-02-08 05:00:00,QLD1,5918.988,4903.216,5545.278,2021-08-02 04:00:00,264.61,280.235,264.61,207.79437889622326,0.8797089339581458
917,2021-02-08 05:00:00,2021-02-08 06:00:00,QLD1,6125.801,5053.583,5743.752,2021-08-02 05:00:00,238.555,246.57,238.555,195.22869849852907,0.8773892243407984
918,2021-02-08 06:00:00,2021-02-08 07:00:00,QLD1,6665.284,5338.684,6256.15,2021-08-02 06:00:00,245.87,250.70000000000002,245.87,194.26369209687263,0.8509582702140063
919,2021-02-08 07:00:00,2021-02-08 08:00:00,QLD1,6924.482,5243.608,6512.564,2021-08-02 07:00:00,275.20000000000005,302.83000000000004,275.20000000000005,186.79936192882585,0.8000288993442944
920,2021-02-08 08:00:00,2021-02-08 09:00:00,QLD1,6964.869,5041.275,6561.465,2021-08-02 08:00:00,231.35999999999999,229.42000000000002,231.35999999999999,152.7833338370115,0.7646389144188186
921,2021-02-08 09:00:00,2021-02-08 10:00:00,QLD1,6931.377,4938.655,6543.651,2021-08-02 09:00:00,147.715,165.155,147.715,97.9993762299385,0.7527094432183111
922,2021-02-08 10:00:00,2021-02-08 11:00:00,QLD1,7099.987,4987.527,6712.936,2021-08-02 10:00:00,-56.48,-52.485,-56.48,-41.963088127162244,0.7429725234979151
923,2021-02-08 11:00:00,2021-02-08 12:00:00,QLD1,7129.72,5010.471,6740.643,2021-08-02 11:00:00,157.855,173.85999999999999,157.855,108.59334821867006,0.7420549151740958
924,2021-02-08 12:00:00,2021-02-08 13:00:00,QLD1,7392.656,5253.775,6982.71,2021-08-02 12:00:00,296.49,303.385,296.49,206.71881892290398,0.7501502663648345
925,2021-02-08 13:00:00,2021-02-08 14:00:00,QLD1,7387.148,5194.037,6980.734,2021-08-02 13:00:00,253.375,305.09,253.375,175.49485068649372,0.7422519968508208
926,2021-02-08 14:00:00,2021-02-08 15:00:00,QLD1,7534.765,5294.152,7108.245,2021-08-02 14:00:00,254.475,278.945,254.475,170.64194206737588,0.7422248764135232
927,2021-02-08 15:00:00,2021-02-08 16:00:00,QLD1,8004.978,5499.2,7553.041,2021-08-02 15:00:00,-46.185,-52.305,-46.185,-33.626264176243716,0.7280776047687282
928,2021-02-08 16:00:00,2021-02-08 17:00:00,QLD1,8007.268,5676.925,7551.174,2021-08-02 16:00:00,-48.155,-16.63,-48.155,-36.202625363287886,0.7517936945963635
929,2021-02-08 17:00:00,2021-02-08 18:00:00,QLD1,8041.068,5936.216,7574.382,2021-08-02 17:00:00,166.03,194.16,166.03,117.59766809448257,0.7821048373257758
930,2021-02-08 18:00:00,2021-02-08 19:00:00,QLD1,7971.31,6127.505,7493.63,2021-08-02 18:00:00,353.375,340.07,353.375,261.7712273497632,0.8142311910531168
931,2021-02-08 19:00:00,2021-02-08 20:00:00,QLD1,7895.473,6090.723,7421.734,2021-08-02 19:00:00,439.045,437.69,439.045,332.9670458296174,0.817182374142514
932,2021-02-08 20:00:00,2021-02-08 21:00:00,QLD1,7573.865,5811.367,7120.023,2021-08-02 20:00:00,420.145,403.91,420.145,307.45077865587194,0.8114962131687081
933,2021-02-08 21:00:00,2021-02-08 22:00:00,QLD1,7298.7,5600.512,6861.676,2021-08-02 21:00:00,331.84499999999997,310.945,331.84499999999997,241.39669425314696,0.8121069910344525
934,2021-02-08 22:00:00,2021-02-08 23:00:00,QLD1,7134.705,5481.431,6708.186,2021-08-02 22:00:00,48.135,50.300000000000004,48.135,36.65560476180404,0.8167294900230175
935,2021-02-08 23:00:00,2021-02-09 00:00:00,QLD1,6808.363,5302.787,6402.344,2021-08-02 23:00:00,-147.585,-167.29500000000002,-147.585,-122.2383269932075,0.8282571195799538
936,2021-02-09 00:00:00,2021-02-09 01:00:00,QLD1,6087.914,4866.736,5721.68,2021-09-02 00:00:00,-113.77499999999999,-73.535,-113.77499999999999,-96.77452922917743,0.8505781518714782
937,2021-02-09 01:00:00,2021-02-09 02:00:00,QLD1,5948.681,4772.716,5589.472,2021-09-02 01:00:00,137.715,135.795,137.715,108.99942546334518,0.8523757693721796
