,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
136,QLD1,2021,2005.7216907026177,96106616.61077058,60,0.3340769790150419,14.752631994059483,-30.2635796886416,-22.403125222321492,-27.38048047638432,-27.134049806878846,164997.80175762207,-4423.69879088698,-39490.1134098672,-161.40575833942185,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20703.0,-26279.884934209556,4320.0,610.1852854254471,0,1,0,1
137,QLD1,2021,2006.6869918266682,96106616.61077058,60,0.37397792196706237,14.752631994059483,-28.443185647747264,-21.047428841791344,-25.239711510759165,-25.505819214709977,154972.8207114138,-4034.2741257328544,-2639.852250599415,-151.69699012131872,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20039.0,-20322.59799721243,4320.0,610.1852854254471,0,1,0,1
138,QLD1,2021,2008.3217760570687,96106616.61077058,60,0.47280649615713427,14.752631994059481,-17.983508674942865,-10.590218865651215,-15.188467742147,-14.856893228500075,130429.82681275494,-42509.58195368598,-2.1600499167107046e-11,-95.91204626636193,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-10233.64388959847,4320.0,610.1852854254471,0,1,0,1
139,QLD1,2021,2008.0868052092505,96106616.61077058,60,0.44909808549812236,14.752631994059483,-17.96256838746104,-10.813483247742967,-15.02472552968053,-14.602578220010221,136336.04103687685,-49920.7836253095,-2923.044001794256,-95.80036473312553,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18450.0,-11683.749693275213,4320.0,610.1852854254471,0,1,0,1
140,QLD1,2021,2004.563157785126,96106616.61077058,60,0.29493869124836813,14.752631994059483,-31.768758061951242,-18.61901794843954,-28.389721541046207,-28.42931132184632,174591.1490379728,-6351.936831978068,-22934.497591705396,-169.43337633040662,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,21158.0,-33429.6880821602,4320.0,610.1852854254471,0,1,0,1
141,QLD1,2021,2009.4249454231056,96106616.61077058,60,0.7589688523518885,14.752631994059481,-2.2612190264520704,0.7663604326327436,-0.9586037042660341,-0.17714031387965734,59620.36965180553,-58572.08724638073,-2.1657342585967854e-11,-12.059834807744373,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-3425.5129449119886,4320.0,610.1852854254471,0,1,0,1
142,QLD1,2021,2010.5347221628413,96106616.61077058,60,1.0,14.752631994059481,19.232343305181494,14.624695229634098,20.68361513057186,21.34587759651902,0.0,-126320.80988624952,-2.432898327242583e-11,102.57249762763463,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,14141.0,3423.3949345993096,4320.0,610.1852854254471,0,1,0,1
143,QLD1,2021,2009.0834055364173,96106616.61077058,60,0.846492746701004,14.75263199405948,14.705132187597458,19.233937010674868,17.490847877862556,17.806489856119292,37965.14179425383,-143340.53381950772,-1.0913936421275139e-11,78.42737166718643,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,-5533.301959902058,4320.0,610.1852854254471,0,1,0,1
144,QLD1,2021,1973.717164774244,96106616.61077058,60,0.8026542391979856,14.75263199405948,8.599111487993685,13.829067546763612,11.794414486374853,11.454294779411743,48824.14752081249,-116608.46731130395,-2.5863755581667647e-11,45.86192793596632,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,14376.0,-223793.53066360037,4320.0,610.1852854254471,0,1,0,1
145,QLD1,2021,2008.205817877926,96106616.61077058,60,0.6823386019917175,14.752631994059483,-7.602473079191975,-0.9030229772485779,-5.423052968672286,-5.363390095474305,78585.30707139935,-46845.79308174321,-2.609112925711088e-11,-40.54652308902386,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20027.0,-10949.271509451384,4320.0,610.1852854254471,0,1,0,1
146,QLD1,2021,2010.0922808745158,96106616.61077058,60,0.852681898000266,14.752631994059483,11.829918789052606,6.813348561677866,13.45051066907631,14.555746678240064,36442.82480146313,-122580.94213022622,-2.4556356947869062e-11,63.09290020828056,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15871.0,692.9001266479613,4320.0,610.1852854254471,0,1,0,1
147,QLD1,2021,2010.2106937702495,96106616.61077058,60,0.9445704197374196,14.752631994059483,21.334420341788135,16.375869196316195,22.518136500604662,24.215486236246313,13713.504626390333,-157016.1081066425,-1.9099388737231493e-11,113.78357515620338,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,1423.6768546030498,4320.0,610.1852854254471,0,1,0,1
148,QLD1,2021,2009.6812078993955,96106616.61077058,60,0.7731850102807312,14.75263199405948,14.72406276296341,9.322724492858226,17.347036002606497,18.537590312840024,56114.95515779079,-165816.85947487148,-1.3642420526593924e-11,78.52833473580485,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,-1844.0073769522776,4320.0,610.1852854254471,0,1,0,1
149,QLD1,2021,2002.117206097433,96106616.61077058,60,0.5109108074151724,14.752631994059483,-17.925692663003083,-11.442873085760564,-14.621924055644506,-15.161549867912782,121002.66452418746,-31279.520100374823,-2.1543655748246238e-11,-95.60369420268312,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-48524.704211921744,4320.0,610.1852854254471,0,1,0,1
150,QLD1,2021,2005.7841086743545,96106616.61077058,60,0.6973055256688934,14.752631994059483,-8.018247621991366,-4.890237517497541,-6.3469079175746765,-5.9695146450649785,74887.84967265374,-39561.40684158431,-2.7853275241795927e-11,-42.76398731728728,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17552.0,-25894.6768800616,4320.0,610.1852854254471,0,1,0,1
151,QLD1,2021,2006.7260711314293,96106616.61077058,60,0.8086251741032878,14.752631994059483,13.8149168550763,11.037336720359484,15.113323998818379,17.185494989248646,47346.91382970666,-149047.37732772608,-2.2737367544323206e-11,73.67955656040692,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,13443.0,-20081.42285925604,4320.0,610.1852854254471,0,1,0,1
152,QLD1,2021,2010.874328990862,96106616.61077058,60,0.883916779541715,14.752631994059483,22.589602414288105,21.477529064579464,24.123430703378727,26.195658295804353,28718.49264106203,-183739.37461075356,-2.4556356947869062e-11,120.47787954286989,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15956.0,5519.2542160997855,4320.0,610.1852854254471,0,1,0,1
153,QLD1,2021,1991.0837173980383,96106616.61077058,60,0.7362765389494556,14.75263199405948,12.349508785519742,15.480609121260834,15.523443516120814,16.258934574270892,65235.9869721186,-161453.24363081757,-2.1827872842550278e-11,65.86404685610529,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16191.0,-116617.0916138983,4320.0,610.1852854254471,0,1,0,1
154,QLD1,2021,1998.3158530819846,96106616.61077058,60,0.5794053597392194,14.752631994059483,-10.201195430807648,-4.359775545898284,-7.032147576014171,-7.251155847447834,104056.8324300473,-61145.88275747928,-2.4442670110147446e-11,-54.406375630974125,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18570.0,-71984.48282154571,4320.0,610.1852854254471,0,1,0,1
155,QLD1,2021,2004.5622465479996,96106616.61077058,60,0.46843647059570265,14.752631994059483,-16.585357662281478,-13.665069418486354,-12.899634937120723,-13.263240585394074,131499.56264024434,-53010.24849106297,-2.3533175408374518e-11,-88.45524086550121,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16570.0,-33435.311716995726,4320.0,610.1852854254471,0,1,0,1
156,QLD1,2021,2008.899515129562,96106616.61077058,60,0.6445441764382897,14.75263199405948,-11.732382033117856,-8.601380686619875,-9.325789540273233,-9.581414551504611,87933.58225436392,-31232.608470117433,-2.147970690202783e-11,-62.57270417662857,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17131.0,-6668.168470782869,4320.0,610.1852854254471,0,1,0,1
157,QLD1,2021,1998.9371257967723,96106616.61077058,60,0.512207163282916,14.75263199405948,-20.020307132567705,-12.785928414521804,-16.441257334895216,-17.49926262196201,120672.65889663147,-17115.378722828875,-2.2453150450019166e-11,-106.77497137369443,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,19163.0,-68150.34263885545,4320.0,610.1852854254471,0,1,0,1
158,QLD1,2021,2003.7661704351624,96106616.61077058,60,0.46263016389605993,14.752631994059483,-21.372445217223632,-13.190744992864815,-17.664088747293718,-18.52015563857202,132937.2677342526,-23338.538475853722,-2.5067947717616335e-11,-113.98637449185937,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18894.0,-38348.238584791434,4320.0,610.1852854254471,0,1,0,1
159,QLD1,2021,2000.422043704257,96106616.61077058,60,0.2363016675767472,14.752631994059483,-35.16310273251885,-16.217290152099967,-27.987442932776517,-31.63521365191099,188942.08769469947,-1730.9603299658463,-1.8815171642927453e-11,-187.5365479067672,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20197.0,-58986.27783837738,4320.0,610.1852854254471,0,1,0,1
160,QLD1,2021,1962.7225191423975,96106616.61077058,60,0.11096044834112306,14.752631994059483,-40.977464560138245,-20.948830281309068,-32.8238568576961,-36.875317521246984,219952.0174420029,-1730.9603299658463,-2.2453150450019166e-11,-218.54647765407063,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,19511.0,-291646.2008487105,4320.0,610.1852854254471,0,1,0,1
161,QLD1,2021,1995.2836636822976,96106616.61077058,60,0.03322911034275027,14.752631994059483,-44.477871065199984,-21.753817228598876,-36.50873973505822,-40.008008847196066,239183.06805083842,-2423.3444619521847,-2.142996891052462e-11,-237.21531234773323,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,27653.0,-90697.4231167557,4320.0,610.1852854254471,0,1,0,1
162,QLD1,2021,2007.253603150871,96106616.61077058,60,0.5724503386392317,14.75263199405948,-19.5162453726615,-11.642742130609383,-16.30215097296772,-17.522560895839284,105777.53306641332,-2082.3781759671397,-2.3071322630130453e-11,-104.086641987528,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17701.0,-16825.796682131164,4320.0,610.1852854254471,0,1,0,1
163,QLD1,2021,2010.9572272572593,96106616.61077058,60,1.0,14.752631994059483,12.905421361528285,10.876855970285765,13.808762605968882,14.323659906823039,0.0,-84764.67232530893,-2.0463630789890885e-11,68.82891392815085,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,13907.0,6030.854945863304,4320.0,610.1852854254471,0,1,0,1
164,QLD1,2021,2000.271706822491,96106616.61077058,60,0.6967876423290922,14.752631994059481,15.577831034144378,20.957925593189152,19.350710496076147,20.224466407108057,75010.95464326118,-194695.46817573626,-2.2737367544323206e-11,83.08176551543669,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-59914.07116584762,4320.0,610.1852854254471,0,1,0,1
165,QLD1,2021,1996.0229404696029,96106616.61077058,60,0.7265657700547539,14.752631994059483,10.251454438860065,14.411421344827858,13.846013029225489,14.024711257268336,67648.74566259337,-150644.2972124553,-2.546585164964199e-11,54.674423673920344,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16376.0,-86135.02922938735,4320.0,610.1852854254471,0,1,0,1
166,QLD1,2021,2007.2147696947548,96106616.61077058,60,0.7566642686768923,14.75263199405948,-2.304233239755905,0.40791106531949545,-0.33632960423238495,-0.20227370197204517,60198.22425962331,-59001.20728356956,-2.637534635141492e-11,-12.289243945364825,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15503.0,-17065.45458273406,4320.0,610.1852854254471,0,1,0,1
167,QLD1,2021,2008.094633297749,96106616.61077058,60,0.567450684792267,14.752631994059483,-15.173010099745786,-8.848267249248334,-12.464065215727418,-12.653633124623953,107014.46785530954,-32132.69374794584,-1.978150976356119e-11,-80.92272053197752,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18377.0,-11635.439204257014,4320.0,610.1852854254471,0,1,0,1
168,QLD1,2021,2007.022325977438,96106616.61077058,60,0.26884294579868373,14.752631994059483,-33.51644526504911,-14.342535131698472,-27.901196482440877,-30.11202121807123,181161.0394612273,-2963.8728008605467,-21503.36316420047,-178.75437474692853,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20469.0,-18253.107238174056,4320.0,610.1852854254471,0,1,0,1
169,QLD1,2021,2008.8199977136053,96106616.61077058,60,0.7136342090855461,14.752631994059483,-9.931408871181073,-1.9611594714606022,-8.134517621345921,-8.25097397082703,70848.06668103876,-22020.38510025415,-2.0520474208751693e-11,-52.96751397963239,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18101.0,-7158.904523543703,4320.0,610.1852854254471,0,1,0,1
170,QLD1,2021,2011.0118455355603,96106616.61077058,60,0.9410008406253765,14.752631994059483,22.649631326103417,20.400208984100107,24.53252286953261,25.709768737184856,14596.258652122071,-166741.7393982023,-2.000888343900442e-11,120.79803373921821,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,6367.927749092475,4320.0,610.1852854254471,0,1,0,1
171,QLD1,2021,2008.4249461784539,96106616.61077058,60,0.798525583584317,14.752631994059483,12.228877530096527,16.64997889632663,14.752190961556131,15.522916041968939,49845.59378814134,-141707.23392691644,-2.637534635141492e-11,65.2206801605148,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16582.0,-9596.936854761976,4320.0,610.1852854254471,0,1,0,1
172,QLD1,2021,2010.0085126299523,96106616.61077058,60,0.8346921388141075,14.75263199405948,6.003010153580502,9.091367144379056,7.606420948868259,8.262406761843705,40888.08950883416,-89783.42815426539,-2.4101609596982598e-11,32.01605415242934,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15493.0,175.9303887699307,4320.0,610.1852854254471,0,1,0,1
173,QLD1,2021,2010.6628581217847,96106616.61077058,60,1.0,14.75263199405948,17.421962285192652,19.257581381181957,18.072516419468695,19.336545138038435,0.0,-114429.96574839181,-2.5778490453376435e-11,92.91713218769415,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15355.0,4214.176852649108,4320.0,610.1852854254471,0,1,0,1
174,QLD1,2021,2010.261479734362,96106616.61077058,60,0.7540479271485484,14.75263199405948,9.016638949374904,10.788982649486499,12.200108520171604,12.38783641669357,60840.6231397656,-134149.4633043084,-2.3646862246096134e-11,48.08874106333282,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15932.0,1737.0988045551246,4320.0,610.1852854254471,0,1,0,1
175,QLD1,2021,2009.3042299695794,96106616.61077058,60,0.8147600389289177,14.75263199405948,3.5604360876034757,4.754467678350915,5.964658697678671,5.7445507568941485,45824.835514383885,-79819.98519901776,-2.3078428057488054e-11,18.988992467218537,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16635.0,-4170.499743817527,4320.0,610.1852854254471,0,1,0,1
176,QLD1,2021,2010.0445264835737,96106616.61077058,60,0.8471766699642291,14.75263199405948,1.6859742327583587,2.031805531171197,3.525116932267264,3.3490990266911087,37773.56346727583,-57592.889214269795,-1.4551915228366852e-11,8.991862574711245,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,19526.0,398.1873139768659,4320.0,610.1852854254471,0,1,0,1
177,QLD1,2021,2010.7279466703042,96106616.61077058,60,1.0,14.75263199405948,15.476404132703905,16.399169645449476,16.392891316031413,17.17718028473188,0.0,-101651.25867129001,-2.3078428057488054e-11,82.5408220410875,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,14176.0,4615.866180655625,4320.0,610.1852854254471,0,1,0,1
178,QLD1,2021,2007.8438541992334,96106616.61077058,60,0.7610041373072831,14.752631994059483,8.20014211625282,10.84903328554296,11.003958185428544,11.414458076340399,59124.2056195879,-126672.77944121872,-2.091837814077735e-11,43.73409128668171,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15078.0,-13183.104497953153,4320.0,610.1852854254471,0,1,0,1
179,QLD1,2021,2009.5708453737716,96106616.61077058,60,0.7464160332541724,14.752631994059483,-2.6547045054251717,2.5171136326985843,-0.7521819438921078,-0.4922438445067655,62729.06509477843,-59816.060425916476,-2.0804691303055733e-11,-14.158424028934249,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,14395.0,-2525.101820803423,4320.0,610.1852854254471,0,1,0,1
180,QLD1,2021,2008.7339012040752,96106616.61077058,60,0.4778500097804086,14.752631994059483,-12.02141117265693,-0.6947121915135664,-7.886534110359743,-8.288410399035925,129182.04093600121,-80132.81775266535,-2.518163455533795e-11,-64.11419292083694,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-7690.242982359052,4320.0,610.1852854254471,0,1,0,1
181,QLD1,2021,2007.8333921709882,96106616.61077058,60,0.6957508267570992,14.752631994059483,-1.796421524835033,-0.6874437990568628,1.029737503519699,0.9508422017918602,75265.7396713151,-80892.64146822035,-2.2680524125462398e-11,-9.580914799120176,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,13871.0,-13247.670157981353,4320.0,610.1852854254471,0,1,0,1
182,QLD1,2021,2008.6340497442861,96106616.61077058,60,0.6678774526573928,14.752631994059483,-9.976440398491848,-3.922325908801752,-7.581865839441002,-7.858272120525461,82162.97490671492,-35659.22756333137,-2.4158453015843406e-11,-53.20768212528985,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,24589.0,-8306.469134199546,4320.0,610.1852854254471,0,1,0,1
183,QLD1,2021,1998.4037826233198,96106616.61077058,60,0.4195934948089769,14.752631994059483,-20.689091741847896,-16.201180975086842,-17.450153676923183,-17.345112663947248,143585.32867842537,-40940.27839314852,-2.6943780540023e-11,-110.34182262318878,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,24377.0,-71441.83193787637,4320.0,610.1852854254471,0,1,0,1
184,QLD1,2021,2009.314597723639,96106616.61077058,60,0.7324696858149472,14.752631994059481,0.76154557033542,0.9965949646178567,1.854916830080154,3.4342464590843065,66174.84949865243,-86498.06142090476,-2.3646862246096134e-11,4.0615763751222405,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,12926.0,-4106.515890191927,4320.0,610.1852854254471,0,1,0,1
185,QLD1,2021,2008.1786025158951,96106616.61077058,60,0.6620029243746398,14.752631994059483,-5.073048729261103,5.7522949871260405,-2.6333633381998776,-2.3589462461755124,83621.85746919451,-69662.06598497779,-2.5011104298755527e-11,-27.056259889392546,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,14851.0,-11117.229172268957,4320.0,610.1852854254471,0,1,0,1
186,QLD1,2021,2008.8745163747847,96106616.61077058,60,0.807138002408114,14.752631994059483,4.563446807167822,5.943448647966868,6.664359663307868,6.9316065493294055,47711.65220605965,-88731.57041578984,-2.8194335754960775e-11,24.338382971561717,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16350.0,-6822.446500266368,4320.0,610.1852854254471,0,1,0,1
187,QLD1,2021,2007.6219511116815,96106616.61077058,60,0.544895934896812,14.752631994059481,-5.170246712634996,3.389282430216755,0.21154243634737255,-1.3335339987165287,112588.67652143067,-104697.0780632726,-2.3590018827235326e-11,-27.57464913405331,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20006.0,-14552.563552557902,4320.0,610.1852854254471,0,1,0,1
188,QLD1,2021,2013.317288651043,96106616.61077058,60,0.8597610080684908,14.752631994059483,18.872857749957422,15.991228407821325,22.29946225209908,22.304174756785024,34692.14664582635,-166683.97534351304,-1.7280399333685637e-11,100.65524133310625,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,20595.805261786958,4320.0,610.1852854254471,0,1,0,1
189,QLD1,2021,2009.819556733619,96106616.61077058,60,0.6794174075829684,14.752631994059483,5.418405795718257,9.846022291673174,9.293776920929698,9.116695234429281,79308.13402174303,-133258.9880117903,-2.3874235921539366e-11,28.898164243830703,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16479.0,-990.197428601431,4320.0,610.1852854254471,0,1,0,1
190,QLD1,2021,2007.4667000286272,96106616.61077058,60,0.6456605028074095,14.752631994059483,-5.034376261438522,6.522674531336047,-2.0476607167852916,-2.158068858392077,87659.17113799603,-74888.13351025112,-2.6830093702301383e-11,-26.850006727672117,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16965.0,-15510.684522265336,4320.0,610.1852854254471,0,1,0,1
191,QLD1,2021,2010.1719504958053,96106616.61077058,60,0.9316165073646739,14.752631994059481,11.040832001447017,13.957648042852973,12.229428125137634,12.91602779501727,16917.222978040878,-93351.79842252664,-2.4556356947869062e-11,58.884437341050756,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15914.0,1184.575503747444,4320.0,610.1852854254471,0,1,0,1
192,QLD1,2021,2011.2694938086568,96106616.61077058,60,0.9390676365987347,14.752631994059483,20.077405393962117,26.15228042741166,22.059245194625483,22.873595458179963,15074.91565770065,-150436.4668622725,-2.4101609596982598e-11,107.07949543446462,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,7957.985663060521,4320.0,610.1852854254471,0,1,0,1
193,QLD1,2021,2003.5024399834808,96106616.61077058,60,0.3802463050329218,14.752631994059483,-26.51826364862913,-15.209972280411694,-22.43302713954296,-23.430068616434504,153421.0719167574,-14766.419282514851,-11079.508414186801,-141.43073945935535,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18185.0,-39975.83222945327,4320.0,610.1852854254471,0,1,0,1
194,QLD1,2021,2007.405545943181,96106616.61077058,60,0.19216080069310632,14.75263199405948,-37.32731496915603,-20.20971810838731,-31.697269389613506,-33.6076725499622,199922.33704159147,-1038.5761979795077,-8395.05335611285,-199.07901316883212,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17743.0,-15888.092592445591,4320.0,610.1852854254471,0,1,0,1
195,QLD1,2021,2009.5235577942674,96106616.61077058,60,0.8276691624459441,14.752631994059477,-5.726854648618213,-2.7712062968576965,-4.526414437466342,-4.689074086294808,42611.72002150872,-14862.678853298343,-6.821210263296962e-12,-30.543224792630465,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,24813.0,-2816.93374002813,4320.0,610.1852854254471,0,1,0,1
196,QLD1,2021,2010.8447285080138,96106616.61077058,60,0.9428027662133124,14.75263199405948,22.954548855532362,29.14929921900409,24.903290630241937,26.030627651228134,14147.23614989387,-168191.49841469593,-2.2737367544323206e-11,122.42426056283925,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15954.0,5336.576950521328,4320.0,610.1852854254471,0,1,0,1
197,QLD1,2021,2011.109367589845,96106616.61077058,60,1.0,14.752631994059483,27.905646478264455,28.79504935534338,28.062571938789365,30.972331583550826,0.0,-183288.31841224598,-2.3732127374387346e-11,148.83011455074376,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,6969.778141251214,4320.0,610.1852854254471,0,1,0,1
198,QLD1,2021,2007.7045107042118,96106616.61077058,60,0.3980566870589884,14.752631994059483,-15.465553754773898,1.6700342571921178,-10.2952073082441,-11.335815908742873,148996.84840130497,-81913.66384545673,-13991.918816028294,-82.4829533587941,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,21995.0,-14043.05292437128,4320.0,610.1852854254471,0,1,0,1
199,QLD1,2021,2002.5371699994394,96106616.61077058,60,0.3491130321197856,14.75263199405948,-25.992389356268443,-14.890007978724475,-21.750885260148873,-22.548631394140823,161032.09519174806,-27593.618996284527,-1.921307557495311e-11,-138.62607656676502,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18704.0,-45932.926988110186,4320.0,610.1852854254471,0,1,0,1
200,QLD1,2021,2005.1190438927754,96106616.61077058,60,0.5665214762297155,14.75263199405948,-17.759680928091907,-15.445088576719709,-15.351271995604552,-15.516001200684787,107233.37288614367,-15412.65345195425,-2.745537130977027e-11,-94.71829828315683,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-29999.07667495166,4320.0,610.1852854254471,0,1,0,1
201,QLD1,2021,2008.7342886073125,96106616.61077058,60,0.8841519317725373,14.752631994059483,1.9460313638956301,1.3120630012561199,2.597198112107353,3.281562708293322,28669.834989016785,-48089.4937559033,-1282.9787848048059,10.378833940776694,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,12993.0,-7687.85215094903,4320.0,610.1852854254471,0,1,0,1
202,QLD1,2021,2005.19418530329,96106616.61077058,60,0.8210034018063195,14.752631994059483,2.965772919918885,3.2647344728759977,4.423595468879113,5.024789862441995,44297.699671021575,-74033.44241862351,-2585.259288769275,15.81745557290072,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,11613.0,-29535.34682720355,4320.0,610.1852854254471,0,1,0,1
203,QLD1,2021,2002.424444870132,96106616.61077058,60,0.35073084709605234,14.752631994059483,-29.546788389580946,-16.203934748784313,-24.117993473275078,-26.5092998112108,160631.84115668992,-3754.8888492506608,-2.3078428057488054e-11,-157.58287141109838,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,22395.0,-46628.60207183669,4320.0,610.1852854254471,0,1,0,1
204,QLD1,2021,2009.2592631310004,96106616.61077058,60,0.7376410733260488,14.752631994059481,-7.9738692341590545,-7.828388869058773,-6.640035057385027,-6.310971790014792,64901.279518413736,-27554.158788463195,-1.716671249596402e-11,-42.52730258218162,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18817.0,-4448.009376189348,4320.0,610.1852854254471,0,1,0,1
