,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtailment,CP_wind,CP_pv,CP_el,CP_bat,el_pin,el_pout,comp_pin,bat_pin,bat_pout,bat_e,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
10,-9479.935162293305,0.0,9479.935162293305,-9479.935162293305,0.0,0.0,-3493.409525927399,0.0,3493.409525927399,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,514.8597918769104,0.027059839999999998,8558.104831691722,6317.60152605085,180.0,180.0,2021-01-01 10:00:00
11,-5123.288301364215,0.0,5123.288301364215,-5123.288301364215,0.0,0.0,-7850.056386856489,0.0,7850.056386856489,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,561.6652275020841,0.027918585000000003,3820.498826115834,3351.978752655277,180.0,180.0,2021-01-01 11:00:00
12,-1892.008015825405,0.0,1892.008015825405,-1892.008015825405,0.0,0.0,-11081.336672395299,0.0,11081.336672395299,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,608.4706631272578,0.031453682499999996,959.8839389068097,1284.279258011417,180.0,180.0,2021-01-01 12:00:00
13,280.0616234252875,-280.0616234252875,0.0,0.0,280.0616234252875,0.0,-13253.406311645991,0.0,13253.406311645991,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,655.2760987524315,0.030285335833333336,-176.9243389419324,-190.21427712327764,180.0,180.0,2021-01-01 13:00:00
14,767.5238938393859,-767.5238938393859,0.0,0.0,767.5238938393859,0.0,-13740.86858206009,0.0,13740.86858206009,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,702.0815343776052,0.03088958166666667,-565.5179499729693,-509.6420003278357,180.0,180.0,2021-01-01 14:00:00
15,4078.134579440287,-4078.134579440287,0.0,0.0,4078.134579440287,0.0,-17051.47926766099,0.0,17051.47926766099,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,748.8869700027789,0.032161335,-2347.069673491603,-2750.391427790978,180.0,180.0,2021-01-01 15:00:00
16,3840.96281120416,-3840.96281120416,0.0,0.0,3840.96281120416,0.0,-16814.307499424864,0.0,16814.307499424864,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,795.6924056279526,0.035358960833333335,-3053.2126587971898,-2568.3329578941775,180.0,180.0,2021-01-01 16:00:00
17,2384.6767588365738,-2384.6767588365738,0.0,0.0,2384.6767588365738,0.0,-15358.021447057277,0.0,15358.021447057277,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,842.4978412531262,0.0362867025,-1399.7809381060363,-1629.4916902417033,180.0,180.0,2021-01-01 17:00:00
18,768.1986051109916,-768.1986051109916,0.0,0.0,768.1986051109916,0.0,-13741.543293331695,0.0,13741.543293331695,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,889.3032768782999,0.041060704999999996,-626.1580765331705,-550.1056383624918,180.0,180.0,2021-01-01 18:00:00
19,0.0,0.0,0.0,0.0,0.0,0.0,-10063.104468511805,0.0,10063.104468511805,0.0,-9916.868413980768,0.0,9916.868413980768,-176.18801750727255,146.23605453103622,0.0,0.0,0.0,0.0,-3.811982492727452,0.0,885.4912943855725,0.041752065000000005,0.0,0.0,180.0,176.18801750727255,2021-01-01 19:00:00
20,0.0,0.0,0.0,0.0,0.0,0.0,-7803.147330158692,0.0,7803.147330158692,0.0,-7689.752752763875,0.0,7689.752752763875,-136.6199727648404,113.39457739481753,0.0,0.0,0.0,0.0,-43.38002723515959,0.0,842.1112671504129,0.039003963333333336,0.0,0.0,180.0,136.6199727648404,2021-01-01 20:00:00
21,-5877.68688551649,0.0,5877.68688551649,-5877.68688551649,0.0,0.0,-7095.657802704213,0.0,7095.657802704213,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,888.9167027755866,0.037024769166666666,2449.8310972442837,4246.541544034596,180.0,180.0,2021-01-01 21:00:00
22,-5359.719842886425,0.0,5359.719842886425,-5359.719842886425,0.0,0.0,-7613.624845334279,0.0,7613.624845334279,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,935.7221384007603,0.036360904166666666,3790.1851381533547,3938.4671424135745,180.0,180.0,2021-01-01 22:00:00
23,-8397.283677450212,0.0,8397.283677450212,-8397.283677450212,0.0,0.0,-4576.0610107704915,0.0,4576.0610107704915,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,982.527574025934,0.03558864166666667,5207.905236000083,6302.949669739754,180.0,180.0,2021-01-01 23:00:00
24,-5753.701355540732,0.0,5753.701355540732,-5753.701355540732,0.0,0.0,-7219.6433326799715,0.0,7219.6433326799715,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1029.3330096511077,0.03498779083333334,2962.8701351000072,4320.287686162071,180.0,180.0,2021-01-02 00:00:00
25,-8696.25215326849,0.0,8696.25215326849,-8696.25215326849,0.0,0.0,-4277.092534952214,0.0,4277.092534952214,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1076.1384452762813,0.028842533333333337,6438.4537399818155,6564.062612619613,180.0,180.0,2021-01-02 01:00:00
26,-9450.45516893624,0.0,9450.45516893624,-9450.45516893624,0.0,0.0,-3522.889519284464,0.0,3522.889519284464,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1122.943880901455,0.026899475,7849.887996978406,7088.545369459079,180.0,180.0,2021-01-02 02:00:00
27,-9840.342455367048,0.0,9840.342455367048,-9840.342455367048,0.0,0.0,-3133.0022328536566,0.0,3133.0022328536566,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1169.7493165266287,0.027278198333333337,6696.386683368074,7421.627117259018,180.0,180.0,2021-01-02 03:00:00
28,-11206.959379738197,0.0,11206.959379738197,-11206.959379738197,0.0,0.0,-1766.385308482506,0.0,1766.385308482506,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1216.5547521518024,0.031083653333333336,9908.470068733071,8519.182634043911,180.0,180.0,2021-01-02 04:00:00
29,-10907.401264939082,0.0,10907.401264939082,-10907.401264939082,0.0,0.0,-2065.9434232816197,0.0,2065.9434232816197,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1263.360187776976,0.03145408583333333,6780.245435468636,8305.032134658684,180.0,180.0,2021-01-02 05:00:00
30,-12973.344688220703,0.0,12973.344688220703,-12973.344688220703,0.0,0.0,0.0,0.0,0.0,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1310.1656234021498,0.025999062499999996,9757.042863732828,9590.735717040692,180.0,180.0,2021-01-02 06:00:00
31,-12973.344688220703,0.0,12973.344688220703,-12973.344688220703,0.0,0.0,0.0,0.0,0.0,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1356.9710590273235,0.02994583916666667,5643.988445824496,9301.67378287996,180.0,180.0,2021-01-02 07:00:00
32,-12603.537395938343,0.0,12603.537395938343,-12603.537395938343,0.0,0.0,-369.80729228236174,0.0,369.80729228236174,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1403.7764946524971,0.033228744166666664,7412.644825392982,8853.121325436017,180.0,180.0,2021-01-02 08:00:00
33,-12275.679543586262,0.0,12275.679543586262,-12275.679543586262,0.0,0.0,-697.6651446344423,0.0,697.6651446344423,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1450.5819302776708,0.033507107499999994,7208.782619333609,8415.903606473981,180.0,180.0,2021-01-02 09:00:00
34,-12343.032351813716,0.0,12343.032351813716,-12343.032351813716,0.0,0.0,-630.3123364069866,0.0,630.3123364069866,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1497.3873659028445,0.028993333333333336,5464.334783774922,8336.687142669301,180.0,180.0,2021-01-02 10:00:00
35,-12528.058717178938,0.0,12528.058717178938,-12528.058717178938,0.0,0.0,-445.28597104176725,0.0,445.28597104176725,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1544.1928015280182,0.024357813333333336,10171.439935475371,8044.254788565696,180.0,180.0,2021-01-02 11:00:00
36,-12012.37689229053,0.0,12012.37689229053,-12012.37689229053,0.0,0.0,-960.9677959301747,0.0,960.9677959301747,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1590.998237153192,0.018562345833333334,8085.1735490201845,7687.161464264632,180.0,180.0,2021-01-02 12:00:00
37,-11581.177719188985,0.0,11581.177719188985,-11581.177719188985,0.0,0.0,-1392.1669690317174,0.0,1392.1669690317174,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1637.8036727783656,0.0214835325,9504.624779850114,7458.8833708135135,180.0,180.0,2021-01-02 13:00:00
38,-10825.293792396755,0.0,10825.293792396755,-10825.293792396755,0.0,0.0,-2148.0508958239475,0.0,2148.0508958239475,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1684.6091084035393,0.03162192333333333,4869.786486104915,7213.478415129905,180.0,180.0,2021-01-02 14:00:00
39,-9991.476802364352,0.0,9991.476802364352,-9991.476802364352,0.0,0.0,-2981.8678858563517,0.0,2981.8678858563517,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1731.414544028713,0.03278128500000001,5198.251807762206,6913.354484856546,180.0,180.0,2021-01-02 15:00:00
40,-8625.507209676973,0.0,8625.507209676973,-8625.507209676973,0.0,0.0,-4347.83747854373,0.0,4347.83747854373,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,1778.2199796538866,0.034914177500000004,3870.247440069476,6090.781469530718,180.0,180.0,2021-01-02 16:00:00
41,0.0,0.0,0.0,0.0,0.0,0.0,-4531.143819087565,0.0,4531.143819087565,0.0,-4465.297678198396,0.0,4465.297678198396,-79.33269986646897,65.84614088916925,0.0,0.0,0.0,0.0,-100.66730013353103,0.0,1677.5526795203557,0.0401465225,0.0,0.0,180.0,79.33269986646897,2021-01-02 17:00:00
42,0.0,0.0,0.0,0.0,0.0,0.0,-4998.597477850067,0.0,4998.597477850067,0.0,-4925.958345896616,0.0,4925.958345896616,-87.51702644993989,72.6391319534501,0.0,0.0,0.0,0.0,-92.48297355006011,0.0,1585.0697059702957,0.04257533166666666,0.0,0.0,180.0,87.51702644993989,2021-01-02 18:00:00
