,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtailment,CP_wind,CP_pv,CP_el,CP_bat,el_pin,el_pout,comp_pin,bat_pin,bat_pout,bat_e,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
0,-9295.969942106209,0.0,9295.969942106209,-9295.969942106209,0.0,0.0,-984.8586293223613,0.0,984.8586293223613,0.0,-10131.42857142857,0.0,10131.42857142857,-180.0,149.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03794262454545455,8198.274658659195,7021.609885760534,180.0,180.0,2021-01-01 00:00:00
1,-15615.661702660682,0.0,15615.661702660682,-15615.661702660682,0.0,0.0,-1155.7416355880487,0.0,1155.7416355880487,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,112.82910342639593,0.034325,13615.008079143196,11948.514265867196,180.0,180.0,2021-01-01 01:00:00
2,-15942.839079336041,0.0,15942.839079336041,-15942.839079336041,0.0,0.0,-828.5642589126894,0.0,828.5642589126894,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,225.65820685279186,0.02883583333333334,14432.637292850179,12082.668326121227,180.0,180.0,2021-01-01 02:00:00
3,-16430.126226469227,0.0,16430.126226469227,-16430.126226469227,0.0,0.0,-341.27711177950374,0.0,341.27711177950374,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,338.4873102791878,0.026915833333333337,14904.937199053258,12452.488668268568,180.0,180.0,2021-01-01 03:00:00
4,-16691.650967618065,0.0,16691.650967618065,-16691.650967618065,0.0,0.0,-79.752370630665,0.0,79.752370630665,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,451.3164137055837,0.03052790333333334,15040.35053176854,12728.038976725951,180.0,180.0,2021-01-01 04:00:00
5,-15787.201995922947,0.0,15787.201995922947,-15787.201995922947,0.0,0.0,-984.2013423257838,0.0,984.2013423257838,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,564.1455171319797,0.02849319416666667,14131.158293794102,11895.649157645388,180.0,180.0,2021-01-01 05:00:00
6,-11919.151550579898,0.0,11919.151550579898,-11919.151550579898,0.0,-3660.017368999601,-1192.2344186692317,0.0,1192.2344186692317,3660.017368999601,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,676.9746205583756,0.015691041666666666,10419.940364273292,8598.784467745378,180.0,180.0,2021-01-01 06:00:00
7,-9319.291403683792,0.0,9319.291403683792,-9319.291403683792,0.0,-6273.001772065001,-1179.1101624999374,0.0,1179.1101624999374,6273.001772065001,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,789.8037239847715,0.017331826666666668,6588.917283363627,6409.1311802037035,180.0,180.0,2021-01-01 07:00:00
8,-8969.890698823967,0.0,8969.890698823967,-8969.890698823967,0.0,-5661.184695717,-2140.327943707764,0.0,2140.327943707764,5661.184695717,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,902.6328274111675,0.02182701833333333,6788.95704311905,6009.669194142152,180.0,180.0,2021-01-01 08:00:00
9,-3191.2825418880348,0.0,3191.2825418880348,-3191.2825418880348,0.0,-9915.190115833602,-3664.930680527093,0.0,3664.930680527093,9915.190115833602,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1015.4619308375634,0.0316309,2367.203014046599,2171.116242732071,180.0,180.0,2021-01-01 09:00:00
10,-4410.42206933347,0.0,4410.42206933347,-4410.42206933347,0.0,-10286.596862487802,-2074.384406427458,0.0,2074.384406427458,10286.596862487802,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1128.2910342639593,0.027059839999999998,3981.551959500075,2939.1856293043497,180.0,180.0,2021-01-01 10:00:00
11,-2247.59099616371,0.0,2247.59099616371,-2247.59099616371,0.0,-9862.453735939802,-4661.35860614522,0.0,4661.35860614522,9862.453735939802,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1241.1201376903553,0.027918585000000003,1676.0561298386176,1470.5159695568886,180.0,180.0,2021-01-01 11:00:00
12,1391.3606540196506,-1391.3606540196506,0.0,0.0,1391.3606540196506,-11582.6731598066,-6580.090832461782,0.0,6580.090832461782,11582.6731598066,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1353.9492411167512,0.031453682499999996,-705.8874665695822,-944.444005217963,180.0,180.0,2021-01-01 12:00:00
13,4403.605767804938,-4403.605767804938,0.0,0.0,4403.605767804938,-13305.144671071002,-7869.864434982666,0.0,7869.864434982666,13305.144671071002,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1466.778344543147,0.030285335833333336,-2781.9057459602727,-2990.8727858330362,180.0,180.0,2021-01-01 13:00:00
14,4054.9691318505375,-4054.9691318505375,0.0,0.0,4054.9691318505375,-12667.053241751002,-8159.319228348265,0.0,8159.319228348265,12667.053241751002,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1579.607447969543,0.03088958166666667,-2987.7347781014614,-2692.5319149170277,180.0,180.0,2021-01-01 14:00:00
15,1336.6535873865814,-1336.6535873865814,0.0,0.0,1336.6535873865814,-7982.899128692801,-10125.157796942513,0.0,10125.157796942513,7982.899128692801,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1692.436551395939,0.032161335,-769.2779720254791,-901.471125354249,180.0,180.0,2021-01-01 15:00:00
16,0.0,0.0,0.0,0.0,0.0,-3015.1696774868005,-9984.325348292437,0.0,9984.325348292437,3015.1696774868005,-12791.492599972731,0.0,12791.492599972731,-227.26002081169827,208.00242580650584,0.0,0.0,0.0,47.26002081169827,0.0,-47.26002081169827,1739.6965722076372,0.035358960833333335,0.0,0.0,180.0,180.0,2021-01-01 16:00:00
17,0.0,0.0,0.0,0.0,0.0,-2813.4201814518,-9119.58359502572,0.0,9119.58359502572,2813.4201814518,-11747.990185586925,0.0,11747.990185586925,-208.72063781499614,185.0135908905952,0.0,0.0,0.0,28.720637814996138,0.0,-28.720637814996138,1768.4172100226333,0.0362867025,0.0,0.0,180.0,180.0,2021-01-01 17:00:00
18,0.0,0.0,0.0,0.0,0.0,-701.5252243524002,-8159.719871482221,0.0,8159.719871482221,701.5252243524002,-8732.47434471084,0.0,8732.47434471084,-155.14548328166467,128.77075112378168,0.0,0.0,0.0,0.0,-24.854516718335333,0.0,1743.562693304298,0.041060704999999996,0.0,0.0,180.0,155.14548328166467,2021-01-01 18:00:00
19,0.0,0.0,0.0,0.0,0.0,0.0,-5975.465182310604,0.0,5975.465182310604,0.0,-5888.630303970332,0.0,5888.630303970332,-104.6203353497267,86.83487834027316,0.0,0.0,0.0,0.0,-75.3796646502733,0.0,1668.1830286540246,0.041752065000000005,0.0,0.0,180.0,104.6203353497267,2021-01-01 19:00:00
20,0.0,0.0,0.0,0.0,0.0,0.0,-4633.504037417467,0.0,4633.504037417467,0.0,-4566.170407799909,0.0,4566.170407799909,-81.1248549609121,67.33362961755704,0.0,0.0,0.0,0.0,-98.8751450390879,0.0,1569.3078836149366,0.039003963333333336,0.0,0.0,180.0,81.1248549609121,2021-01-01 20:00:00
21,0.0,0.0,0.0,0.0,0.0,0.0,-4213.397195499843,0.0,4213.397195499843,0.0,-4152.168517613212,0.0,4152.168517613212,-73.76949142967636,61.22867788663138,0.0,0.0,0.0,0.0,-106.23050857032364,0.0,1463.077375044613,0.037024769166666666,0.0,0.0,180.0,73.76949142967636,2021-01-01 21:00:00
22,0.0,0.0,0.0,0.0,0.0,0.0,-4520.965703658049,0.0,4520.965703658049,0.0,-4455.267470151501,0.0,4455.267470151501,-79.15449820066118,65.69823350654877,0.0,0.0,0.0,0.0,-100.84550179933882,0.0,1362.2318732452743,0.036360904166666666,0.0,0.0,180.0,79.15449820066118,2021-01-01 22:00:00
23,0.0,0.0,0.0,0.0,0.0,0.0,-2717.262185595888,0.0,2717.262185595888,0.0,-2677.775196030064,0.0,2677.775196030064,-47.574686223884385,39.48698956582404,0.0,0.0,0.0,0.0,-132.42531377611562,0.0,1229.8065594691586,0.03558864166666667,0.0,0.0,180.0,47.574686223884385,2021-01-01 23:00:00
24,-5993.808845247591,0.0,5993.808845247591,-5993.808845247591,0.0,0.0,-4287.019726180979,0.0,4287.019726180979,0.0,-10131.42857142857,0.0,10131.42857142857,-180.0,149.4,0.0,0.0,0.0,0.0,0.0,0.0,1229.8065594691586,0.03498779083333334,3086.5135546148576,4500.5774452294045,180.0,180.0,2021-01-02 00:00:00
25,-14231.66844787775,0.0,14231.66844787775,-14231.66844787775,0.0,0.0,-2539.7348903709812,0.0,2539.7348903709812,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,1342.6356628955546,0.028842533333333337,10536.715970221787,10742.278527285056,180.0,180.0,2021-01-02 01:00:00
