,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time,,
6679,-4452.942442,0,4452.942442,-4452.942442,0,-7845.977498,-2091.131538,0,-9.09E-13,2091.131538,7845.977498,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52509.3864,0.009207092,2905.269267,2792.129379,251.945575,6/10/2021 7:00,,
6680,-3773.614429,0,3773.614429,-3773.614429,0,-8951.3321,-1665.104947,-9.09E-13,0,1665.104947,8951.3321,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52509.3864,0,1065.815592,2391.866382,251.945575,6/10/2021 8:00,,
6681,-3276.766671,0,3276.766671,-3276.766671,0,-9031.524262,-2081.760545,0,0,2081.760545,9031.524262,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52509.3864,0,282.9599905,2134.536534,251.945575,6/10/2021 9:00,,
6682,-2305.105369,0,2305.105369,-2305.105369,0,-9071.502413,-3013.443695,0,0,3013.443695,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52509.3864,0,0,1530.010357,251.945575,6/10/2021 10:00,,
6683,-1113.247706,0,1113.247706,-1113.247706,0,-8614.525022,-4662.278749,0,-1.82E-12,4662.278749,8614.525022,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52509.3864,0,0,754.921418,251.945575,6/10/2021 11:00,,
6684,0,0,0,0,0,-8697.676714,-5795.672449,0,-356.372111,5795.672449,8697.676714,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52761.33197,0,0,0,0,6/10/2021 12:00,,
6685,0,0,0,0,0,-9071.502413,-5421.84675,-1301.14123,0,5421.84675,9071.502413,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,53013.27755,0,0,0,0,6/10/2021 13:00,,
6686,0,0,0,0,0,-6417.288976,-8076.060187,0,-2654.213437,8076.060187,6417.288976,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,53265.22312,0,0,0,0,6/10/2021 14:00,,
6687,0,0,0,0,0,-8916.306995,-5577.042168,-4708.470206,0,5577.042168,8916.306995,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,53517.1687,0.012269405,0,0,0,6/10/2021 15:00,,
6688,2575.140548,-2575.140548,0,0,2575.140548,-7287.10889,-9678.083135,0,0,9678.083135,7287.10889,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0.035551467,-1374.620296,-1690.223586,251.945575,6/10/2021 16:00,,
6689,0,0,0,0,0,-1853.264439,-6782.971316,0,-9.09E-13,6782.971316,1853.264439,-8510.734817,8510.734817,-151.2059485,125.5009373,0,0,53517.1687,0.062508773,0,0,151.2059485,6/10/2021 17:00,,
6690,6506.973987,-6506.973987,0,0,6506.973987,0,-6506.973987,0,0,6506.973987,0,0,0,0,0,0,0,53517.1687,0.1329525,-3627.253956,-4784.805892,0,6/10/2021 18:00,,
6691,0,0,0,0,0,0,-6424.154533,0,0,6424.154533,0,-6330.799344,6330.799344,-112.4761305,93.3551883,0,0,53517.1687,0.071435518,0,0,112.4761305,6/10/2021 19:00,,
6692,0,0,0,0,0,0,-6034.97463,0,0,6034.97463,0,-5947.274966,5947.274966,-105.6622456,87.69966384,0,0,53517.1687,0.067029034,0,0,105.6622456,6/10/2021 20:00,,
6693,0,0,0,0,0,0,-4583.922838,0,0,4583.922838,0,-4517.309718,4517.309718,-80.25677164,66.61312046,0,0,53517.1687,0.058881711,0,0,80.25677164,6/10/2021 21:00,,
6694,0,0,0,0,0,0,-4690.912169,0,0,4690.912169,0,-4622.74429,4622.74429,-82.1299747,68.167879,0,0,53517.1687,0.063454128,0,0,82.1299747,6/10/2021 22:00,,
6695,0,0,0,0,0,0,-1688.614578,0,0,1688.614578,0,-1664.075795,1664.075795,-29.56479839,24.53878267,0,0,53517.1687,0.054504707,0,0,29.56479839,6/10/2021 23:00,,
6696,0,0,0,0,0,0,-1676.293401,0,0,1676.293401,0,-1651.933668,1651.933668,-29.34907532,24.35973252,0,0,53517.1687,0.049895169,0,0,29.34907532,7/10/2021 0:00,,
6697,-13510.50423,0,13510.50423,-13510.50423,0,0,-879.5472435,0,0,879.5472435,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0.043815954,12174.40843,9844.880143,251.945575,7/10/2021 1:00,,
6698,-14390.05148,0,14390.05148,-14390.05148,0,0,0,0,0,0,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0.035540849,14230.27256,10500.95947,251.945575,7/10/2021 2:00,,
6699,-13919.41088,0,13919.41088,-13919.41088,0,0,-470.6405993,0,0,470.6405993,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0.027724433,12328.72504,10152.3352,251.945575,7/10/2021 3:00,,
6700,-14247.84617,0,14247.84617,-14247.84617,0,0,-142.2053043,0,0,142.2053043,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0.042488692,12883.28517,10512.07665,251.945575,7/10/2021 4:00,,
6701,0,0,0,0,0,0,-369.0980371,0,0,369.0980371,0,-363.7343404,363.7343404,-6.462285235,5.363696745,0,0,53517.1687,0.052634909,0,0,6.462285235,7/10/2021 5:00,,
6702,-11324.36982,0,11324.36982,-11324.36982,0,-2590.678536,-475.0031165,0,0,475.0031165,2590.678536,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0.044397668,7538.340003,8092.731681,251.945575,7/10/2021 6:00,,
6703,-5810.575647,0,5810.575647,-5810.575647,0,-8136.909942,-442.5658879,-2.84E-13,0,442.5658879,8136.909942,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0,450.9701502,3732.380438,251.945575,7/10/2021 7:00,,
6704,-5318.549064,0,5318.549064,-5318.549064,0,-9071.502413,0,0,0,0,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0,797.1903648,3445.836635,251.945575,7/10/2021 8:00,,
6705,-5333.761989,0,5333.761989,-5333.761989,0,-9056.289488,0,0,0,0,9056.289488,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0,0,3445.358856,251.945575,7/10/2021 9:00,,
6706,-5318.549064,0,5318.549064,-5318.549064,0,-9071.502413,0,0,0,0,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53517.1687,0,0,3532.871889,251.945575,7/10/2021 10:00,,
6707,-4678.42952,0,4678.42952,-4678.42952,0,-9071.502413,-709.8121598,-2.27E-13,0,709.8121598,9071.502413,-14180.93665,14180.93665,-251.945575,278.8074434,169.9819906,0,53687.15069,0,0,3155.149598,81.96358441,7/10/2021 11:00,,
6708,-4416.838104,0,4416.838104,-4416.838104,0,-9071.502413,-1005.008646,0,0,1005.008646,9071.502413,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,53939.09626,0,0,2898.889382,0,7/10/2021 12:00,,
6709,-4477.828734,0,4477.828734,-4477.828734,0,-9071.502413,-840.7203304,0,0,840.7203304,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53939.09626,0.002470307,542.7848274,2841.506283,251.945575,7/10/2021 13:00,,
6710,-4223.318082,0,4223.318082,-4223.318082,0,-9060.181167,-1106.552228,0,0,1106.552228,9060.181167,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53939.09626,0.042997823,3437.890994,2739.346709,251.945575,7/10/2021 14:00,,
6711,-3803.907613,0,3803.907613,-3803.907613,0,-8581.033002,-2005.110863,0,0,2005.110863,8581.033002,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53939.09626,0.045201829,3396.345472,2517.492856,251.945575,7/10/2021 15:00,,
6712,-5196.798544,0,5196.798544,-5196.798544,0,-6876.241991,-2317.010942,-9.09E-13,0,2317.010942,6876.241991,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53939.09626,0.040341469,4203.149789,3533.555716,251.945575,7/10/2021 16:00,,
6713,4613.813868,-4613.813868,0,0,4613.813868,-1784.157664,-2829.656204,0,-2.27E-13,2829.656204,1784.157664,0,0,0,0,0,0,53939.09626,0.099019875,-2049.318146,-3277.440958,0,7/10/2021 17:00,,
6714,0,0,0,0,0,0,-3627.868779,0,0,3627.868779,0,-3575.148943,3575.148943,-63.51787462,52.71983594,0,0,53939.09626,0.082565079,0,0,63.51787462,7/10/2021 18:00,,
6715,0,0,0,0,0,0,-1775.957784,0,0,1775.957784,0,-1750.149739,1750.149739,-31.09403089,25.80804564,0,0,53939.09626,0.063379382,0,0,31.09403089,7/10/2021 19:00,,
6716,0,0,0,0,0,0,-703.7041255,0,0,703.7041255,0,-693.4779657,693.4779657,-12.32067452,10.22615985,0,0,53939.09626,0.073157923,0,0,12.32067452,7/10/2021 20:00,,
6717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53939.09626,0.068328583,0,0,0,7/10/2021 21:00,,
6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53939.09626,0.079850508,0,0,0,7/10/2021 22:00,,
6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53939.09626,0.079874393,0,0,0,7/10/2021 23:00,,
6720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664.9076785,53274.18858,0.074757185,0,0,664.9076785,8/10/2021 0:00,,
6721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.068939446,0,0,0,8/10/2021 1:00,,
6722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.055404397,0,0,0,8/10/2021 2:00,,
6723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.051230733,0,0,0,8/10/2021 3:00,,
6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.062254243,0,0,0,8/10/2021 4:00,,
6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.085112862,0,0,0,8/10/2021 5:00,,
6726,-12056.10579,0,12056.10579,-12056.10579,0,-2333.945689,0,0,0,0,2333.945689,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.049523892,10002.99714,8599.592357,251.945575,8/10/2021 6:00,,
6727,-8423.282941,0,8423.282941,-8423.282941,0,-5966.768536,0,0,0,0,5966.768536,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.009342613,2558.670587,5569.557776,251.945575,8/10/2021 7:00,,
6728,-6699.976976,0,6699.976976,-6699.976976,0,-7690.074501,0,0,0,0,7690.074501,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,0,4432.775529,251.945575,8/10/2021 8:00,,
6729,-5655.709931,0,5655.709931,-5655.709931,0,-8734.341546,0,0,0,0,8734.341546,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,0,3775.361645,251.945575,8/10/2021 9:00,,
6730,-5539.667157,0,5539.667157,-5539.667157,0,-8850.384321,0,0,0,0,8850.384321,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,0,3696.499277,251.945575,8/10/2021 10:00,,
6731,-5450.276482,0,5450.276482,-5450.276482,0,-8939.774995,0,0,0,0,8939.774995,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,0,3671.774445,251.945575,8/10/2021 11:00,,
6732,-5132.323862,0,5132.323862,-5132.323862,0,-8873.498532,-384.2290836,0,0,384.2290836,8873.498532,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,0,3397.237389,251.945575,8/10/2021 12:00,,
6733,-4754.648841,0,4754.648841,-4754.648841,0,-8822.552923,-812.8497133,0,0,812.8497133,8822.552923,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,0,3115.929875,251.945575,8/10/2021 13:00,,
6734,-4500.622939,0,4500.622939,-4500.622939,0,-8682.806289,-1206.62225,0,0,1206.62225,8682.806289,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,0,2868.173902,251.945575,8/10/2021 14:00,,
6735,-4832.37597,0,4832.37597,-4832.37597,0,-8035.962163,-1521.713345,-4.55E-13,0,1521.713345,8035.962163,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.024269128,2893.251326,3047.75443,251.945575,8/10/2021 15:00,,
6736,-6438.488624,0,6438.488624,-6438.488624,0,-6122.907392,-1828.655461,0,0,1828.655461,6122.907392,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.04123483,6274.76361,4277.709859,251.945575,8/10/2021 16:00,,
6737,0,0,0,0,0,-1491.810064,-1858.705806,0,0,1858.705806,1491.810064,-3301.8265,3301.8265,-58.66189212,48.68937046,0,0,53274.18858,0.073561606,0,0,58.66189212,8/10/2021 17:00,,
6738,966.3271497,-966.3271497,0,0,966.3271497,0,-966.3271497,0,0,966.3271497,0,0,0,0,0,0,0,53274.18858,0.244579416,-311.6160151,-711.1040653,0,8/10/2021 18:00,,
6739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.109251403,0,0,0,8/10/2021 19:00,,
6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.075224583,0,0,0,8/10/2021 20:00,,
6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.065685434,0,0,0,8/10/2021 21:00,,
6742,0,0,0,0,0,0,-71.57130383,0,0,71.57130383,0,-70.53123661,70.53123661,-1.253093036,1.04006722,0,0,53274.18858,0.068515496,0,0,1.253093036,8/10/2021 22:00,,
6743,0,0,0,0,0,0,-215.6695834,0,0,215.6695834,0,-212.535494,212.535494,-3.776011315,3.134089391,0,0,53274.18858,0.068720451,0,0,3.776011315,8/10/2021 23:00,,
6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.06799338,0,0,0,9/10/2021 0:00,,
6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53274.18858,0.055729588,0,0,0,9/10/2021 1:00,,
6746,-14390.05148,0,14390.05148,-14390.05148,0,0,0,0,0,0,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.048610119,8314.259471,10472.56402,251.945575,9/10/2021 2:00,,
6747,-14390.05148,0,14390.05148,-14390.05148,0,0,0,0,0,0,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.040760603,12932.26808,10518.21441,251.945575,9/10/2021 3:00,,
6748,-14390.05148,0,14390.05148,-14390.05148,0,0,0,0,0,0,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.041335633,13013.02658,10498.94402,251.945575,9/10/2021 4:00,,
6749,-14390.05148,0,14390.05148,-14390.05148,0,0,0,0,0,0,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.042808443,11541.45456,10509.66366,251.945575,9/10/2021 5:00,,
6750,-10332.60427,0,10332.60427,-10332.60427,0,-2466.144826,-1591.302382,0,-4.55E-13,1591.302382,2466.144826,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0.000951797,4214.929832,7114.36909,251.945575,9/10/2021 6:00,,
6751,-8350.681724,0,8350.681724,-8350.681724,0,-2328.285066,-3711.084687,0,0,3711.084687,2328.285066,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,318.635815,5430.11879,251.945575,9/10/2021 7:00,,
6752,-6703.149851,0,6703.149851,-6703.149851,0,-5502.597436,-2184.30419,0,0,2184.30419,5502.597436,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53274.18858,0,1159.839146,4285.42675,251.945575,9/10/2021 8:00,,
6753,-4320.687301,0,4320.687301,-4320.687301,0,-6126.091492,-3961.501337,0,0,3961.501337,6126.091492,-14180.93665,14180.93665,-251.945575,227.3434808,44.46013058,0,53318.64871,0,0,2864.483606,207.4854444,9/10/2021 9:00,,
6754,-5129.927048,0,5129.927048,-5129.927048,0,-6076.207251,-3287.214864,0,0,3287.214864,6076.207251,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,53570.59429,0,0,3587.030847,0,9/10/2021 10:00,,
6755,-2749.242379,0,2749.242379,-2749.242379,0,-7183.330798,-4560.775986,0,-9.09E-13,4560.775986,7183.330798,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,53822.53986,0,0,1988.029312,0,9/10/2021 11:00,,
6756,0,0,0,0,0,-6451.623262,-8041.725901,0,-844.2124214,8041.725901,6451.623262,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,54074.48544,0,0,0,0,9/10/2021 12:00,,
6757,0,0,0,0,0,-5738.189958,-8755.159205,0,-1460.117906,8755.159205,5738.189958,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,54326.43101,0,0,0,0,9/10/2021 13:00,,
6758,0,0,0,0,0,-5148.147008,-9345.202155,0,-1826.330381,9345.202155,5148.147008,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,54578.37659,0,0,0,0,9/10/2021 14:00,,
6759,0,0,0,0,0,-2677.993345,-11815.35582,0,-1382.44241,11815.35582,2677.993345,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,54830.32216,0.021782351,0,0,0,9/10/2021 15:00,,
6760,0,0,0,0,0,-59.79166539,-14433.5575,0,-1571.057455,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,55082.26774,0.033268171,0,0,0,9/10/2021 16:00,,
6761,359.3216212,-359.3216212,0,0,359.3216212,-315.8156008,-14433.5575,0,0,14433.5575,315.8156008,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55082.26774,0.073126827,-68.81142474,-254.5653789,251.945575,9/10/2021 17:00,,
6762,0,0,0,0,0,0,-7817.138924,0,0,7817.138924,0,-7703.541022,7703.541022,-136.864942,113.5979019,0,0,55082.26774,0.078430467,0,0,136.864942,9/10/2021 18:00,,
6763,0,0,0,0,0,0,-7556.563987,0,0,7556.563987,0,-7446.752735,7446.752735,-132.3027136,109.8112523,0,0,55082.26774,0.05878079,0,0,132.3027136,9/10/2021 19:00,,
6764,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55082.26774,0.052893262,-23.28159132,-31.08893406,251.945575,9/10/2021 20:00,,
6765,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55082.26774,0.052117974,-19.67846689,-31.59256081,251.945575,9/10/2021 21:00,,
6766,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55082.26774,0.056524345,-24.76951219,-31.58260515,251.945575,9/10/2021 22:00,,
6767,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55082.26774,0.046757607,-19.28725006,-31.65882013,251.945575,9/10/2021 23:00,,
6768,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,55188.37998,0.042798953,0,0,145.8333302,10/10/2021 0:00,,
6769,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,55294.49223,0.03618041,0,0,145.8333302,10/10/2021 1:00,,
6770,-851.8401685,0,851.8401685,-851.8401685,0,0,-13538.21131,0,0,13538.21131,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55294.49223,0.030417012,1017.763899,613.2804264,251.945575,10/10/2021 2:00,,
6771,-1232.081248,0,1232.081248,-1232.081248,0,0,-13157.97023,0,0,13157.97023,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55294.49223,0.030740706,1506.001662,888.746331,251.945575,10/10/2021 3:00,,
6772,-634.8602992,0,634.8602992,-634.8602992,0,0,-13755.19118,0,0,13755.19118,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55294.49223,0.028717811,613.9473264,458.2512195,251.945575,10/10/2021 4:00,,
6773,-1081.43358,0,1081.43358,-1081.43358,0,0,-13308.6179,0,0,13308.6179,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55294.49223,0.031912531,867.378768,781.646333,251.945575,10/10/2021 5:00,,
6774,0,0,0,0,0,-2762.973753,-11718.26966,0,0,11718.26966,2762.973753,-14180.93665,14180.93665,-251.945575,300.3067601,222.4193483,0,55516.91158,0.007109355,0,0,29.52622667,10/10/2021 6:00,,
6775,-4731.552588,0,4731.552588,-4731.552588,0,-5873.368254,-3785.130635,0,0,3785.130635,5873.368254,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55516.91158,0,0,3072.538297,251.945575,10/10/2021 7:00,,
6776,-4031.51328,0,4031.51328,-4031.51328,0,-6357.705323,-4000.832874,-4.55E-13,0,4000.832874,6357.705323,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55516.91158,0,0,2718.914764,251.945575,10/10/2021 8:00,,
6777,-5265.826199,0,5265.826199,-5265.826199,0,-5575.124171,-3549.101108,0,0,3549.101108,5575.124171,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55516.91158,0,0,3633.816908,251.945575,10/10/2021 9:00,,
6778,-5481.820839,0,5481.820839,-5481.820839,0,-5107.533111,-3811.856793,0,0,3811.856793,5107.533111,-14180.93665,14180.93665,-251.945575,220.2740937,27.21772308,0,55544.1293,0,0,3805.775026,224.7278519,10/10/2021 10:00,,
6779,-3482.3395,0,3482.3395,-3482.3395,0,-6923.177992,-4087.831671,0,0,4087.831671,6923.177992,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,55796.07488,0,0,2400.772561,0,10/10/2021 11:00,,
6780,-242.0842543,0,242.0842543,-242.0842543,0,-8060.019811,-6191.245098,-9.09E-13,0,6191.245098,8060.019811,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,56048.02045,0,0,164.7106871,0,10/10/2021 12:00,,
6781,0,0,0,0,0,-5227.553495,-9265.795668,0,-3791.588154,9265.795668,5227.553495,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,56299.96603,0,0,0,0,10/10/2021 13:00,,
6782,0,0,0,0,0,-9071.502413,-5421.84675,-4083.593978,0,5421.84675,9071.502413,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,56551.9116,0.013417643,0,0,0,10/10/2021 14:00,,
6783,3010.416333,-3010.416333,0,0,3010.416333,-8584.099173,-8816.368638,0,0,8816.368638,8584.099173,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56551.9116,0.046765649,-1715.842929,-1844.45147,251.945575,10/10/2021 15:00,,
6784,771.2089608,-771.2089608,0,0,771.2089608,-6826.947398,-8334.31304,0,0,8334.31304,6826.947398,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56551.9116,0.04916386,-492.2243622,-502.952993,251.945575,10/10/2021 16:00,,
6785,0,0,0,0,0,-1821.777222,-7363.543776,0,0,7363.543776,1821.777222,-9051.840808,9051.840808,-160.8195067,133.4801906,0,0,56551.9116,0.080462855,0,0,160.8195067,10/10/2021 17:00,,
6786,6667.08245,-6667.08245,0,0,6667.08245,0,-6667.08245,0,0,6667.08245,0,0,0,0,0,0,0,56551.9116,0.169121726,-5439.228697,-4871.206122,0,10/10/2021 18:00,,
6787,0,0,0,0,0,0,-5087.132307,0,0,5087.132307,0,-5013.206596,5013.206596,-89.06712226,73.92571148,0,0,56551.9116,0.065507588,0,0,89.06712226,10/10/2021 19:00,,
6788,0,0,0,0,0,0,-3924.232174,0,0,3924.232174,0,-3867.205614,3867.205614,-68.70669873,57.02655995,0,0,56551.9116,0.059771693,0,0,68.70669873,10/10/2021 20:00,,
6789,0,0,0,0,0,0,-3235.829514,0,0,3235.829514,0,-3188.806755,3188.806755,-56.65392711,47.0227595,0,0,56551.9116,0.052221218,0,0,56.65392711,10/10/2021 21:00,,
6790,0,0,0,0,0,0,-3391.31728,0,0,3391.31728,0,-3342.034987,3342.034987,-59.37625612,49.28229258,0,0,56551.9116,0.058770367,0,0,59.37625612,10/10/2021 22:00,,
6791,-10923.65859,0,10923.65859,-10923.65859,0,0,-3466.392884,0,0,3466.392884,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56551.9116,0.048764607,4979.433074,7967.441268,251.945575,10/10/2021 23:00,,
6792,-10493.8435,0,10493.8435,-10493.8435,0,0,-3896.207976,0,0,3896.207976,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,-130.0297446,56421.88186,0.045221669,6991.376933,7660.260026,381.9753196,11/10/2021 0:00,,
6793,-10461.65221,0,10461.65221,-10461.65221,0,0,-3928.399271,0,0,3928.399271,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.045096048,9180.47289,7670.016406,251.945575,11/10/2021 1:00,,
6794,-10783.57638,0,10783.57638,-10783.57638,0,0,-3606.475097,0,0,3606.475097,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.044139737,7222.921675,8004.887772,251.945575,11/10/2021 2:00,,
6795,-12141.61216,0,12141.61216,-12141.61216,0,0,-2248.439315,0,0,2248.439315,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.047034146,8938.886688,9033.576656,251.945575,11/10/2021 3:00,,
6796,0,0,0,0,0,0,-797.8416337,0,0,797.8416337,0,-786.2474768,786.2474768,-13.9688638,11.59415695,0,0,56421.88186,0.05632247,0,0,13.9688638,11/10/2021 4:00,,
6797,509.1011631,-509.1011631,0,0,509.1011631,0,-509.1011631,0,0,509.1011631,0,0,0,0,0,0,0,56421.88186,0.129277392,-236.3846076,-380.501732,0,11/10/2021 5:00,,
6798,0,0,0,0,0,-2335.478775,0,0,0,0,2335.478775,-2301.539825,2301.539825,-40.89030145,33.9389502,0,0,56421.88186,0.091865514,0,0,40.89030145,11/10/2021 6:00,,
6799,-12309.89039,0,12309.89039,-12309.89039,0,-2080.161084,0,0,0,0,2080.161084,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.014047498,8049.88269,7841.052279,251.945575,11/10/2021 7:00,,
6800,-12715.2146,0,12715.2146,-12715.2146,0,-1674.836879,0,0,0,0,1674.836879,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.012094643,8471.605623,7854.087615,251.945575,11/10/2021 8:00,,
6801,-11071.27529,0,11071.27529,-11071.27529,0,-3318.776191,0,0,0,0,3318.776191,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0,2300.168154,6897.469306,251.945575,11/10/2021 9:00,,
6802,-9461.180841,0,9461.180841,-9461.180841,0,-4066.096378,-862.7742579,0,0,862.7742579,4066.096378,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0,1310.436621,5857.370983,251.945575,11/10/2021 10:00,,
6803,-6959.709206,0,6959.709206,-6959.709206,0,-5065.786015,-2364.556256,0,0,2364.556256,5065.786015,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.000986688,481.9830615,4224.478145,251.945575,11/10/2021 11:00,,
6804,-3609.345754,0,3609.345754,-3609.345754,0,-7519.312369,-3261.393355,0,0,3261.393355,7519.312369,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.034302694,3168.584613,2224.363375,251.945575,11/10/2021 12:00,,
